Date,Midnight Pool,Release,Inflow,HPGen,Storage
1978-12-02,1058.03,46569600.0,46569600.0,144.0,32871247200.0
1978-12-03,1058.07,76118400.0,132019200.0,235.0,32899996800.0
1978-12-04,1058.32,107308800.0,456364800.0,328.0,33077721600.0
1978-12-05,1058.49,106358400.0,343785600.0,327.0,33198818400.0
1978-12-06,1058.52,106358400.0,148262400.0,326.0,33220162800.0
1978-12-07,1058.52,108432000.0,108432000.0,332.0,33220162800.0
1978-12-08,1058.52,99792000.0,99792000.0,306.0,33220162800.0
1978-12-09,1058.66,46310400.0,244425600.0,144.0,33319479600.0
1978-12-10,1058.73,75427200.0,176256000.0,234.0,33369573600.0
1978-12-11,1058.73,101433600.0,101433600.0,311.0,33369573600.0
1978-12-12,1058.73,100483200.0,100483200.0,308.0,33369573600.0
1978-12-13,1058.7,99878400.0,56678400.0,306.0,33348229200.0
1978-12-14,1058.7,99273600.0,99273600.0,304.0,33348229200.0
1978-12-15,1058.69,100742400.0,86400000.0,309.0,33340824000.0
1978-12-16,1058.73,46310400.0,103852800.0,144.0,33369573600.0
1978-12-17,1058.73,75340800.0,75340800.0,234.0,33369573600.0
1978-12-18,1058.73,100396800.0,100396800.0,307.0,33369573600.0
1978-12-19,1058.7,100656000.0,57456000.0,308.0,33348229200.0
1978-12-20,1058.68,100656000.0,71884800.0,308.0,33333854400.0
1978-12-21,1058.69,100915200.0,115344000.0,309.0,33340824000.0
1978-12-22,1058.67,102124800.0,73353600.0,312.0,33326884800.0
1978-12-23,1058.7,46310400.0,89510400.0,144.0,33348229200.0
1978-12-24,1058.72,75340800.0,104198400.0,234.0,33362168400.0
1978-12-25,1058.7,75340800.0,46569600.0,234.0,33348229200.0
1978-12-26,1058.65,107136000.0,35164800.0,328.0,33312510000.0
1978-12-27,1058.64,107308800.0,92880000.0,328.0,33305540400.0
1978-12-28,1058.64,108950400.0,108950400.0,334.0,33305540400.0
1978-12-29,1058.6,109209600.0,51667200.0,335.0,33276790800.0
1978-12-30,1058.67,46310400.0,147052800.0,144.0,33326884800.0
1978-12-31,1058.74,76032000.0,176774400.0,236.0,33376543200.0
1979-01-01,1058.85,73526400.0,231984000.0,228.0,33454951200.0
1979-01-02,1059.0,107913600.0,323913600.0,331.0,33561673200.0
1979-01-03,1059.12,107740800.0,280540800.0,330.0,33648357600.0
1979-01-04,1059.13,107913600.0,122256000.0,330.0,33655762800.0
1979-01-05,1059.16,108172800.0,151372800.0,331.0,33677542800.0
1979-01-06,1059.23,46310400.0,147139200.0,144.0,33728072400.0
1979-01-07,1059.48,74563200.0,434592000.0,232.0,33909282000.0
1979-01-08,1059.8,100483200.0,561254400.0,309.0,34141456800.0
1979-01-09,1059.91,109123200.0,267494400.0,337.0,34221171600.0
1979-01-10,1059.98,101952000.0,202694400.0,314.0,34271701200.0
1979-01-11,1060.05,101952000.0,202694400.0,314.0,34323102000.0
1979-01-12,1060.15,102470400.0,246499200.0,316.0,34396718400.0
1979-01-13,1060.24,46051200.0,175651200.0,144.0,34462929600.0
1979-01-14,1060.28,74908800.0,132537600.0,234.0,34492114800.0
1979-01-15,1060.34,101692800.0,188092800.0,314.0,34536546000.0
1979-01-16,1060.34,101692800.0,101692800.0,314.0,34536546000.0
1979-01-17,1060.35,101692800.0,116035200.0,314.0,34543951200.0
1979-01-18,1060.36,101692800.0,116035200.0,314.0,34551356400.0
1979-01-19,1060.4,101692800.0,159235200.0,314.0,34580541600.0
1979-01-20,1061.05,45792000.0,1005782400.0,144.0,35059266000.0
1979-01-21,1061.82,74044800.0,1216425600.0,234.0,35634258000.0
1979-01-22,1062.0,101606400.0,368668800.0,310.0,35768858400.0
1979-01-23,1062.14,102297600.0,310003200.0,310.0,35874273600.0
1979-01-24,1062.28,119664000.0,327369600.0,371.0,35979688800.0
1979-01-25,1062.4,102124800.0,280108800.0,311.0,36069858000.0
1979-01-26,1062.45,102384000.0,176515200.0,312.0,36107755200.0
1979-01-27,1062.57,45273600.0,223344000.0,144.0,36197924400.0
1979-01-28,1062.61,73612800.0,132883200.0,234.0,36227980800.0
1979-01-29,1062.67,101260800.0,190339200.0,308.0,36273283200.0
1979-01-30,1062.71,101606400.0,161395200.0,309.0,36303339600.0
1979-01-31,1062.71,102384000.0,102384000.0,312.0,36303339600.0
1979-02-01,1062.71,102384000.0,102384000.0,312.0,36303339600.0
1979-02-02,1062.73,102384000.0,132969600.0,312.0,36318585600.0
1979-02-03,1062.82,45273600.0,182736000.0,144.0,36386539200.0
1979-02-04,1062.85,73699200.0,119491200.0,234.0,36409190400.0
1979-02-05,1062.86,102384000.0,117676800.0,312.0,36416595600.0
1979-02-06,1063.05,101865600.0,391996800.0,310.0,36560343600.0
1979-02-07,1063.05,104716800.0,104716800.0,313.0,36560343600.0
1979-02-08,1063.09,101606400.0,162691200.0,309.0,36591271200.0
1979-02-09,1063.11,101865600.0,132364800.0,310.0,36606517200.0
1979-02-10,1063.16,45273600.0,121651200.0,144.0,36644850000.0
1979-02-11,1063.22,73612800.0,165196800.0,234.0,36691023600.0
1979-02-12,1063.22,101520000.0,101520000.0,310.0,36691023600.0
1979-02-13,1063.26,102384000.0,163468800.0,312.0,36721951200.0
1979-02-14,1063.29,101779200.0,147571200.0,311.0,36745038000.0
1979-02-15,1063.3,100828800.0,116121600.0,308.0,36752443200.0
1979-02-16,1063.3,101606400.0,101606400.0,311.0,36752443200.0
1979-02-17,1063.4,45014400.0,197769600.0,144.0,36829544400.0
1979-02-18,1063.56,73440000.0,317779200.0,235.0,36952383600.0
1979-02-19,1063.56,99360000.0,99360000.0,300.0,36952383600.0
1979-02-20,1063.62,88300800.0,179884800.0,275.0,36998557200.0
1979-02-21,1063.72,87782400.0,240537600.0,274.0,37075222800.0
1979-02-22,1063.9,87782400.0,362707200.0,274.0,37213743600.0
1979-02-23,1064.2,87782400.0,545961600.0,274.0,37444611600.0
1979-02-24,1065.16,44755200.0,1522195200.0,144.0,38188180800.0
1979-02-25,1065.7,44582400.0,892944000.0,144.0,38615068800.0
1979-02-26,1065.95,129427200.0,522201600.0,401.0,38812395600.0
1979-02-27,1066.13,63590400.0,346377600.0,188.0,38955272400.0
1979-02-28,1066.27,47260800.0,267235200.0,133.0,39066350400.0
1979-03-01,1066.38,91497600.0,264297600.0,276.0,39153470400.0
1979-03-02,1066.48,90806400.0,247881600.0,277.0,39232749600.0
1979-03-03,1066.77,44236800.0,499824000.0,144.0,39462746400.0
1979-03-04,1068.21,44150400.0,2363472000.0,144.0,40627976400.0
1979-03-05,1068.74,78192000.0,933897600.0,253.0,41058784800.0
1979-03-06,1068.98,54000000.0,441504000.0,176.0,41253933600.0
1979-03-07,1069.2,43891200.0,399081600.0,144.0,41436014400.0
1979-03-08,1069.34,50803200.0,282960000.0,163.0,41552319600.0
1979-03-09,1069.51,43718400.0,325641600.0,144.0,41693454000.0
1979-03-10,1069.64,43718400.0,259286400.0,144.0,41801482800.0
1979-03-11,1069.75,43718400.0,226108800.0,144.0,41892523200.0
1979-03-12,1069.82,144633600.0,260668800.0,472.0,41950893600.0
1979-03-13,1069.87,169948800.0,252892800.0,556.0,41992275600.0
1979-03-14,1069.96,102643200.0,251856000.0,337.0,42067198800.0
1979-03-15,1070.01,102643200.0,185500800.0,337.0,42108580800.0
1979-03-16,1070.08,105148800.0,221270400.0,335.0,42167386800.0
1979-03-17,1070.15,43718400.0,159753600.0,144.0,42226192800.0
1979-03-18,1070.23,70416000.0,203126400.0,233.0,42293275200.0
1979-03-19,1070.3,96681600.0,212716800.0,316.0,42352081200.0
1979-03-20,1070.35,96249600.0,179193600.0,316.0,42393898800.0
1979-03-21,1070.43,95644800.0,228268800.0,314.0,42460981200.0
1979-03-22,1070.47,96940800.0,163296000.0,316.0,42494522400.0
1979-03-23,1070.77,96249600.0,593740800.0,316.0,42746299200.0
1979-03-24,1071.17,43545600.0,722908800.0,144.0,43084760400.0
1979-03-25,1071.3,43545600.0,264729600.0,144.0,43196274000.0
1979-03-26,1071.27,257817600.0,206755200.0,851.0,43170573600.0
1979-03-27,1071.25,256867200.0,222825600.0,847.0,43153149600.0
1979-03-28,1071.23,256953600.0,222998400.0,848.0,43136161200.0
1979-03-29,1071.2,258422400.0,207360000.0,843.0,43110460800.0
1979-03-30,1071.16,255916800.0,187920000.0,844.0,43076048400.0
1979-03-31,1071.25,43545600.0,196732800.0,144.0,43153149600.0
1979-04-01,1071.35,43459200.0,213667200.0,144.0,43238962800.0
1979-04-02,1071.35,247104000.0,247104000.0,812.0,43238962800.0
1979-04-03,1071.91,234057600.0,1187049600.0,772.0,43718558400.0
1979-04-04,1072.39,184204800.0,1001030400.0,611.0,44133249600.0
1979-04-05,1072.33,501033600.0,398908800.0,1670.0,44080977600.0
1979-04-06,1072.21,504057600.0,299808000.0,1671.0,43977304800.0
1979-04-07,1072.21,332380800.0,332380800.0,1102.0,43977304800.0
1979-04-08,1072.35,43372800.0,281577600.0,144.0,44098401600.0
1979-04-09,1072.57,555984000.0,930355200.0,1853.0,44288758800.0
1979-04-10,1072.44,562723200.0,341452800.0,1867.0,44176374000.0
1979-04-11,1072.33,561254400.0,374025600.0,1862.0,44080977600.0
1979-04-12,1072.36,300758400.0,351820800.0,998.0,44107113600.0
1979-04-13,1075.44,43027200.0,5444928000.0,144.0,46822644000.0
1979-04-14,1075.71,42681600.0,525744000.0,144.0,47065708800.0
1979-04-15,1075.99,42681600.0,543628800.0,144.0,47317921200.0
1979-04-16,1075.89,551836800.0,372902400.0,1868.0,47228187600.0
1979-04-17,1075.79,549676800.0,370828800.0,1860.0,47138018400.0
1979-04-18,1075.63,577670400.0,291427200.0,1955.0,46993834800.0
1979-04-19,1075.38,720403200.0,273110400.0,2432.0,46768629600.0
1979-04-20,1075.18,640569600.0,282787200.0,2158.0,46588726800.0
1979-04-21,1075.03,552787200.0,284428800.0,186.0,46453690800.0
1979-04-22,1074.87,552009600.0,265766400.0,1859.0,46311249600.0
1979-04-23,1074.71,553478400.0,267148800.0,1864.0,46169244000.0
1979-04-24,1074.53,553737600.0,234748800.0,1865.0,46009814400.0
1979-04-25,1074.5,550627200.0,498268800.0,1854.0,45982807200.0
1979-04-26,1074.4,556934400.0,382406400.0,1868.0,45894380400.0
1979-04-27,1074.23,553910400.0,257212800.0,1856.0,45743227200.0
1979-04-28,1074.05,556156800.0,242006400.0,1864.0,45583797600.0
1979-04-29,1073.86,579657600.0,233625600.0,1862.0,45416527200.0
1979-04-30,1073.68,554169600.0,240019200.0,1857.0,45258404400.0
1979-05-01,1073.5,560217600.0,246067200.0,1873.0,45100281600.0
1979-05-02,1073.3,557539200.0,208483200.0,185.0,44924299200.0
1979-05-03,1073.11,558835200.0,227232000.0,1863.0,44757464400.0
1979-05-04,1072.95,559440000.0,280195200.0,1865.0,44617636800.0
1979-05-05,1072.76,560044800.0,228441600.0,1867.0,44453415600.0
1979-05-06,1072.53,556156800.0,157766400.0,1851.0,44254346400.0
1979-05-07,1072.33,560563200.0,220147200.0,1865.0,44080977600.0
1979-05-08,1072.13,561081600.0,220665600.0,1860.0,43908044400.0
1979-05-09,1071.96,561686400.0,272419200.0,1862.0,43761247200.0
1979-05-10,1071.78,561340800.0,254966400.0,1861.0,43607044800.0
1979-05-11,1071.58,561340800.0,220924800.0,1861.0,43435854000.0
1979-05-12,1071.72,43372800.0,281577600.0,144.0,43555644000.0
1979-05-13,1071.86,43372800.0,281577600.0,144.0,43675869600.0
1979-05-14,1071.81,331776000.0,246672000.0,1100.0,43632745200.0
1979-05-15,1071.75,273542400.0,171417600.0,907.0,43581344400.0
1979-05-16,1071.7,275270400.0,190166400.0,912.0,43538655600.0
1979-05-17,1071.63,273196800.0,154137600.0,906.0,43478542800.0
1979-05-18,1071.55,288403200.0,152236800.0,955.0,43410153600.0
1979-05-19,1071.58,97113600.0,148176000.0,324.0,43435854000.0
1979-05-20,1071.68,43372800.0,213580800.0,144.0,43521667200.0
1979-05-21,1071.68,334713600.0,334713600.0,1015.0,43521667200.0
1979-05-22,1071.64,310953600.0,242870400.0,1024.0,43487254800.0
1979-05-23,1071.58,307843200.0,205804800.0,1015.0,43435854000.0
1979-05-24,1071.56,309312000.0,275270400.0,1019.0,43418865600.0
1979-05-25,1071.5,309225600.0,207100800.0,1018.0,43367464800.0
1979-05-26,1071.58,43372800.0,179539200.0,144.0,43435854000.0
1979-05-27,1071.67,70243200.0,223430400.0,234.0,43512955200.0
1979-05-28,1071.67,182044800.0,182044800.0,601.0,43512955200.0
1979-05-29,1071.78,181699200.0,368928000.0,601.0,43607044800.0
1979-05-30,1071.8,183772800.0,217814400.0,602.0,43624468800.0
1979-05-31,1072.02,182044800.0,556416000.0,602.0,43813083600.0
1979-06-01,1072.12,182044800.0,352252800.0,602.0,43899332400.0
1979-06-02,1072.23,43372800.0,230601600.0,144.0,43994728800.0
1979-06-03,1072.45,69724800.0,444096000.0,233.0,44185086000.0
1979-06-04,1072.37,354931200.0,218851200.0,1174.0,44115825600.0
1979-06-05,1072.28,354412800.0,201225600.0,1173.0,44037853200.0
1979-06-06,1072.2,353808000.0,217728000.0,1171.0,43968592800.0
1979-06-07,1072.12,353462400.0,217296000.0,1170.0,43899332400.0
1979-06-08,1072.04,355449600.0,219283200.0,1173.0,43830072000.0
1979-06-09,1072.09,43372800.0,128476800.0,144.0,43873632000.0
1979-06-10,1072.15,70243200.0,172368000.0,234.0,43925468400.0
1979-06-11,1072.05,342748800.0,172627200.0,1136.0,43838784000.0
1979-06-12,1071.88,343094400.0,53827200.0,1133.0,43692858000.0
1979-06-13,1071.78,346464000.0,176342400.0,1143.0,43607044800.0
1979-06-14,1071.64,345254400.0,107049600.0,1140.0,43487254800.0
1979-06-15,1071.49,345254400.0,89942400.0,1138.0,43358752800.0
1979-06-16,1071.52,43372800.0,94435200.0,144.0,43384453200.0
1979-06-17,1071.55,69984000.0,121046400.0,233.0,43410153600.0
1979-06-18,1071.52,194918400.0,143856000.0,643.0,43384453200.0
1979-06-19,1071.47,194400000.0,109296000.0,641.0,43341764400.0
1979-06-20,1071.45,194400000.0,160358400.0,641.0,43324340400.0
1979-06-21,1071.4,194918400.0,109900800.0,643.0,43281651600.0
1979-06-22,1071.34,194313600.0,92188800.0,641.0,43230250800.0
1979-06-23,1071.37,43372800.0,94435200.0,144.0,43255951200.0
1979-06-24,1071.4,70848000.0,121824000.0,235.0,43281651600.0
1979-06-25,1071.42,101347200.0,135388800.0,335.0,43298640000.0
1979-06-26,1071.42,101433600.0,101433600.0,336.0,43298640000.0
1979-06-27,1071.39,101174400.0,50112000.0,335.0,43273375200.0
1979-06-28,1071.4,101779200.0,118800000.0,337.0,43281651600.0
1979-06-29,1071.4,101433600.0,101433600.0,336.0,43281651600.0
1979-06-30,1071.5,43372800.0,213580800.0,144.0,43367464800.0
1979-07-01,1071.52,70243200.0,104284800.0,234.0,43384453200.0
1979-07-02,1071.47,159062400.0,74044800.0,526.0,43341764400.0
1979-07-03,1071.41,217555200.0,115430400.0,718.0,43290363600.0
1979-07-04,1071.35,158630400.0,56592000.0,524.0,43238962800.0
1979-07-05,1071.45,157161600.0,327369600.0,519.0,43324340400.0
1979-07-06,1071.39,159753600.0,57628800.0,528.0,43273375200.0
1979-07-07,1071.45,43372800.0,145497600.0,144.0,43324340400.0
1979-07-08,1071.47,70243200.0,104284800.0,234.0,43341764400.0
1979-07-09,1071.53,182995200.0,285120000.0,604.0,43393165200.0
1979-07-10,1071.53,181526400.0,181526400.0,600.0,43393165200.0
1979-07-11,1071.53,181526400.0,181526400.0,600.0,43393165200.0
1979-07-12,1071.53,181526400.0,181526400.0,600.0,43393165200.0
1979-07-13,1071.52,183859200.0,166838400.0,601.0,43384453200.0
1979-07-14,1071.56,43372800.0,111456000.0,144.0,43418865600.0
1979-07-15,1071.6,70848000.0,138844800.0,236.0,43452842400.0
1979-07-16,1071.49,273628800.0,86400000.0,904.0,43358752800.0
1979-07-17,1071.42,203385600.0,84240000.0,663.0,43298640000.0
1979-07-18,1071.38,182563200.0,114480000.0,602.0,43264663200.0
1979-07-19,1071.31,182736000.0,63590400.0,602.0,43204550400.0
1979-07-20,1071.39,182908800.0,319075200.0,602.0,43273375200.0
1979-07-21,1071.57,43372800.0,349660800.0,144.0,43427142000.0
1979-07-22,1071.65,70502400.0,206668800.0,235.0,43495966800.0
1979-07-23,1071.65,118627200.0,118627200.0,393.0,43495966800.0
1979-07-24,1071.78,118886400.0,340070400.0,394.0,43607044800.0
1979-07-25,1071.8,118627200.0,152668800.0,393.0,43624468800.0
1979-07-26,1071.92,118800000.0,323049600.0,394.0,43727270400.0
1979-07-27,1071.95,119145600.0,170208000.0,395.0,43752970800.0
1979-07-28,1071.97,43372800.0,77414400.0,144.0,43769959200.0
1979-07-29,1072.0,70243200.0,121305600.0,234.0,43795659600.0
1979-07-30,1072.0,155174400.0,155174400.0,502.0,43795659600.0
1979-07-31,1071.95,154742400.0,69724800.0,501.0,43752970800.0
1979-08-01,1071.92,155088000.0,104025600.0,502.0,43727270400.0
1979-08-02,1071.87,155606400.0,70502400.0,504.0,43684146000.0
1979-08-03,1071.82,152064000.0,66960000.0,490.0,43641457200.0
1979-08-04,1071.84,43372800.0,77414400.0,144.0,43658445600.0
1979-08-05,1071.84,70502400.0,70502400.0,235.0,43658445600.0
1979-08-06,1071.81,122601600.0,71539200.0,406.0,43632745200.0
1979-08-07,1071.7,267494400.0,80265600.0,881.0,43538655600.0
1979-08-08,1071.58,266112000.0,61948800.0,877.0,43435854000.0
1979-08-09,1071.45,265852800.0,44582400.0,875.0,43324340400.0
1979-08-10,1071.28,362620800.0,73267200.0,1193.0,43178850000.0
1979-08-11,1071.36,43459200.0,179625600.0,144.0,43247674800.0
1979-08-12,1071.36,70848000.0,70848000.0,236.0,43247674800.0
1979-08-13,1071.32,94521600.0,26438400.0,311.0,43213262400.0
1979-08-14,1071.28,95644800.0,27561600.0,315.0,43178850000.0
1979-08-15,1071.2,233625600.0,97459200.0,757.0,43110460800.0
1979-08-16,1071.11,154051200.0,864000.0,502.0,43033359600.0
1979-08-17,1071.06,153532800.0,68428800.0,500.0,42990670800.0
1979-08-18,1071.06,43545600.0,43545600.0,144.0,42990670800.0
1979-08-19,1071.02,126748800.0,58752000.0,422.0,42956258400.0
1979-08-20,1070.94,207878400.0,71712000.0,695.0,42888740400.0
1979-08-21,1070.86,189475200.0,53308800.0,633.0,42821658000.0
1979-08-22,1070.83,189475200.0,138412800.0,633.0,42796393200.0
1979-08-23,1070.8,189475200.0,138412800.0,633.0,42771128400.0
1979-08-24,1070.77,191721600.0,141955200.0,634.0,42746299200.0
1979-08-25,1070.8,70502400.0,120268800.0,234.0,42771128400.0
1979-08-26,1071.0,43545600.0,383875200.0,144.0,42939270000.0
1979-08-27,1070.95,279244800.0,194140800.0,915.0,42897016800.0
1979-08-28,1070.85,276912000.0,106790400.0,903.0,42813381600.0
1979-08-29,1070.82,276307200.0,225244800.0,901.0,42788116800.0
1979-08-30,1070.78,276739200.0,209520000.0,903.0,42754575600.0
1979-08-31,1070.67,275529600.0,93139200.0,899.0,42662228400.0
1979-09-01,1070.76,43545600.0,192758400.0,144.0,42737587200.0
1979-09-02,1070.78,69811200.0,102902400.0,231.0,42754575600.0
1979-09-03,1070.85,43545600.0,161827200.0,144.0,42813381600.0
1979-09-04,1070.82,182563200.0,131500800.0,601.0,42788116800.0
1979-09-05,1070.73,219196800.0,69033600.0,713.0,42712758000.0
1979-09-06,1070.67,181180800.0,81734400.0,596.0,42662228400.0
1979-09-07,1070.62,181526400.0,98582400.0,597.0,42620410800.0
1979-09-08,1070.63,66700800.0,83289600.0,203.0,42628687200.0
1979-09-09,1070.63,70070400.0,70070400.0,232.0,42628687200.0
1979-09-10,1070.53,187401600.0,21600000.0,607.0,42544616400.0
1979-09-11,1070.44,211248000.0,62035200.0,694.0,42469257600.0
1979-09-12,1070.36,211334400.0,78710400.0,694.0,42402175200.0
1979-09-13,1070.37,128908800.0,145497600.0,425.0,42410451600.0
1979-09-14,1070.31,211075200.0,111542400.0,693.0,42360357600.0
1979-09-15,1070.35,43545600.0,109900800.0,144.0,42393898800.0
1979-09-16,1070.35,70416000.0,70416000.0,233.0,42393898800.0
1979-09-17,1070.26,184464000.0,35251200.0,601.0,42318104400.0
1979-09-18,1070.3,183254400.0,249609600.0,602.0,42352081200.0
1979-09-19,1070.23,196992000.0,80956800.0,646.0,42293275200.0
1979-09-20,1070.23,125884800.0,125884800.0,410.0,42293275200.0
1979-09-21,1070.37,126403200.0,358560000.0,412.0,42410451600.0
1979-09-22,1070.52,43545600.0,292291200.0,144.0,42536340000.0
1979-09-23,1070.57,71366400.0,154310400.0,237.0,42578593200.0
1979-09-24,1070.6,71625600.0,121392000.0,236.0,42603422400.0
1979-09-25,1070.57,131587200.0,81820800.0,432.0,42578593200.0
1979-09-26,1070.56,130723200.0,114134400.0,429.0,42569881200.0
1979-09-27,1070.68,131328000.0,330307200.0,431.0,42670504800.0
1979-09-28,1070.7,222220800.0,255312000.0,722.0,42687493200.0
1979-09-29,1070.8,43545600.0,209347200.0,144.0,42771128400.0
1979-09-30,1070.92,70502400.0,274752000.0,234.0,42872187600.0
1979-10-01,1070.87,261878400.0,176774400.0,85.0,42829934400.0
1979-10-02,1070.78,260409600.0,108172800.0,856.0,42754575600.0
1979-10-03,1070.7,262224000.0,129600000.0,859.0,42687493200.0
1979-10-04,1070.74,262742400.0,329097600.0,860.0,42721034400.0
1979-10-05,1070.65,260064000.0,177120000.0,852.0,42645675600.0
1979-10-06,1070.69,43545600.0,109900800.0,144.0,42679216800.0
1979-10-07,1070.73,43545600.0,109900800.0,144.0,42712758000.0
1979-10-08,1070.68,238982400.0,156038400.0,782.0,42670504800.0
1979-10-09,1070.56,240537600.0,41558400.0,787.0,42569881200.0
1979-10-10,1070.48,241574400.0,108864000.0,791.0,42502798800.0
1979-10-11,1070.35,292550400.0,76982400.0,957.0,42393898800.0
1979-10-12,1070.14,421891200.0,73699200.0,1377.0,42217480800.0
1979-10-13,1070.07,190166400.0,74044800.0,624.0,42159110400.0
1979-10-14,1070.0,189475200.0,73440000.0,622.0,42100304400.0
1979-10-15,1069.82,392860800.0,94435200.0,1289.0,41950893600.0
1979-10-16,1069.7,272764800.0,73785600.0,904.0,41851141200.0
1979-10-17,1069.58,277689600.0,78710400.0,919.0,41751388800.0
1979-10-18,1069.51,208915200.0,92793600.0,691.0,41693454000.0
1979-10-19,1069.44,208828800.0,92793600.0,691.0,41635519200.0
1979-10-20,1069.46,43718400.0,76896000.0,144.0,41652072000.0
1979-10-21,1069.46,103420800.0,103420800.0,339.0,41652072000.0
1979-10-22,1069.42,125107200.0,58838400.0,410.0,41618530800.0
1979-10-23,1069.44,71452800.0,104630400.0,236.0,41635519200.0
1979-10-24,1069.44,70848000.0,70848000.0,234.0,41635519200.0
1979-10-25,1069.43,98323200.0,81734400.0,324.0,41626807200.0
1979-10-26,1069.41,97977600.0,64800000.0,324.0,41610254400.0
1979-10-27,1069.43,43718400.0,76896000.0,144.0,41626807200.0
1979-10-28,1069.41,95817600.0,64022400.0,330.0,41610254400.0
1979-10-29,1069.47,131414400.0,230947200.0,430.0,41660348400.0
1979-10-30,1069.54,130896000.0,247017600.0,430.0,41718283200.0
1979-10-31,1069.54,131241600.0,131241600.0,431.0,41718283200.0
1979-11-01,1069.53,130982400.0,114393600.0,429.0,41710006800.0
1979-11-02,1070.18,130896000.0,1208736000.0,430.0,42251022000.0
1979-11-03,1070.27,101692800.0,250905600.0,334.0,42326816400.0
1979-11-04,1070.31,97286400.0,163641600.0,323.0,42360357600.0
1979-11-05,1070.25,249696000.0,150249600.0,804.0,42309828000.0
1979-11-06,1070.15,250473600.0,84672000.0,806.0,42226192800.0
1979-11-07,1070.07,251078400.0,118368000.0,805.0,42159110400.0
1979-11-08,1070.0,249955200.0,133833600.0,800.0,42100304400.0
1979-11-09,1069.9,249264000.0,83462400.0,798.0,42017104800.0
1979-11-10,1070.02,114480000.0,313459200.0,370.0,42116857200.0
1979-11-11,1070.15,43718400.0,259286400.0,144.0,42226192800.0
1979-11-12,1070.18,121996800.0,171763200.0,399.0,42251022000.0
1979-11-13,1070.12,229564800.0,130118400.0,752.0,42200928000.0
1979-11-14,1070.04,238032000.0,105408000.0,775.0,42133845600.0
1979-11-15,1069.95,230860800.0,81648000.0,755.0,42058486800.0
1979-11-16,1069.89,229219200.0,129686400.0,750.0,42008828400.0
1979-11-17,1069.89,114393600.0,114393600.0,370.0,42008828400.0
1979-11-18,1069.91,43718400.0,76896000.0,144.0,42025381200.0
1979-11-19,1069.92,114566400.0,131155200.0,371.0,42033657600.0
1979-11-20,1069.93,115862400.0,132451200.0,372.0,42041934000.0
1979-11-21,1069.93,114480000.0,114480000.0,364.0,42041934000.0
1979-11-22,1069.91,114307200.0,81129600.0,366.0,42025381200.0
1979-11-23,1069.92,114393600.0,130982400.0,365.0,42033657600.0
1979-11-24,1070.06,114220800.0,346377600.0,365.0,42150398400.0
1979-11-25,1070.3,43718400.0,441676800.0,144.0,42352081200.0
1979-11-26,1070.5,260409600.0,592012800.0,837.0,42519787200.0
1979-11-27,1070.5,260841600.0,260841600.0,839.0,42519787200.0
1979-11-28,1070.42,260841600.0,128217600.0,839.0,42452704800.0
1979-11-29,1070.36,259804800.0,160358400.0,839.0,42402175200.0
1979-11-30,1070.28,259804800.0,127180800.0,839.0,42335092800.0
1979-12-01,1070.3,93225600.0,126403200.0,309.0,42352081200.0
1979-12-02,1070.36,43545600.0,143078400.0,144.0,42402175200.0
1979-12-03,1070.27,239241600.0,90028800.0,771.0,42326816400.0
1979-12-04,1070.19,232070400.0,99446400.0,750.0,42259734000.0
1979-12-05,1070.15,231897600.0,165628800.0,747.0,42226192800.0
1979-12-06,1070.08,231724800.0,115603200.0,748.0,42167386800.0
1979-12-07,1070.0,232675200.0,100051200.0,749.0,42100304400.0
1979-12-08,1070.0,93312000.0,93312000.0,309.0,42100304400.0
1979-12-09,1070.06,43718400.0,143251200.0,144.0,42150398400.0
1979-12-10,1070.05,125020800.0,108432000.0,404.0,42142122000.0
1979-12-11,1070.06,125884800.0,142473600.0,407.0,42150398400.0
1979-12-12,1070.04,125798400.0,92620800.0,406.0,42133845600.0
1979-12-13,1070.04,125884800.0,125884800.0,407.0,42133845600.0
1979-12-14,1070.05,125884800.0,142473600.0,407.0,42142122000.0
1979-12-15,1070.05,93312000.0,93312000.0,309.0,42142122000.0
1979-12-16,1070.07,43718400.0,76896000.0,144.0,42159110400.0
1979-12-17,1070.05,114912000.0,81820800.0,372.0,42142122000.0
1979-12-18,1070.01,136080000.0,69724800.0,439.0,42108580800.0
1979-12-19,1070.0,114652800.0,98064000.0,371.0,42100304400.0
1979-12-20,1070.01,114566400.0,131155200.0,371.0,42108580800.0
1979-12-21,1069.99,114393600.0,81216000.0,370.0,42092028000.0
1979-12-22,1069.98,98755200.0,82166400.0,311.0,42083751600.0
1979-12-23,1070.0,43718400.0,76896000.0,144.0,42100304400.0
1979-12-24,1070.04,132537600.0,198806400.0,425.0,42133845600.0
1979-12-25,1070.07,43718400.0,93484800.0,144.0,42159110400.0
1979-12-26,1070.06,132796800.0,116208000.0,426.0,42150398400.0
1979-12-27,1070.05,133833600.0,117244800.0,430.0,42142122000.0
1979-12-28,1070.03,131932800.0,98755200.0,423.0,42125569200.0
1979-12-29,1070.05,43718400.0,76896000.0,144.0,42142122000.0
1979-12-30,1070.11,43718400.0,143251200.0,144.0,42192651600.0
1979-12-31,1070.11,128476800.0,128476800.0,410.0,42192651600.0
1980-01-01,1070.15,43718400.0,110073600.0,144.0,42226192800.0
1980-01-02,1070.09,196300800.0,96854400.0,617.0,42175663200.0
