Day,GlenCanyon_rel_cfs,GlenCanyon_cum_rel_AF,Hoover_elev,Hoover_rel_cfs,Hoover_rel_AF,Hoover_cum_rel_AF,Hoover_gen_MWh,Hoover_gen_rate_KWh/AF,Davis_elev,Davis_rel_cfs,Davis_rel_AF,Davis_cum_rel_AF,Davis_gen_MWh,MWD_diver_AF,MWD_cum_diver_AF,Parker_elev,Parker_rel_cfs,Parker_rel_AF,Parker_cum_rel_AF,Parker_gen_MWh,CAP_diver_AF,CAP_cum_diver_AF,Stor_total,Stor_avail,Hoover_stor_KAF,Davis_stor_KAF,Parker_stor_KAF,SenWash_elev,SenWash_stor_KAF,SenWash_pump_cfs,SenWash_rel_cfs,Hoover_del_stor_KAF,Hoover_pump_cfs,Hoover_evap_cfs,Hoover_cbs_cfs,Hoover_loss_cfs,Hoover_cum_loss_AF,Hoover_inflow_cfs
2010-10-26,8000,415736.0,1082.58,10300,20360,542011.0,7625.0,375,633.94,11400.0,22564,656737.0,2739.0,3310.0,85968.0,449.51,7020.0,13929.0,395382.0,967.0,5855.0,136058.0,32839.0,28043.1,9989,1458.5,609.6,239.32,8888.0,0.0,0.0,-7,534,-96759,-229.0,97721.0,4939423.0,-89680.0
2010-10-27,8100,431802.0,1082.5,10200,20158,562169.0,7463.0,370,633.8,10200.0,20212,676949.0,2452.0,3239.0,89207.0,449.61,6810.0,13516.0,408898.0,939.0,5240.0,141298.0,32829.5,28052.6,9982,1454.9,611.6,238.85,8713.0,0.0,0.0,-7,520,-96759,-229.0,97851.0,5133507.0,-89790.0
2010-10-28,8100,447868.0,1082.37,13500,26864,589033.0,10069.0,375,634.17,8580.0,17018,693967.0,2059.0,3320.0,92527.0,449.66,4010.0,7946.0,416844.0,512.0,6026.0,147324.0,32825.9,28056.1,9972,1464.4,612.6,239.27,8870.0,158.0,0.0,-10,578,-96759,-328.0,96039.0,5323997.0,-88050.0
2010-10-29,8100,463934.0,1082.3,11000,21872,610905.0,8231.0,376,634.04,10600.0,20932,714899.0,2539.0,449.37,6790.0,449.37,6790.0,926.0,6060.0,153384.0,,,32805.9,28076.2,9966,1461.0,606.8,238.98,8761.0,14.0,0.0,-6,592,-96759,-197.0,96452.0,5515306.0,-88380.0
2010-10-30,8000,479802.0,1082.28,7900,15672,626577.0,5739.0,366,633.84,11300.0,22472,737371.0,2716.0,449.1,8490.0,449.1,8490.0,1155.0,6054.0,159437.0,,,32792.9,28089.1,9964,1455.9,601.4,234.6,7217.0,0.0,778.0,-2,621,-96759,-66.0,97384.0,5708464.0,-89310.0
2010-10-31,8000,495670.0,1082.36,5550,11008,637585.0,3802.0,345,633.1,14600.0,28940,766311.0,3486.0,449.14,9000.0,449.14,9000.0,1219.0,6056.0,165493.0,,,32778.5,28103.5,9971,1437.0,602.2,229.52,5636.0,0.0,825.0,7,601,-96759,229.0,94905.0,5896706.0,-86840.0
2010-11-01,13600,26975.0,1082.25,12400,24562,24562.0,9385.0,382,633.07,12800.0,25374,25374.0,3041.0,3316.0,3316.0,449.24,9010.0,17864.0,17864.0,1223.0,6030.0,6030.0,32758.6,28123.5,9962,1436.2,604.2,228.9,5458.0,217.0,299.0,-9,625,711,-295.0,-893.0,-1772.0,8900.0
2010-11-02,13700,54149.0,1082.17,12300,24378,48940.0,9363.0,384,633.33,9600.0,19040,44414.0,2280.0,3299.0,6615.0,449.05,8000.0,15874.0,33738.0,1087.0,6014.0,12044.0,32741.6,28140.5,9955,1442.8,600.4,235.14,7398.0,102.0,0.0,-7,675,711,-229.0,-1888.0,-5517.0,9930.0
2010-11-03,13800,81521.0,1082.1,12100,24076,73016.0,9072.0,377,633.36,9600.0,19046,63460.0,2277.0,3285.0,9900.0,448.87,7000.0,13893.0,47631.0,953.0,6052.0,18095.0,32721.0,28161.0,9949,1443.6,596.9,236.92,8013.0,360.0,0.0,-6,682,711,-197.0,3326.0,1080.0,10300.0
2010-11-04,13400,108099.0,1082.07,14000,27672,100688.0,10713.0,387,633.66,9600.0,19044,82504.0,2284.0,3320.0,13220.0,448.87,6000.0,11908.0,59539.0,817.0,4919.0,23014.0,32713.4,28168.7,9947,1451.3,596.9,237.6,8256.0,196.0,0.0,-2,669,711,-66.0,-564.0,-38.0,14300.0
2010-11-05,13900,135669.0,1082.08,13700,27114,127802.0,10388.0,383,633.92,10900.0,21676,104180.0,2621.0,3269.0,16489.0,448.71,7480.0,14843.0,74382.0,1026.0,6038.0,29052.0,32702.1,28180.0,9948,1458.0,593.8,239.69,9027.0,523.0,0.0,1,644,711,33.0,-1750.0,-3509.0,15600.0
2010-11-06,13200,161851.0,1082.1,11000,21746,149548.0,8194.0,377,633.9,10200.0,20176,124356.0,2431.0,3416.0,19904.0,448.64,7020.0,13918.0,88300.0,953.0,6034.0,35086.0,32688.6,28193.5,9949,1457.4,592.4,240.08,9174.0,163.0,0.0,1,617,711,33.0,540.0,-2437.0,12900.0
2010-11-07,12500,186645.0,1082.19,11100,21968,171516.0,8373.0,381,633.88,10200.0,20244,144600.0,2443.0,3336.0,23240.0,448.45,7500.0,14882.0,103182.0,1027.0,6030.0,41115.0,32677.1,28205.0,9957,1456.9,588.7,239.64,9009.0,0.0,0.0,8,598,711,262.0,-2807.0,-8005.0,16700.0
2010-11-08,13600,213620.0,1082.17,12800,25402,196918.0,9666.0,381,633.96,12000.0,23780,168380.0,2871.0,3217.0,26458.0,448.26,8530.0,16912.0,120094.0,1152.0,6030.0,47145.0,32653.0,28229.1,9955,1459.0,585.0,239.07,8795.0,0.0,0.0,-2,546,711,-66.0,238.0,-7533.0,13000.0
2010-11-09,13900,241190.0,1082.2,12900,25500,222418.0,9689.0,380,633.91,12000.0,23754,192134.0,2875.0,3237.0,29695.0,448.2,8020.0,15898.0,135992.0,1085.0,6058.0,53203.0,32643.0,28239.0,9958,1457.7,583.9,236.8,7971.0,0.0,356.0,3,592,711,98.0,-3269.0,-14018.0,15800.0
2010-11-10,14000,268959.0,1082.16,13900,27484,249902.0,10472.0,381,634.07,12000.0,23830,215964.0,2882.0,3295.0,32989.0,448.01,9520.0,18881.0,154873.0,1292.0,6012.0,59215.0,32627.7,28254.4,9954,1461.8,580.2,233.09,6722.0,0.0,660.0,-4,567,711,-131.0,577.0,-12874.0,13000.0
2010-11-11,13900,296529.0,1082.19,11900,23658,273560.0,8895.0,376,634.08,11800.0,23384,239348.0,2832.0,3249.0,36238.0,448.19,6010.0,11923.0,166796.0,817.0,5526.0,64740.0,32612.8,28269.3,9957,1462.1,583.7,233.98,7011.0,206.0,0.0,3,531,711,98.0,-869.0,-14599.0,14800.0
2010-11-12,13900,324099.0,1082.2,13900,27494,301054.0,10425.0,379,634.13,11700.0,23300,262648.0,2815.0,3291.0,39529.0,448.14,7510.0,14887.0,181683.0,1026.0,5996.0,70737.0,32599.5,28282.5,9958,1463.3,582.7,236.07,7716.0,411.0,0.0,1,560,711,33.0,-1750.0,-18069.0,15700.0
2010-11-13,13300,350479.0,1082.2,13000,25884,326938.0,9754.0,377,634.25,11600.0,23024,285672.0,2786.0,3297.0,42825.0,448.28,6020.0,11940.0,193623.0,819.0,5994.0,76731.0,32589.3,28292.7,9958,1466.4,585.4,240.0,9144.0,803.0,0.0,0,556,711,0.0,-375.0,-18813.0,14300.0
2010-11-14,12700,375669.0,1082.2,13900,27530,354468.0,10390.0,377,634.29,11700.0,23170,308842.0,2800.0,3279.0,46104.0,448.33,6510.0,12917.0,206540.0,888.0,5996.0,82727.0,32576.5,28305.5,9958,1467.5,586.4,239.51,8960.0,11.0,0.0,0,504,711,0.0,-1170.0,-21134.0,15100.0
2010-11-15,13900,403240.0,1082.2,13600,26888,381356.0,10283.0,382,634.31,11500.0,22780,331622.0,2759.0,3362.0,49466.0,448.32,7010.0,13913.0,220453.0,956.0,5994.0,88721.0,32563.8,28318.3,9958,1468.0,586.2,239.55,8975.0,220.0,150.0,0,563,711,0.0,-1550.0,-24208.0,14900.0
2010-11-16,14000,431008.0,1082.17,14900,29646,411002.0,11418.0,385,634.56,11500.0,22770,354392.0,2748.0,3237.0,52703.0,448.32,7520.0,14906.0,235359.0,1021.0,5691.0,94411.0,32544.4,28337.6,9955,1474.4,586.2,239.53,8967.0,85.0,0.0,-3,493,711,-98.0,-1746.0,-27672.0,14500.0
2010-11-17,14000,458777.0,1082.15,14100,28050,439052.0,10667.0,380,634.78,11500.0,22804,377196.0,2777.0,3304.0,56007.0,448.33,8010.0,15881.0,251240.0,1078.0,4826.0,99237.0,32539.2,28342.8,9953,1480.0,586.4,238.39,8543.0,45.0,194.0,-2,525,711,-66.0,-353.0,-28373.0,14300.0
2010-11-18,13800,486149.0,1082.16,14100,27890,466942.0,10705.0,384,634.85,11500.0,22802,399998.0,2774.0,3283.0,59290.0,448.44,6010.0,11914.0,263154.0,814.0,4824.0,104061.0,32525.1,28357.0,9954,1481.8,588.5,239.98,9136.0,373.0,0.0,1,554,711,33.0,-1942.0,-32224.0,15900.0
2010-11-19,13900,513719.0,1082.08,14700,29232,496174.0,11276.0,386,635.09,11500.0,22760,422758.0,2750.0,3275.0,62565.0,448.45,7510.0,14902.0,278056.0,1009.0,4393.0,108454.0,32507.0,28375.0,9948,1488.0,588.7,239.5,8956.0,0.0,0.0,-6,595,711,-197.0,1235.0,-29775.0,12800.0
2010-11-20,13300,540099.0,1082.1,12700,25092,521266.0,9602.0,383,635.11,11400.0,22700,445458.0,2769.0,3281.0,65845.0,448.43,7670.0,15215.0,293271.0,1034.0,4370.0,112824.0,32491.2,28390.9,9949,1488.6,588.3,239.11,8810.0,31.0,0.0,1,577,711,33.0,-683.0,-31129.0,14500.0
2010-11-21,12800,565488.0,1082.14,13200,26098,547364.0,9989.0,383,635.11,11000.0,21758,467216.0,2657.0,3261.0,69106.0,448.39,8720.0,17291.0,310562.0,1183.0,4828.0,117652.0,32486.2,28395.9,9953,1488.6,587.6,239.94,9121.0,236.0,0.0,4,509,711,131.0,-2646.0,-36378.0,16600.0
2010-11-22,14000,593256.0,1082.08,15600,30900,578264.0,11964.0,387,635.6,9410.0,18664,485880.0,2280.0,3255.0,72361.0,448.57,5020.0,9950.0,320512.0,663.0,4844.0,122495.0,32476.0,28406.1,9948,1501.3,591.1,237.54,8234.0,0.0,406.0,-5,521,711,-164.0,-844.0,-38052.0,14100.0
2010-11-23,14000,621025.0,1081.95,16200,32188,610452.0,12439.0,386,636.02,9200.0,18250,504130.0,2233.0,3324.0,75685.0,448.53,5500.0,10907.0,331419.0,742.0,4844.0,127339.0,32451.2,28430.9,9937,1512.2,590.3,235.95,7674.0,28.0,275.0,-11,550,711,-360.0,1225.0,-35622.0,11600.0
2010-11-24,14100,648992.0,1081.94,15400,30506,640958.0,11637.0,381,636.54,10000.0,19846,523976.0,2444.0,3257.0,78942.0,448.74,5510.0,10928.0,342347.0,745.0,4826.0,132165.0,32460.8,28421.2,9936,1525.8,594.4,235.68,7582.0,0.0,0.0,-1,522,711,-33.0,-2062.0,-39711.0,16100.0
2010-11-25,12800,674380.0,1081.95,12600,24910,665868.0,9407.0,378,636.67,9280.0,18404,542380.0,2269.0,3314.0,82257.0,448.64,5300.0,10509.0,352856.0,708.0,4784.0,136949.0,32441.8,28440.2,9937,1529.3,592.4,235.34,7466.0,0.0,0.0,1,520,711,33.0,-335.0,-40376.0,14400.0
2010-11-26,14000,702149.0,1081.91,15700,31100,696968.0,11867.0,382,637.04,9290.0,18424,560804.0,2280.0,3281.0,85537.0,448.48,7610.0,15093.0,367949.0,1044.0,4782.0,141731.0,32426.3,28455.8,9934,1539.0,589.3,232.54,6548.0,0.0,429.0,-3,508,711,-98.0,-1246.0,-42848.0,15300.0
2010-11-27,13300,728529.0,1081.89,13200,26238,723206.0,9992.0,381,637.08,10200.0,20248,581052.0,2497.0,3283.0,88820.0,448.18,7800.0,15471.0,383420.0,1066.0,4776.0,146507.0,32403.0,28479.1,9932,1540.0,583.5,229.65,5674.0,0.0,465.0,-2,498,711,-66.0,-577.0,-43992.0,13300.0
2010-11-28,12800,753917.0,1081.91,11900,23690,746896.0,8925.0,377,637.4,8600.0,17056,598108.0,2112.0,3279.0,92099.0,448.05,7990.0,15844.0,399264.0,1080.0,4338.0,150845.0,32391.0,28491.1,9934,1548.4,581.0,233.16,6745.0,595.0,0.0,2,481,711,66.0,-194.0,-44376.0,14200.0
2010-11-29,14000,781686.0,1081.9,13300,26438,773334.0,10088.0,382,637.81,7750.0,15374,613482.0,1916.0,3015.0,95113.0,447.9,6810.0,13512.0,412776.0,926.0,4310.0,155155.0,32383.2,28498.8,9933,1559.2,578.1,237.17,8102.0,737.0,0.0,-1,511,711,-33.0,-671.0,-45707.0,14000.0
2010-11-30,14000,809455.0,1081.94,13400,26536,799870.0,10024.0,378,638.09,8620.0,17102,630584.0,2134.0,3295.0,98408.0,447.59,7500.0,14867.0,427643.0,1021.0,3656.0,158811.0,32365.3,28516.8,9936,1566.6,572.3,238.67,8647.0,394.0,61.0,3,544,711,98.0,-3474.0,-52597.0,16300.0
2010-12-01,13900,27570.0,1082.04,9260,18360,18360.0,6763.0,368,638.02,9610.0,19056,19056.0,2382.0,3400.0,3400.0,447.3,7500.0,14880.0,14880.0,1011.0,4816.0,4816.0,32349.5,28775.6,9944,1564.7,566.8,237.58,8249.0,0.0,132.0,8,448,602,262.0,-645.0,-1278.0,14600.0
2010-12-02,13800,54942.0,1082.2,7280,14436,32796.0,5035.0,349,637.65,11200.0,22208,41264.0,2769.0,3390.0,6789.0,447.26,6400.0,12689.0,27569.0,859.0,5012.0,9828.0,32329.4,28795.7,9958,1555.0,566.0,237.83,8339.0,106.0,0.0,14,473,602,459.0,-1853.0,-4954.0,15900.0
2010-12-03,14000,82711.0,1082.25,10500,20902,53698.0,7786.0,373,637.67,10500.0,20808,62072.0,2578.0,3215.0,10005.0,447.26,6990.0,13869.0,41438.0,940.0,5405.0,15233.0,32322.1,28803.0,9962,1555.5,566.0,239.66,9016.0,438.0,0.0,4,481,602,131.0,163.0,-4631.0,13700.0
2010-12-04,13800,110083.0,1082.31,10100,20006,73704.0,7430.0,371,637.5,11300.0,22403,84475.0,2791.0,3273.0,13277.0,447.2,7000.0,13894.0,55332.0,943.0,6006.0,21239.0,32303.9,28821.1,9967,1551.1,564.9,239.98,9136.0,125.0,0.0,5,545,602,164.0,-134.0,-4896.0,13900.0
2010-12-05,13200,136264.0,1082.31,10500,20806,94510.0,7722.0,371,637.37,11300.0,22380,106855.0,2780.0,3253.0,16530.0,447.18,7200.0,14275.0,69607.0,965.0,6006.0,27245.0,32285.5,28839.6,9967,1547.6,564.5,239.48,8948.0,0.0,0.0,0,487,602,0.0,2406.0,-124.0,11600.0
2010-12-06,13800,163636.0,1082.54,10300,20468,114978.0,7613.0,372,637.4,10400.0,20609,127464.0,2550.0,3277.0,19807.0,447.17,6990.0,13858.0,83465.0,941.0,6006.0,33251.0,32287.7,28837.3,9986,1548.4,564.3,239.88,9099.0,158.0,0.0,19,474,602,623.0,-7730.0,-15456.0,21600.0
2010-12-07,13900,191207.0,1082.59,11100,21962,136940.0,8276.0,377,637.33,11100.0,22018,149482.0,2722.0,3251.0,23058.0,447.13,6710.0,13306.0,96771.0,864.0,6002.0,39253.0,32274.0,28851.1,9990,1546.6,563.6,239.42,8926.0,0.0,0.0,4,529,602,131.0,-1154.0,-17745.0,14400.0
2010-12-08,13900,218777.0,1082.72,8700,17254,154194.0,6363.0,369,637.11,10900.0,21704,171186.0,2667.0,3314.0,26372.0,447.19,6110.0,12121.0,108892.0,816.0,5990.0,45243.0,32263.6,28861.5,10001,1540.8,564.7,239.81,9073.0,177.0,0.0,11,515,602,360.0,-1885.0,-21484.0,15700.0
2010-12-09,13800,246149.0,1082.8,8280,16430,170624.0,5896.0,359,636.92,11000.0,21765,192951.0,2622.0,3255.0,29627.0,447.38,5390.0,10686.0,119578.0,697.0,5972.0,51215.0,32254.5,28870.6,10007,1535.8,568.3,237.68,8285.0,0.0,376.0,6,517,602,197.0,1298.0,-18909.0,12600.0
2010-12-10,13900,273719.0,1083.13,8450,16766,187390.0,6055.0,361,636.68,11000.0,21815,214766.0,2404.0,3289.0,32916.0,447.37,6400.0,12693.0,132271.0,854.0,5972.0,57187.0,32260.8,28864.3,10035,1529.5,568.1,239.91,9110.0,471.0,0.0,28,500,602,918.0,-10710.0,-40152.0,24600.0
2010-12-11,13800,301091.0,1083.33,6130,12160,199550.0,4156.0,342,636.34,10800.0,21410,236176.0,2193.0,3257.0,36173.0,447.36,6610.0,13110.0,145381.0,882.0,5972.0,63160.0,32258.1,28867.0,10052,1520.6,567.9,239.42,8926.0,18.0,0.0,17,518,602,557.0,-2595.0,-45299.0,16400.0
2010-12-12,13300,327471.0,1083.51,7760,15390,214940.0,5527.0,359,636.09,10800.0,21395,257571.0,2630.0,3257.0,39429.0,447.35,6510.0,12910.0,158291.0,871.0,5970.0,69130.0,32247.3,28877.7,10067,1514.1,567.7,239.73,9042.0,146.0,0.0,15,464,602,492.0,-2994.0,-51238.0,16900.0
2010-12-13,13900,355041.0,1083.47,9740,19316,234256.0,7310.0,378,635.94,9980.0,19802,277373.0,2353.0,3267.0,42696.0,447.45,5500.0,10908.0,169199.0,719.0,6018.0,75148.0,32228.9,28896.1,10063,1510.1,569.6,239.92,9114.0,93.0,0.0,-4,499,602,-131.0,5114.0,-41094.0,8690.0
2010-12-14,13900,382612.0,1083.61,8450,16752,251008.0,6202.0,370,635.74,9770.0,19387,296760.0,2361.0,3215.0,45911.0,447.5,5500.0,10907.0,180106.0,734.0,5131.0,80279.0,32221.3,28903.7,10075,1504.9,570.5,239.82,9076.0,58.0,0.0,12,479,602,393.0,-2657.0,-46365.0,16000.0
2010-12-15,13900,410182.0,1083.7,9650,19144,270152.0,7236.0,378,635.72,9010.0,17873,314633.0,2133.0,3273.0,49184.0,447.63,4600.0,9125.0,189231.0,612.0,6028.0,86307.0,32218.6,28906.4,10083,1504.4,573.0,239.42,8926.0,0.0,0.0,8,490,602,262.0,-1110.0,-48566.0,15000.0
2010-12-16,13900,437752.0,1083.74,12000,23852,294004.0,9042.0,379,636.0,8790.0,17438,332071.0,2032.0,3225.0,52409.0,447.75,4110.0,8144.0,197375.0,529.0,6006.0,92313.0,32215.4,28909.6,10086,1511.7,575.3,239.0,8768.0,0.0,0.0,3,495,602,98.0,-789.0,-50131.0,14700.0
2010-12-17,13900,465322.0,1083.79,13500,26738,320742.0,10167.0,380,636.33,8790.0,17438,349509.0,2053.0,3227.0,55636.0,447.58,5220.0,10353.0,207728.0,681.0,5984.0,98297.0,32205.2,28919.9,10090,1520.3,572.1,239.12,8813.0,121.0,0.0,4,458,602,131.0,-2844.0,-55771.0,16700.0
2010-12-18,13700,492496.0,1083.76,13000,25710,346452.0,9652.0,375,636.69,8200.0,16269,365778.0,1907.0,3231.0,58867.0,447.51,4810.0,9532.0,217260.0,619.0,5982.0,104279.0,32199.2,28925.8,10088,1529.8,570.7,238.65,8640.0,23.0,64.0,-2,431,602,-66.0,980.0,-53828.0,13000.0
2010-12-19,13300,518876.0,1083.95,6700,13292,359744.0,4746.0,357,636.61,8170.0,16211,381989.0,1914.0,3251.0,62118.0,447.42,4800.0,9512.0,226772.0,619.0,5984.0,110263.0,32192.3,28932.8,10104,1527.7,569.0,239.93,9117.0,307.0,0.0,16,389,602,524.0,-2381.0,-58550.0,16300.0
2010-12-20,13800,546248.0,1083.98,15100,29978,389722.0,11465.0,382,637.05,7190.0,14269,396258.0,1668.0,3261.0,65379.0,447.42,3600.0,7150.0,233922.0,442.0,5978.0,116241.0,32192.0,28933.0,10106,1539.2,569.0,239.93,9117.0,92.0,0.0,2,421,602,66.0,-3514.0,-65521.0,17200.0
2010-12-21,13900,573818.0,1084.2,12600,24898,414620.0,9451.0,380,637.55,7290.0,14458,410716.0,1674.0,3203.0,68582.0,447.58,1800.0,3578.0,237500.0,154.0,5996.0,122237.0,32215.6,28909.4,10125,1552.4,572.1,239.42,8926.0,0.0,0.0,19,466,602,623.0,-10598.0,-86541.0,23900.0
2010-12-22,13800,601190.0,1085.0,13500,26776,441396.0,10254.0,383,638.07,7220.0,14324,425040.0,1659.0,3223.0,71806.0,447.8,1800.0,3579.0,241079.0,157.0,6026.0,128263.0,32287.6,28837.4,10192,1566.1,576.2,239.02,8776.0,0.0,0.0,67,485,602,2196.0,-36719.0,-159372.0,50600.0
2010-12-23,14000,628959.0,1085.46,12800,25306,466702.0,9558.0,378,638.53,7210.0,14296,439336.0,1663.0,3116.0,74922.0,447.92,1800.0,3570.0,244649.0,156.0,6036.0,134299.0,32331.3,28793.7,10231,1578.3,578.5,238.94,8746.0,61.0,0.0,39,399,602,1278.0,-20843.0,-200714.0,34700.0
2010-12-24,13800,656330.0,1085.72,12300,24414,491116.0,9208.0,377,638.89,7230.0,14349,453685.0,1674.0,2335.0,77256.0,447.97,2620.0,5206.0,249855.0,293.0,6038.0,140337.0,32351.6,28773.5,10252,1587.9,579.4,238.85,8705.0,50.0,0.0,21,424,602,688.0,-10823.0,-222180.0,24600.0
2010-12-25,13200,682512.0,1085.92,9520,18878,509994.0,7010.0,371,639.05,7420.0,14719,468404.0,1726.0,2348.0,79605.0,448.0,2810.0,5566.0,255421.0,307.0,6038.0,146374.0,32365.3,28759.7,10269,1592.1,580.0,239.93,9117.0,252.0,0.0,17,409,602,557.0,-5647.0,-233382.0,19700.0
2010-12-26,13400,709091.0,1086.06,11600,23064,533057.0,8633.0,374,639.37,7450.0,14768,483172.0,1733.0,2297.0,81901.0,448.05,2700.0,5358.0,260779.0,304.0,6040.0,152414.0,32372.4,28752.7,10281,1600.7,581.0,239.96,9129.0,86.0,0.0,12,338,602,393.0,-5217.0,-243729.0,19000.0
2010-12-27,13800,736463.0,1086.11,14100,28048,561105.0,10673.0,381,639.83,7000.0,13876,497048.0,1646.0,2243.0,84145.0,448.14,2510.0,4972.0,265751.0,271.0,6010.0,158424.0,32376.7,28748.3,10285,1613.0,582.7,239.97,9133.0,82.0,0.0,4,304,602,131.0,-3925.0,-251516.0,17200.0
2010-12-28,13900,764033.0,1086.12,13500,26726,587831.0,10202.0,382,640.11,6990.0,13858,510906.0,1663.0,2307.0,86452.0,448.14,2400.0,4760.0,270511.0,245.0,6028.0,164452.0,32369.9,28755.2,10286,1620.5,582.7,239.54,8971.0,0.0,0.0,1,348,602,33.0,-1637.0,-254762.0,15000.0
2010-12-29,14000,791801.0,1086.17,12500,24746,612577.0,9407.0,380,640.99,7000.0,13886,524792.0,1667.0,2243.0,88695.0,448.26,2100.0,4167.0,274678.0,210.0,6038.0,170489.0,32388.3,28736.7,10290,1644.1,585.0,236.53,7877.0,0.0,530.0,4,454,602,131.0,-1878.0,-258487.0,15700.0
2010-12-30,13900,819372.0,1086.23,12300,24436,637013.0,9124.0,373,640.93,7010.0,13902,538694.0,1674.0,2293.0,90988.0,448.24,2810.0,5567.0,280245.0,310.0,6036.0,176525.0,32376.1,28749.0,10295,1642.5,584.7,231.99,6375.0,0.0,775.0,5,437,602,164.0,-2116.0,-262685.0,16000.0
2010-12-31,13600,846347.0,1086.3,11600,23028,660041.0,8570.0,372,641.21,7000.0,13885,552579.0,1675.0,2279.0,93267.0,448.1,4810.0,9535.0,289780.0,620.0,6034.0,182559.0,32370.3,28754.8,10301,1650.1,581.9,227.7,5124.0,0.0,642.0,6,406,602,197.0,-1818.0,-266290.0,15800.0
2011-01-01,13800,27372.0,1086.31,15400,30490,30490.0,11656.0,382,641.78,6990.0,13874,13874.0,1682.0,2291.0,2291.0,447.91,4520.0,8973.0,8973.0,580.0,5942.0,5942.0,32368.1,28514.0,10302,1665.5,578.3,230.64,5965.0,445.0,0.0,1,365,500,33.0,-2925.0,-5802.0,16800.0
2011-01-02,13800,54744.0,1086.28,15200,30054,60544.0,11078.0,369,642.38,7000.0,13882,27756.0,1688.0,2331.0,4621.0,447.83,3790.0,7523.0,16496.0,479.0,5958.0,11901.0,32360.9,28521.2,10300,1681.8,576.8,236.75,7954.0,1040.0,0.0,-2,310,500,-66.0,-1306.0,-8392.0,14900.0
2011-01-03,14100,82711.0,1086.35,11400,22680,83224.0,8399.0,370,642.58,7920.0,15713,43469.0,1948.0,2339.0,6960.0,447.77,3990.0,7908.0,24404.0,513.0,4891.0,16792.0,32345.0,28537.0,10305,1687.2,575.7,239.97,9133.0,684.0,0.0,5,365,500,164.0,-1105.0,-10582.0,14900.0
2011-01-04,14200,110876.0,1086.43,12100,23988,107212.0,9171.0,382,642.73,9040.0,17932,61401.0,2229.0,2327.0,9287.0,447.79,4020.0,7982.0,32386.0,520.0,5032.0,21824.0,32331.6,28550.5,10312,1691.3,576.0,239.47,8945.0,0.0,0.0,7,373,500,229.0,-2906.0,-16347.0,16700.0
2011-01-05,14200,139041.0,1086.49,11000,21912,129124.0,8395.0,383,642.94,8400.0,16664,78065.0,2070.0,2340.0,11627.0,447.98,3510.0,6964.0,39350.0,438.0,4717.0,26541.0,32323.6,28558.5,10317,1697.1,579.6,239.47,8945.0,80.0,0.0,5,429,500,164.0,-521.0,-17380.0,14600.0
2011-01-06,14100,167008.0,1086.61,9950,19728,148852.0,7417.0,376,643.0,8000.0,15870,93935.0,1968.0,2485.0,14112.0,448.32,3010.0,5962.0,45312.0,357.0,1666.0,28207.0,32315.4,28566.7,10327,1698.7,586.2,239.05,8787.0,0.0,0.0,10,519,500,328.0,-2186.0,-21717.0,16300.0
2011-01-07,14100,194975.0,1086.64,13600,26932,175784.0,10456.0,388,643.46,6430.0,12761,106696.0,1554.0,2406.0,16518.0,448.48,4500.0,8930.0,54242.0,574.0,1652.0,29859.0,32307.1,28575.0,10330,1711.3,589.3,239.81,9073.0,238.0,0.0,3,481,500,98.0,-1993.0,-25671.0,16200.0
2011-01-08,14400,223537.0,1086.74,10300,20332,196116.0,7701.0,379,643.68,6040.0,11975,118671.0,1451.0,2015.0,18534.0,448.5,4210.0,8353.0,62595.0,535.0,1652.0,31511.0,32297.7,28584.3,10338,1717.4,589.7,239.46,8941.0,0.0,0.0,8,425,500,262.0,-1400.0,-28448.0,15500.0
2011-01-09,15800,254876.0,1086.91,7010,13906,210022.0,5099.0,367,643.84,6050.0,11997,130668.0,1458.0,1991.0,20525.0,448.43,5300.0,10508.0,73103.0,703.0,1650.0,33162.0,32296.1,28585.9,10352,1721.8,588.3,239.84,9084.0,127.0,0.0,14,374,500,459.0,-1316.0,-31058.0,15400.0
2011-01-10,17000,288595.0,1087.07,7440,14766,224788.0,5390.0,365,643.85,6830.0,13552,144220.0,1672.0,2013.0,22538.0,448.4,4800.0,9527.0,82630.0,629.0,1650.0,34812.0,32285.1,28597.0,10366,1722.1,587.8,239.2,8843.0,5.0,41.0,14,435,500,459.0,-1469.0,-33971.0,15900.0
2011-01-11,17200,322711.0,1087.25,7750,15370,240158.0,5631.0,366,643.88,6430.0,12758,156978.0,1564.0,1051.0,23589.0,448.4,4800.0,9524.0,92154.0,622.0,2220.0,37031.0,32276.6,28605.4,10381,1722.9,587.8,239.92,9114.0,210.0,0.0,15,439,500,492.0,-896.0,-35748.0,16700.0
2011-01-12,17300,357025.0,1087.48,6870,13618,253776.0,4982.0,366,643.96,6000.0,11905,168883.0,1452.0,1033.0,24623.0,448.4,4310.0,8545.0,100699.0,553.0,2461.0,39493.0,32266.6,28615.5,10401,1725.1,587.8,239.89,9102.0,73.0,0.0,20,470,500,655.0,-1541.0,-38804.0,18600.0
2011-01-13,17200,391140.0,1087.73,7220,14320,268096.0,5262.0,367,643.93,6410.0,12709,181592.0,1570.0,1392.0,26015.0,448.53,3400.0,6749.0,107448.0,421.0,2463.0,41956.0,32268.8,28613.3,10422,1724.3,590.3,239.66,9016.0,41.0,0.0,21,426,500,688.0,-2187.0,-43143.0,19400.0
