DATE,AF,CHSTOR,IN,QD
2016-09-05,52920.668,-1485.301,109.932,858.771
2016-09-06,51474.305,-1446.363,111.094,840.303
2016-09-07,49700.148,-1774.156,58.923,953.394
2016-09-08,47820.492,-1879.656,35.11,982.771
2016-09-09,45879.883,-1940.609,11.258,989.649
2016-09-10,44005.102,-1874.781,32.364,977.566
2016-09-11,42114.793,-1890.309,4.73,957.761
2016-09-12,40327.703,-1787.09,27.901,928.893
2016-09-13,38680.0,-1647.703,0.761,831.479
2016-09-14,37309.016,-1370.984,93.826,785.031
2016-09-15,35987.688,-1321.328,69.774,735.944
2016-09-16,35484.617,-503.07,35.377,289.008
2016-09-17,35639.406,154.789,113.594,35.554
2016-09-18,35755.5,116.094,90.0,31.469
2016-09-19,35871.594,116.094,87.831,29.3
2016-09-20,36026.383,154.789,104.584,26.545
2016-09-21,36142.477,116.094,85.132,26.602
2016-09-22,36316.145,173.668,114.225,26.668
2016-09-23,36548.332,232.188,143.817,26.756
2016-09-24,36897.914,349.582,203.117,26.869
2016-09-25,37153.18,255.266,155.641,26.944
2016-09-26,37387.414,234.234,142.117,24.024
2016-09-27,37642.68,255.266,150.595,21.899
2016-09-28,37857.793,215.113,130.392,21.939
2016-09-29,38092.984,235.191,143.853,25.277
2016-09-30,38288.016,195.031,123.61,25.282
2016-10-01,37975.387,-312.629,148.649,306.266
2016-10-02,36839.594,-1135.793,140.729,713.358
2016-10-03,35523.312,-1316.281,181.212,844.838
2016-10-04,34005.191,-1518.121,133.069,898.455
2016-10-05,32481.383,-1523.809,156.141,924.395
2016-10-06,30951.645,-1529.738,147.604,918.848
2016-10-07,29402.719,-1548.926,166.774,947.692
2016-10-08,27666.168,-1736.551,177.374,1052.886
2016-10-09,25803.074,-1863.094,180.31,1119.62
2016-10-10,24503.387,-1299.688,119.164,774.423
2016-10-11,24124.578,-378.809,545.553,736.536
2016-10-12,23945.281,-179.297,728.415,818.81
2016-10-13,23926.824,-18.457,452.715,462.02
2016-10-14,24107.0,180.176,537.754,446.916
2016-10-15,24304.754,197.754,548.334,448.633
2016-10-16,24574.578,269.824,586.874,450.837
2016-10-17,24970.965,396.387,939.599,739.754
2016-10-18,25204.754,233.789,416.27,298.402
2016-10-19,25529.951,325.197,182.875,18.922
2016-10-20,25803.074,273.123,159.389,21.689
2016-10-21,26058.402,255.328,150.536,21.808
2016-10-22,26313.73,255.328,150.647,21.919
2016-10-23,26568.172,254.441,150.313,22.032
2016-10-24,26805.707,237.535,141.902,22.145
2016-10-25,27078.828,273.121,159.95,22.251
2016-10-26,27370.84,292.012,169.599,22.376
2016-10-27,27648.16,277.32,162.316,22.5
2016-10-28,27905.672,257.512,152.442,22.614
2016-10-29,28366.672,461.0,255.174,22.753
2016-10-30,29049.168,682.496,367.1,23.008
2016-10-31,29682.436,633.268,342.518,23.246
2016-11-01,30373.074,690.639,371.593,23.395
2016-11-02,30951.645,578.57,315.228,23.532
2016-11-03,31442.803,491.158,271.317,23.691
2016-11-04,31895.684,452.881,252.215,23.888
2016-11-05,32292.299,396.615,224.027,24.066
2016-11-06,32651.098,358.799,205.128,24.233
2016-11-07,32954.516,303.418,177.34,24.367
2016-11-08,33337.086,382.57,217.337,24.458
2016-11-09,33603.957,266.871,159.072,24.524
2016-11-10,33871.758,267.801,159.598,24.582
2016-11-11,34139.559,267.801,159.653,24.637
2016-11-12,34368.168,228.609,139.945,24.688
2016-11-13,34597.715,229.547,140.465,24.735
2016-11-14,34789.0,191.285,121.219,24.779
2016-11-15,34962.668,173.668,112.392,24.834
2016-11-16,35156.156,193.488,122.46,24.909
2016-11-17,35427.039,270.883,161.589,25.019
2016-11-18,35600.711,173.672,112.657,25.097
2016-11-19,35755.5,154.789,103.209,25.17
2016-11-20,35948.988,193.488,122.792,25.242
2016-11-21,36142.477,193.488,122.869,25.318
2016-11-22,36373.719,231.242,141.994,25.409
2016-11-23,36528.512,154.793,103.526,25.485
2016-11-24,36683.301,154.789,103.591,25.552
2016-11-25,36819.516,136.215,94.279,25.604
2016-11-26,36976.312,156.797,104.687,25.635
2016-11-27,37113.984,137.672,95.075,25.666
2016-11-28,37230.621,116.637,84.495,25.69
2016-11-29,37329.094,98.473,75.359,25.712
2016-11-30,37368.293,39.199,45.492,25.729
2016-12-01,37465.812,97.52,74.908,25.742
2016-12-02,37564.285,98.473,75.409,25.763
2016-12-03,37622.602,58.316,55.181,25.78
2016-12-04,37720.121,97.52,74.962,25.796
2016-12-05,37759.32,39.199,45.574,25.811
2016-12-06,37779.398,20.078,35.937,25.815
2016-12-07,37837.715,58.316,55.224,25.823
2016-12-08,37896.992,59.277,55.72,25.835
2016-12-09,37975.387,78.395,65.371,25.847
2016-12-10,38092.984,117.598,85.156,25.867
2016-12-11,38229.699,136.715,94.821,25.894
2016-12-12,38327.215,97.516,75.083,25.918
2016-12-13,38444.812,117.598,85.226,25.937
2016-12-14,38523.207,78.395,65.481,25.957
2016-12-15,38660.879,137.672,95.395,25.985
2016-12-16,38778.863,117.984,85.497,26.013
2016-12-17,38878.695,99.832,76.39,26.058
2016-12-18,38977.555,98.859,75.939,26.098
2016-12-19,39117.125,139.57,96.515,26.148
2016-12-20,39275.113,157.988,105.864,26.212
2016-12-21,39394.328,119.215,86.367,26.263
2016-12-22,39533.898,139.57,96.685,26.318
2016-12-23,39653.117,119.219,86.472,26.365
2016-12-24,39771.363,118.246,86.03,26.414
2016-12-25,39930.316,158.953,106.609,26.47
2016-12-26,40069.887,139.57,96.898,26.532
2016-12-27,40149.367,79.48,66.646,26.575
2016-12-28,40267.613,118.246,86.233,26.617
2016-12-29,40347.09,79.477,66.724,26.655
2016-12-30,40446.922,99.832,77.025,26.693
2016-12-31,40566.137,119.215,86.838,26.734
2017-01-01,40625.262,59.125,56.579,26.77
2017-01-02,40745.598,120.336,87.48,26.81
2017-01-03,40826.195,80.598,67.481,26.846
2017-01-04,40947.094,120.898,87.84,26.887
2017-01-05,41027.695,80.602,67.566,26.929
2017-01-06,41087.652,59.957,57.185,26.957
2017-01-07,41168.25,80.598,67.62,26.986
2017-01-08,41248.848,80.598,67.652,27.018
2017-01-09,41329.445,80.598,67.678,27.043
2017-01-10,41429.703,100.258,77.631,27.085
2017-01-11,41530.945,101.242,78.165,27.122
2017-01-12,41651.844,120.898,88.119,27.166
2017-01-13,41771.758,119.914,87.669,27.213
2017-01-14,41892.656,120.898,88.213,27.26
2017-01-15,41993.895,101.238,78.349,27.308
2017-01-16,42094.152,100.258,77.892,27.346
2017-01-17,42194.406,100.254,77.931,27.386
2017-01-18,42355.605,161.199,108.715,27.443
2017-01-19,42436.203,80.598,68.12,27.486
2017-01-20,42516.805,80.602,68.158,27.521
2017-01-21,42597.402,80.598,68.188,27.553
2017-01-22,42678.0,80.598,68.215,27.58
2017-01-23,42759.758,81.758,68.831,27.611
2017-01-24,42882.398,122.641,89.493,27.662
2017-01-25,42964.16,81.762,68.917,27.695
2017-01-26,43024.98,60.82,58.383,27.72
2017-01-27,43045.918,20.938,38.298,27.742
2017-01-28,43127.68,81.762,68.982,27.76
2017-01-29,43188.5,60.82,58.452,27.789
2017-01-30,43249.32,60.82,58.473,27.809
2017-01-31,43270.258,20.938,38.384,27.828
2017-02-01,43331.082,60.824,58.51,27.845
2017-02-02,43352.02,20.938,38.415,27.859
2017-02-03,43392.898,40.879,48.485,27.875
2017-02-04,43453.719,60.82,58.558,27.895
2017-02-05,43515.539,61.82,59.084,27.916
2017-02-06,43576.359,60.82,58.603,27.939
2017-02-07,43718.941,142.582,99.859,27.974
2017-02-08,43780.758,61.816,59.184,28.018
2017-02-09,43944.281,163.523,110.503,28.06
2017-02-10,44189.559,245.277,151.801,28.141
2017-02-11,44373.02,183.461,120.722,28.227
2017-02-12,44536.539,163.52,110.733,28.292
2017-02-13,44679.121,142.582,98.748,26.863
2017-02-14,44823.145,144.023,98.177,25.566
2017-02-15,44988.988,165.844,109.204,25.592
2017-02-16,45093.145,104.156,78.126,25.614
2017-02-17,45217.523,124.379,88.343,25.635
2017-02-18,45340.895,123.371,87.854,25.655
2017-02-19,45423.816,82.922,67.482,25.675
2017-02-20,45548.199,124.383,88.403,25.693
2017-02-21,45714.039,165.84,109.328,25.717
2017-02-22,45858.645,144.605,98.65,25.745
2017-02-23,46107.406,248.762,151.197,25.779
2017-02-24,46273.25,165.844,109.428,25.815
2017-02-25,46397.633,124.383,88.552,25.842
2017-02-26,46500.777,103.145,77.862,25.86
2017-02-27,46646.395,145.617,99.3,25.884
2017-02-28,46749.539,103.145,77.906,25.904
2017-03-01,46875.082,125.543,89.222,25.927
2017-03-02,46979.672,104.59,78.698,25.967
2017-03-03,47085.289,105.617,79.25,26.001
2017-03-04,47169.367,84.078,68.421,26.032
2017-03-05,47253.453,84.086,68.46,26.067
2017-03-06,47316.0,62.547,57.625,26.091
2017-03-07,47378.547,62.547,57.644,26.11
2017-03-08,47462.633,84.086,68.529,26.135
2017-03-09,47526.203,63.57,58.208,26.158
2017-03-10,47588.754,62.551,57.72,26.184
2017-03-11,47694.367,105.613,79.46,26.213
2017-03-12,47756.918,62.551,57.777,26.241
2017-03-13,47861.508,104.59,79.003,26.272
2017-03-14,47967.125,105.617,79.552,26.303
2017-03-15,48093.246,126.121,89.928,26.342
2017-03-16,48239.875,146.629,100.32,26.394
2017-03-17,48386.508,146.633,100.372,26.444
2017-03-18,48554.672,168.164,111.283,26.5
2017-03-19,48764.875,210.203,132.538,26.561
2017-03-20,48976.281,211.406,133.216,26.632
2017-03-21,49252.934,276.652,166.195,26.716
2017-03-22,49551.426,298.492,177.3,26.81
2017-03-23,49913.359,361.934,209.393,26.918
2017-03-24,50190.008,276.648,166.509,27.032
2017-03-25,50425.059,235.051,145.62,27.115
2017-03-26,50616.426,191.367,123.674,27.193
2017-03-27,50786.992,170.566,113.247,27.253
2017-03-28,51107.445,320.453,188.903,27.341
2017-03-29,51301.418,193.973,125.216,27.421
2017-03-30,51581.836,280.418,168.864,27.486
2017-03-31,52380.918,799.082,430.568,27.697
2017-04-01,52726.695,345.777,202.201,27.872
2017-04-02,53115.695,389.0,224.109,27.989
2017-04-03,53376.668,260.973,159.676,28.102
2017-04-04,53662.051,285.383,172.079,28.199
2017-04-05,53858.719,196.668,127.43,28.277
2017-04-06,54055.387,196.668,127.489,28.336
2017-04-07,54295.875,240.488,149.656,28.41
2017-04-08,54734.105,438.23,249.457,28.516
2017-04-09,54997.039,262.934,161.204,28.642
2017-04-10,55237.531,240.492,149.972,28.724
2017-04-11,55457.848,220.316,139.869,28.793
2017-04-12,55657.211,199.363,129.369,28.857
2017-04-13,55902.078,244.867,152.383,28.929
2017-04-14,56234.715,332.637,196.74,29.035
2017-04-15,56544.594,309.879,185.364,29.133
2017-04-16,56811.133,266.539,163.605,29.225
2017-04-17,57077.672,266.539,163.695,29.315
2017-04-18,57477.484,399.812,230.989,29.417
2017-04-19,57903.168,425.684,244.154,29.538
2017-04-20,58240.297,337.129,199.258,29.288
2017-04-21,58532.406,292.109,176.919,29.647
2017-04-22,58802.547,270.141,165.888,29.692
2017-04-23,59072.691,270.145,165.934,29.736
2017-04-24,59386.762,314.07,188.126,29.782
2017-04-25,59679.965,293.203,177.654,29.831
2017-04-26,59928.211,248.246,155.034,29.877
2017-04-27,60201.836,273.625,167.905,29.952
2017-04-28,60474.352,272.516,178.623,41.23
2017-04-29,60656.77,182.418,137.137,45.168
2017-04-30,60862.547,205.777,149.009,45.262
2017-05-01,61067.211,204.664,148.536,45.351
2017-05-02,61317.477,250.266,171.644,45.468
2017-05-03,61613.352,295.875,194.769,45.598
2017-05-04,62023.789,410.438,252.688,45.759
2017-05-05,62691.75,667.961,418.744,81.98
2017-05-06,63475.77,784.02,598.571,203.294
2017-05-07,64283.445,807.676,788.791,381.588
2017-05-08,65028.555,745.109,917.561,541.901
2017-05-09,65659.047,630.492,910.448,592.575
2017-05-10,66476.523,817.477,1061.188,649.044
2017-05-11,67088.281,611.758,1063.257,754.829
2017-05-12,67891.672,803.391,1249.99,844.947
2017-05-13,69026.344,1134.672,1535.826,963.762
2017-05-14,69647.75,621.406,1321.888,1008.596
2017-05-15,69910.547,262.797,1047.612,915.119
2017-05-16,70269.109,358.562,910.335,729.56
2017-05-17,70962.891,693.781,773.191,423.409
2017-05-18,71827.312,864.422,666.041,230.229
2017-05-19,72480.766,653.453,507.908,178.459
2017-05-20,73159.023,678.258,465.55,123.595
2017-05-21,73739.211,580.188,403.641,111.13
2017-05-22,74374.07,634.859,431.725,111.65
2017-05-23,74960.969,586.898,407.848,111.953
2017-05-24,75988.938,1027.969,630.61,112.342
2017-05-25,77446.117,1457.18,916.628,181.966
2017-05-26,78708.297,1262.18,950.249,313.9
2017-05-27,79783.773,1075.477,795.372,253.153
2017-05-28,80735.0,951.227,630.213,150.636
2017-05-29,82018.727,1283.727,798.037,150.825
2017-05-30,83639.555,1620.828,1003.895,186.727
2017-05-31,85633.57,1994.016,1364.073,358.756
2017-06-01,87226.992,1593.422,1712.375,909.024
2017-06-02,87796.25,569.258,1737.817,1450.816
2017-06-03,88597.75,801.5,1856.741,1452.651
2017-06-04,89767.516,1169.766,1997.002,1407.245
2017-06-05,91229.828,1462.312,2152.526,1415.276
2017-06-06,93231.055,2001.227,2434.884,1425.931
2017-06-07,95431.984,2200.93,2667.692,1558.056
2017-06-08,97003.852,1571.867,2684.649,1892.165
2017-06-09,97702.625,698.773,2655.182,2302.884
2017-06-10,98295.0,592.375,2627.321,2328.665
2017-06-11,98887.375,592.375,2019.638,1720.982
2017-06-12,99748.75,861.375,1823.685,1389.408
2017-06-13,100726.133,977.383,1803.343,1310.578
2017-06-14,101513.883,787.75,1511.032,1113.875
2017-06-15,102465.75,951.867,1140.995,661.095
2017-06-16,103726.5,1260.75,1222.854,587.225
2017-06-17,107199.273,3472.773,2893.734,1142.877
2017-06-18,109065.484,1866.211,3721.769,2780.887
2017-06-19,109791.008,725.523,2719.581,2353.796
2017-06-20,110966.812,1175.805,2418.699,1825.897
2017-06-21,112207.453,1240.641,2660.166,2034.676
2017-06-22,113561.766,1354.312,3286.333,2603.533
2017-06-23,113561.766,0.0,2895.933,2895.933
2017-06-24,114357.508,795.742,1884.12,1826.668
2017-06-25,116055.094,1697.586,702.449,386.47
2017-06-26,118189.516,2134.422,1200.307,302.402
2017-06-27,120992.102,2802.586,1759.352,346.38
2017-06-28,124051.852,3059.75,1823.831,281.206
2017-06-29,126669.172,2617.32,1829.839,510.272
2017-06-30,128026.555,1357.383,1475.201,790.854
2017-07-01,128710.75,684.195,1214.776,869.827
2017-07-02,129840.898,1130.148,1139.702,569.918
2017-07-03,131362.547,1521.648,1211.991,444.826
2017-07-04,132983.203,1620.656,1420.085,603.003
2017-07-05,134638.922,1655.719,1678.088,843.329
2017-07-06,136273.078,1634.156,1669.954,846.066
2017-07-07,138036.797,1763.719,1739.935,850.726
2017-07-08,139713.703,1676.906,1701.677,856.237
2017-07-09,141402.906,1689.203,1712.507,860.867
2017-07-10,143031.453,1628.547,1687.507,866.447
2017-07-11,144579.984,1548.531,1733.519,952.8
2017-07-12,145788.625,1208.641,1849.598,1240.241
2017-07-13,146441.0,652.375,1674.158,1345.253
2017-07-14,146721.5,280.5,1488.407,1346.988
2017-07-15,147064.484,342.984,1261.649,1088.728
2017-07-16,148314.516,1250.031,1308.232,678.008
2017-07-17,148625.484,310.969,1264.964,1108.183
2017-07-18,148938.0,312.516,1266.579,1109.019
2017-07-19,149313.0,375.0,1324.528,1135.465
2017-07-20,149501.938,188.938,1348.595,1253.339
2017-07-21,149627.906,125.969,1510.223,1446.714
2017-07-22,149627.906,0.0,1479.159,1479.159
2017-07-23,149343.719,-284.188,1233.634,1376.912
2017-07-24,149095.016,-248.703,1004.478,1129.866
2017-07-25,148938.0,-157.016,964.656,1043.819
2017-07-26,148720.0,-218.0,916.316,1026.224
2017-07-27,148687.984,-32.016,812.297,828.438
2017-07-28,148720.0,32.016,812.851,796.71
2017-07-29,148782.5,62.5,828.341,796.831
2017-07-30,148875.5,93.0,843.819,796.932
2017-07-31,148970.0,94.5,844.823,797.179
2017-08-01,148907.5,-62.5,765.707,797.217
2017-08-02,148782.5,-125.0,713.842,776.863
2017-08-03,148750.484,-32.016,670.14,686.282
2017-08-04,148720.0,-30.484,670.884,686.253
2017-08-05,148657.5,-62.5,654.643,686.154
2017-08-06,148502.016,-155.484,602.087,680.477
2017-08-07,148470.0,-32.016,597.061,613.202
2017-08-08,148562.984,92.984,588.453,541.574
2017-08-09,148750.484,187.5,611.067,516.536
2017-08-10,149063.0,312.516,674.409,516.849
2017-08-11,149375.984,312.984,696.536,538.74
2017-08-12,149406.703,30.719,617.057,601.57
2017-08-13,149313.0,-93.703,554.23,601.472
2017-08-14,149157.516,-155.484,522.871,601.261
2017-08-15,149000.5,-157.016,521.82,600.982
2017-08-16,148875.5,-125.0,537.771,600.792
2017-08-17,148595.0,-280.5,459.12,600.539
2017-08-18,148314.516,-280.484,458.666,600.077
2017-08-19,147877.0,-437.516,378.952,599.533
2017-08-20,147471.5,-405.5,394.472,598.911
2017-08-21,147064.484,-407.016,393.062,598.266
2017-08-22,146596.5,-467.984,361.659,597.601
2017-08-23,146128.984,-467.516,361.206,596.911
2017-08-24,145570.797,-558.188,314.698,596.117
2017-08-25,145014.125,-556.672,314.6,595.255
2017-08-26,144425.688,-588.438,297.734,594.405
2017-08-27,143929.516,-496.172,343.428,593.582
2017-08-28,143403.109,-526.406,327.386,592.783
2017-08-29,142878.359,-524.75,327.446,592.008
2017-08-30,142416.062,-462.297,358.057,591.132
2017-08-31,141863.703,-552.359,311.758,590.24
2017-09-01,141371.375,-492.328,347.11,595.325
2017-09-02,140725.953,-645.422,317.724,643.124
2017-09-03,140049.016,-676.938,300.43,641.72
2017-09-04,139347.344,-701.672,286.661,640.421
2017-09-05,138616.125,-731.219,270.537,639.193
2017-09-06,137914.672,-701.453,284.335,637.985
2017-09-07,137181.969,-732.703,267.36,636.765
2017-09-08,136454.812,-727.156,268.731,635.339
2017-09-09,135606.703,-848.109,244.414,672.003
2017-09-10,134609.375,-997.328,238.503,741.323
2017-09-11,133642.609,-966.766,266.392,753.803
2017-09-12,132471.812,-1170.797,219.026,809.303
2017-09-13,131391.859,-1079.953,262.259,806.735
2017-09-14,130465.531,-926.328,324.495,791.519
2017-09-15,130109.641,-355.891,471.794,651.223
2017-09-16,129781.344,-328.297,421.134,586.65
2017-09-17,129394.945,-386.398,391.274,586.083
2017-09-18,128889.422,-505.523,330.477,585.345
2017-09-19,128383.906,-505.516,329.606,584.47
2017-09-20,127789.828,-594.078,284.055,583.569
2017-09-21,127170.445,-619.383,269.791,582.064
2017-09-22,126757.039,-413.406,372.254,580.679
2017-09-23,126373.883,-383.156,386.415,579.59
2017-09-24,125931.672,-442.211,355.535,578.483
2017-09-25,125400.156,-531.516,309.192,577.164
2017-09-26,124782.852,-617.305,264.452,575.676
2017-09-27,123964.758,-818.094,274.316,686.771
2017-09-28,122824.0,-1140.758,250.606,825.738
2017-09-29,121686.883,-1137.117,249.517,822.813
2017-09-30,120527.969,-1158.914,234.664,818.95
2017-10-01,119397.352,-1130.617,244.643,814.663
2017-10-02,118276.469,-1120.883,245.808,810.92
2017-10-03,117126.547,-1149.922,227.972,807.725
2017-10-04,115981.148,-1145.398,226.983,804.455
2017-10-05,115810.219,-170.93,715.906,802.083
2017-10-06,113590.953,-2219.266,-321.476,797.404
2017-10-07,112349.273,-1241.68,165.887,791.9
2017-10-08,111418.453,-930.82,319.172,788.461
2017-10-09,109875.562,-1542.891,6.098,783.973
2017-10-10,108645.438,-1230.125,159.448,779.637
2017-10-11,107753.211,-892.227,326.652,776.483
2017-10-12,106148.133,-1605.078,-53.909,755.318
2017-10-13,105484.758,-663.375,71.109,405.561
2017-10-14,105511.781,27.023,196.0,182.375
2017-10-15,105318.578,-193.203,123.026,220.433
2017-10-16,105152.391,-166.188,136.41,220.196
2017-10-17,104932.383,-220.008,111.736,222.656
2017-10-18,104767.758,-164.625,140.772,223.77
2017-10-19,104603.141,-164.617,97.483,180.477
2017-10-20,104493.391,-109.75,104.373,159.705
2017-10-21,104384.984,-108.406,86.795,141.45
2017-10-22,104302.0,-82.984,89.832,131.67
2017-10-23,104220.359,-81.641,80.869,122.03
2017-10-24,104192.258,-28.102,87.554,101.722
2017-10-25,104220.359,28.102,88.749,74.582
2017-10-26,104220.359,0.0,74.583,74.583
2017-10-27,104247.133,26.773,88.083,74.585
2017-10-28,104275.234,28.102,88.761,74.593
2017-10-29,104275.234,0.0,81.513,81.513
2017-10-30,104275.234,0.0,85.566,85.566
2017-10-31,104247.133,-28.102,71.398,85.566
2017-11-01,104275.234,28.102,99.728,85.56
2017-11-02,104411.75,136.516,154.419,85.592
2017-11-03,104438.516,26.766,99.101,85.606
2017-11-04,104521.5,82.984,132.721,90.883
2017-11-05,104576.367,54.867,122.089,94.426
2017-11-06,104603.141,26.773,118.504,105.006
2017-11-07,104603.141,0.0,113.766,113.766
2017-11-08,104576.367,-26.773,100.256,113.755
2017-11-09,104576.367,0.0,113.755,113.755
2017-11-10,104548.266,-28.102,99.587,113.755
2017-11-11,104548.266,0.0,113.747,113.747
2017-11-12,104521.5,-26.766,100.245,113.739
2017-11-13,104466.625,-54.875,86.058,113.724
2017-11-14,104438.516,-28.109,99.539,113.711
2017-11-15,104384.984,-53.531,86.704,113.692
2017-11-16,104384.984,0.0,113.669,113.669
2017-11-17,104384.984,0.0,113.677,113.677
2017-11-18,104330.109,-54.875,85.999,113.665
2017-11-19,104330.109,0.0,113.654,113.654
2017-11-20,104302.0,-28.109,99.489,113.661
2017-11-21,104275.234,-26.766,100.145,113.639
2017-11-22,104302.0,26.766,127.136,113.642
2017-11-23,104275.234,-26.766,100.147,113.642
2017-11-24,104330.109,54.875,141.303,113.637
2017-11-25,104330.109,0.0,113.659,113.659
2017-11-26,104330.109,0.0,113.658,113.658
2017-11-27,104330.109,0.0,113.664,113.664
2017-11-28,104302.0,-28.109,99.486,113.658
2017-11-29,104275.234,-26.766,100.153,113.648
2017-11-30,104220.359,-54.875,85.954,113.62
2017-12-01,104165.484,-54.875,80.862,108.528
2017-12-02,104082.508,-82.977,54.66,96.494
2017-12-03,104082.508,0.0,96.475,96.475
2017-12-04,104082.508,0.0,91.996,91.996
2017-12-05,103972.766,-109.742,19.191,74.519
2017-12-06,103972.766,0.0,59.147,59.147
2017-12-07,104027.633,54.867,71.503,43.84
2017-12-08,104110.617,82.984,85.688,43.85
2017-12-09,104165.484,54.867,71.519,43.857
2017-12-10,104192.258,26.773,57.363,43.865
2017-12-11,104275.234,82.977,85.707,43.873
2017-12-12,104356.875,81.641,85.043,43.882
2017-12-13,104411.75,54.875,71.558,43.891
2017-12-14,104466.625,54.875,71.569,43.903
2017-12-15,104521.5,54.875,71.575,43.908
2017-12-16,104576.367,54.867,71.58,43.917
2017-12-17,104658.016,81.648,85.095,43.931
2017-12-18,104686.117,28.102,58.106,43.938
2017-12-19,104712.883,26.766,64.246,50.752
2017-12-20,104767.758,54.875,82.601,54.934
2017-12-21,104795.867,28.109,71.817,57.646
2017-12-22,104795.867,0.0,63.735,63.735
2017-12-23,104822.633,26.766,77.232,63.738
2017-12-24,104767.758,-54.875,36.071,63.737
2017-12-25,104767.758,0.0,63.73,63.73
2017-12-26,104767.758,0.0,63.73,63.73
2017-12-27,104767.758,0.0,63.731,63.731
2017-12-28,104767.758,0.0,63.73,63.73
2017-12-29,104712.883,-54.875,44.478,72.144
2017-12-30,104658.016,-54.867,51.425,79.087
2017-12-31,104576.367,-81.648,37.909,79.073
2018-01-01,104493.391,-82.977,37.217,79.051
2018-01-02,104438.516,-54.875,51.367,79.033
2018-01-03,104356.875,-81.641,37.852,79.013
2018-01-04,104302.0,-54.875,51.331,78.997
2018-01-05,104220.359,-81.641,37.821,78.981
2018-01-06,104192.258,-28.102,64.798,78.966
2018-01-07,104110.617,-81.641,37.792,78.952
2018-01-08,104082.508,-28.109,48.81,62.982
2018-01-09,104027.633,-54.875,18.441,46.107
2018-01-10,104082.508,54.875,69.323,41.657
2018-01-11,104082.508,0.0,41.659,41.659
2018-01-12,104110.617,28.109,55.833,41.662
2018-01-13,104110.617,0.0,41.664,41.664
2018-01-14,104137.383,26.766,55.158,41.663
2018-01-15,104137.383,0.0,41.665,41.665
2018-01-16,104137.383,0.0,41.667,41.667
2018-01-17,104165.484,28.102,55.836,41.668
2018-01-18,104165.484,0.0,41.671,41.671
2018-01-19,104192.258,26.773,55.171,41.673
2018-01-20,104247.133,54.875,69.343,41.677
2018-01-21,104302.0,54.867,69.349,41.686
2018-01-22,104302.0,0.0,41.689,41.689
2018-01-23,104302.0,0.0,41.689,41.689
2018-01-24,104302.0,0.0,41.689,41.689
2018-01-25,104330.109,28.109,55.863,41.691
2018-01-26,104275.234,-54.875,14.026,41.692
2018-01-27,104302.0,26.766,55.183,41.689
2018-01-28,104302.0,0.0,41.69,41.69
2018-01-29,104330.109,28.109,55.863,41.691
2018-01-30,104275.234,-54.875,14.022,41.688
2018-01-31,104302.0,26.766,55.183,41.689
2018-02-01,104302.0,0.0,41.69,41.69
2018-02-02,104302.0,0.0,41.69,41.69
2018-02-03,104302.0,0.0,41.689,41.689
2018-02-04,104247.133,-54.867,14.024,41.686
2018-02-05,104275.234,28.102,55.854,41.686
2018-02-06,104302.0,26.766,55.184,41.689
2018-02-07,104302.0,0.0,41.689,41.689
2018-02-08,104330.109,28.109,55.864,41.692
2018-02-09,104330.109,0.0,41.691,41.691
2018-02-10,104356.875,26.766,55.188,41.694
2018-02-11,104330.109,-26.766,28.201,41.696
2018-02-12,104330.109,0.0,41.694,41.694
2018-02-13,104330.109,0.0,41.694,41.694
2018-02-14,104330.109,0.0,41.694,41.694
2018-02-15,104330.109,0.0,41.694,41.694
2018-02-16,104330.109,0.0,41.693,41.693
2018-02-17,104302.0,-28.109,27.52,41.692
2018-02-18,104330.109,28.109,55.864,41.692
2018-02-19,104356.875,26.766,55.189,41.695
2018-02-20,104356.875,0.0,41.696,41.696
2018-02-21,104330.109,-26.766,28.201,41.695
2018-02-22,104356.875,26.766,55.189,41.694
2018-02-23,104356.875,0.0,41.697,41.697
2018-02-24,104330.109,-26.766,28.201,41.695
2018-02-25,104330.109,0.0,41.694,41.694
2018-02-26,104330.109,0.0,41.694,41.694
2018-02-27,104330.109,0.0,41.694,41.694
2018-02-28,104330.109,0.0,41.694,41.694
2018-03-01,104330.109,0.0,41.694,41.694
2018-03-02,104330.109,0.0,41.693,41.693
2018-03-03,104330.109,0.0,41.692,41.692
2018-03-04,104330.109,0.0,41.694,41.694
2018-03-05,104302.0,-28.109,27.52,41.691
2018-03-06,104302.0,0.0,41.69,41.69
2018-03-07,104330.109,28.109,55.864,41.692
2018-03-08,104302.0,-28.109,27.52,41.691
2018-03-09,104302.0,0.0,41.69,41.69
2018-03-10,104302.0,0.0,41.69,41.69
2018-03-11,104275.234,-26.766,28.195,41.69
2018-03-12,104275.234,0.0,41.686,41.686
2018-03-13,104275.234,0.0,41.686,41.686
2018-03-14,104275.234,0.0,41.686,41.686
2018-03-15,104275.234,0.0,41.686,41.686
2018-03-16,104275.234,0.0,41.686,41.686
2018-03-17,104275.234,0.0,41.686,41.686
2018-03-18,104275.234,0.0,41.686,41.686
2018-03-19,104247.133,-28.102,27.517,41.685
2018-03-20,104247.133,0.0,41.682,41.682
2018-03-21,104247.133,0.0,41.682,41.682
2018-03-22,104247.133,0.0,41.682,41.682
2018-03-23,104275.234,28.102,55.852,41.685
2018-03-24,104330.109,54.875,69.356,41.69
2018-03-25,104356.875,26.766,55.189,41.694
2018-03-26,104438.516,81.641,82.865,41.704
2018-03-27,104466.625,28.109,55.882,41.71
