DateTime,Inflow_cfs,Release_cfs,Storage_acft
1990-11-14 00:00:00,112300,108630,11019
1990-11-15 00:00:00,140700,134090,10440
1990-11-16 00:00:00,133600,132370,11019
1990-11-17 00:00:00,128400,125860,10730
1990-11-18 00:00:00,102800,101470,9860
1990-11-19 00:00:00,111000,108020,11019
1990-11-20 00:00:00,136900,132820,11019
1990-11-21 00:00:00,131000,129710,10730
1990-11-22 00:00:00,133700,130560,11019
1990-11-23 00:00:00,108900,103680,10730
1990-11-24 00:00:00,122400,115800,10150
1990-11-25 00:00:00,152300,144500,11019
1990-11-26 00:00:00,171100,153380,10730
1990-11-27 00:00:00,177500,163160,11019
1990-11-28 00:00:00,160300,154780,10730
1990-11-29 00:00:00,141000,138430,10440
1990-11-30 00:00:00,144900,137460,10730
1990-12-01 00:00:00,161200,156920,10730
1990-12-02 00:00:00,163100,159660,10150
1990-12-03 00:00:00,146300,144390,11019
1990-12-04 00:00:00,140800,138560,11019
1990-12-05 00:00:00,137700,134730,11019
1990-12-06 00:00:00,158700,155950,10730
1990-12-07 00:00:00,152000,148700,10730
1990-12-08 00:00:00,158700,154780,10440
1990-12-09 00:00:00,119500,120640,10150
1990-12-10 00:00:00,104400,103330,11019
1990-12-11 00:00:00,136400,133360,10150
1990-12-12 00:00:00,141700,139270,10730
1990-12-13 00:00:00,146600,146370,10150
1990-12-14 00:00:00,147000,146140,10440
1990-12-15 00:00:00,131200,129270,10730
1990-12-16 00:00:00,107700,109320,9569
1990-12-17 00:00:00,119300,116930,10440
1990-12-18 00:00:00,139200,137580,10440
1990-12-19 00:00:00,163900,159710,10440
1990-12-20 00:00:00,178800,176150,10730
1990-12-21 00:00:00,178800,177980,11019
1990-12-22 00:00:00,185200,180830,10150
1990-12-23 00:00:00,185400,180380,11019
1990-12-24 00:00:00,179500,177180,10730
1990-12-25 00:00:00,176400,176600,11310
1990-12-26 00:00:00,123300,121710,10730
1990-12-27 00:00:00,162000,155800,11019
1990-12-28 00:00:00,133500,130270,11310
1990-12-29 00:00:00,150800,147070,9860
1990-12-30 00:00:00,169800,166350,10730
1990-12-31 00:00:00,161900,161930,10150
