,,elev,release_acoe,inflow_acoe,storage,release,inflow,sto_delta
gavins_point,2017-09-13,1207.35,,,358657.84999999776,35638.5,1480.8000000000002,1456.2599999986705
gavins_point,2017-09-14,1207.42,,,360356.82000000175,35752.8,1438.3999999999999,1698.9700000039884
gavins_point,2017-09-15,1207.4,,,359871.40000000224,35730.2,1376.1299999999999,-485.41999999951804
gavins_point,2017-09-16,1207.46,,,361327.6600000009,35820.4,1373.4,1456.2599999986705
gavins_point,2017-09-17,1207.37,,,359143.26999999734,35705.1,1420.0,-2184.3900000035646
gavins_point,2017-09-18,1207.42,,,360356.82000000175,35861.7,1415.7,1213.5500000044121
gavins_point,2017-09-19,1207.35,,,358657.84999999776,35915.5,1417.3,-1698.9700000039884
gavins_point,2017-09-20,1207.42,,,360356.82000000175,35804.5,1411.98,1698.9700000039884
gavins_point,2017-09-21,1207.44,,,360842.24000000133,35708.5,1427.16,485.41999999957625
gavins_point,2017-09-22,1207.46,,,361327.6600000009,35372.7,1425.92,485.41999999957625
gavins_point,2017-09-23,1207.55,,,363512.0499999989,35305.3,1454.6,2184.3899999979767
gavins_point,2017-09-24,1207.62,,,365211.01999999734,35314.0,3050.3999999999996,1698.9699999984587
gavins_point,2017-09-25,1207.7,,,367152.7000000011,36284.8,4846.0,1941.6800000037765
gavins_point,2017-09-26,1207.77,,,368851.6699999996,36181.3,4314.4,1698.9699999984587
gavins_point,2017-09-27,1207.9,,,372006.90000000224,35895.8,3878.0,3155.230000002659
gavins_point,2017-09-28,1207.82,,,370065.21999999846,36053.3,3689.0,-1941.6800000037765
gavins_point,2017-09-29,1207.63,,,365453.73000000266,36257.9,3261.0,-4611.4899999958
gavins_point,2017-09-30,1207.46,,,361327.6600000009,36703.8,3171.1,-4126.070000001753
gavins_point,2017-10-01,1207.52,,,362783.9199999996,37697.2,3199.7000000000003,1456.2599999986705
gavins_point,2017-10-02,1207.7,,,367152.7000000011,38678.7,3842.0,4368.780000001541
gavins_point,2017-10-03,1208.15,,,378317.8000000024,40765.0,4750.0,11165.100000001257
gavins_point,2017-10-04,1208.21,,,379871.32000000094,42992.0,4041.0,1553.5199999985634
gavins_point,2017-10-05,1208.0,,,374434.0,46204.0,3056.0,-5437.320000000938
gavins_point,2017-10-06,1207.92,,,372492.32000000175,52189.0,3255.0,-1941.6799999982468
gavins_point,2017-10-07,1207.97,,,373705.87000000064,55550.0,5180.0,1213.5499999988824
gavins_point,2017-10-08,1207.92,,,372492.32000000175,52966.0,3682.0,-1213.5499999988824
gavins_point,2017-10-09,1207.74,,,368123.5400000002,52166.0,3042.0,-4368.780000001541
gavins_point,2017-10-10,1207.6,,,364725.59999999776,52155.0,2833.0,-3397.940000002447
gavins_point,2017-10-11,1207.56,,,363754.75999999867,51032.0,2513.0,-970.8399999990943
gavins_point,2017-10-12,1207.63,,,365453.73000000266,49009.0,2318.1,1698.9700000039884
gavins_point,2017-10-13,1207.69,,,366909.99000000133,46471.0,2257.9,1456.2599999986705
gavins_point,2017-10-14,1207.85,,,370793.34999999776,44259.0,2250.8,3883.3599999964354
gavins_point,2017-10-15,1207.94,,,372977.74000000133,42504.0,1940.2,2184.3900000035646
gavins_point,2017-10-16,1207.87,,,371278.76999999734,40744.0,1689.5,-1698.9700000039884
gavins_point,2017-10-17,1207.89,,,371764.19000000245,39556.0,2087.6,485.420000005106
gavins_point,2017-10-18,1207.92,,,372492.32000000175,39403.0,2039.9,728.1299999993062
gavins_point,2017-10-19,1207.92,,,372492.32000000175,39205.0,2073.0,0.0
gavins_point,2017-10-20,1207.85,,,370793.34999999776,39191.0,2401.6,-1698.9700000039884
gavins_point,2017-10-21,1207.9,,,372006.90000000224,39843.0,2447.1,1213.5500000044703
gavins_point,2017-10-22,1207.7,,,367152.7000000011,40622.0,2467.0,-4854.200000001118
gavins_point,2017-10-23,1207.85,,,370793.34999999776,40581.0,2568.2,3640.6499999966472
gavins_point,2017-10-24,1207.81,,,369822.50999999867,41012.0,2418.3,-970.8399999990943
gavins_point,2017-10-25,1207.72,,,367638.12000000064,41277.0,2319.0,-2184.389999998035
gavins_point,2017-10-26,1208.05,,,375728.5999999988,41346.0,2242.7,8090.479999998177
gavins_point,2017-10-27,1207.87,,,371278.76999999734,41005.0,2161.9,-4449.8300000014715
gavins_point,2017-10-28,1207.81,,,369822.50999999867,40603.0,2203.1,-1456.2599999986705
gavins_point,2017-10-29,1207.77,,,368851.6699999996,40399.0,2267.5,-970.8399999990943
gavins_point,2017-10-30,1207.91,,,372249.61000000197,40392.0,2059.4,3397.940000002389
gavins_point,2017-10-31,1207.82,,,370065.21999999846,39880.0,2259.2,-2184.3900000035064
gavins_point,2017-11-01,1207.86,,,371036.05999999755,39931.0,2373.0,970.8399999990943
gavins_point,2017-11-02,1207.94,,,372977.74000000133,39734.0,2488.1,1941.6800000037765
gavins_point,2017-11-03,1207.84,,,370550.63999999803,39362.0,2821.6,-2427.1000000032946
gavins_point,2017-11-04,1207.96,,,373463.1600000009,39413.0,2616.5,2912.520000002871
gavins_point,2017-11-05,1208.0,,,374434.0,39351.0,2383.0,970.8399999990943
gavins_point,2017-11-06,1207.94,,,372977.74000000133,39042.0,2896.5,-1456.2599999986705
gavins_point,2017-11-07,1208.07,,,376246.4399999984,38990.0,2891.1,3268.699999997043
gavins_point,2017-11-08,1208.14,,,378058.88000000257,38829.0,3213.2,1812.4400000041933
gavins_point,2017-11-09,1208.2,,,379612.4000000012,38549.0,3230.8,1553.5199999986216
gavins_point,2017-11-10,1208.06,,,375987.51999999856,38414.0,3709.8,-3624.880000002624
gavins_point,2017-11-11,1207.96,,,373463.1600000009,38498.0,3767.8,-2524.3599999976577
gavins_point,2017-11-12,1207.91,,,372249.61000000197,38190.0,3457.2,-1213.5499999989406
gavins_point,2017-11-13,1207.8,,,369579.7999999989,35595.0,2908.7,-2669.8100000030827
gavins_point,2017-11-14,1207.69,,,366909.99000000133,34852.0,2442.3,-2669.809999997553
gavins_point,2017-11-15,1207.64,,,365696.44000000245,35061.0,2017.8,-1213.5499999988824
gavins_point,2017-11-16,1207.55,,,363512.0499999989,34857.0,2082.8,-2184.3900000035646
gavins_point,2017-11-17,1207.77,,,368851.6699999996,35097.0,2387.6,5339.620000000694
gavins_point,2017-11-18,1207.87,,,371278.76999999734,35176.0,2587.3,2427.099999997765
gavins_point,2017-11-19,1207.82,,,370065.21999999846,34918.0,3015.0,-1213.5499999988824
gavins_point,2017-11-20,1207.85,,,370793.34999999776,34907.0,3089.7,728.1299999993062
gavins_point,2017-11-21,1207.93,,,372735.03000000154,34856.0,2968.1,1941.6800000037765
gavins_point,2017-11-22,1207.89,,,371764.19000000245,34494.0,2762.3,-970.8399999990943
gavins_point,2017-11-23,1207.91,,,372249.61000000197,34334.0,3364.4,485.41999999951804
gavins_point,2017-11-24,1207.91,,,372249.61000000197,34192.0,3382.1,0.0
gavins_point,2017-11-25,1207.91,,,372249.61000000197,34046.0,3368.3,0.0
gavins_point,2017-11-26,1207.95,,,373220.4500000011,34048.0,3225.7,970.8399999991525
gavins_point,2017-11-27,1208.04,,,375469.67999999906,34070.0,3036.4,2249.229999997944
gavins_point,2017-11-28,1208.2,,,379612.4000000012,34057.0,2982.9,4142.720000002126
gavins_point,2017-11-29,1208.24,,,380648.08000000025,33833.0,3492.9,1035.6799999990617
gavins_point,2017-11-30,1207.96,,,373463.1600000009,34187.0,3262.2,-7184.919999999343
gavins_point,2017-12-01,1207.64,,,365696.44000000245,34037.0,3487.2,-7766.719999998459
gavins_point,2017-12-02,1207.36,,,358900.55999999755,34134.0,3897.3,-6795.880000004894
gavins_point,2017-12-03,1207.16,,,354046.36000000197,34133.0,3769.5,-4854.199999995588
gavins_point,2017-12-04,1207.62,,,365211.01999999734,34212.0,3861.8,11164.659999995376
gavins_point,2017-12-05,1207.33,,,358172.42999999825,33237.0,3597.5,-7038.589999999094
gavins_point,2017-12-06,1207.27,,,356716.1699999996,31128.0,2433.4,-1456.2599999986705
gavins_point,2017-12-07,1207.16,,,354046.36000000197,30773.0,1342.7,-2669.809999997611
gavins_point,2017-12-08,1207.22,,,355502.62000000064,29405.0,1610.7,1456.2599999986705
gavins_point,2017-12-09,1207.05,,,351376.5499999989,27000.0,2414.7,-4126.070000001753
gavins_point,2017-12-10,1207.0,,,350163.0,27293.0,3303.4,-1213.5499999988824
gavins_point,2017-12-11,1207.15,,,353803.65000000224,27376.0,2754.4,3640.650000002235
gavins_point,2017-12-12,1207.18,,,354531.78000000154,27251.0,2572.3,728.1299999993062
gavins_point,2017-12-13,1207.31,,,357687.00999999867,27491.0,2783.4,3155.229999997129
gavins_point,2017-12-14,1207.4,,,359871.40000000224,27352.0,2824.7,2184.3900000035646
gavins_point,2017-12-15,1207.39,,,359628.69000000245,27762.0,2784.6,-242.70999999978812
gavins_point,2017-12-16,1207.4,,,359871.40000000224,27808.0,2670.3,242.70999999978812
gavins_point,2017-12-17,1207.42,,,360356.82000000175,27742.0,2535.1,485.41999999951804
gavins_point,2017-12-18,1207.47,,,361570.37000000064,27547.0,2694.9,1213.5499999988824
gavins_point,2017-12-19,1207.46,,,361327.6600000009,27427.0,2622.8,-242.70999999972992
gavins_point,2017-12-20,1207.42,,,360356.82000000175,27180.0,2811.6,-970.8399999991525
gavins_point,2017-12-21,1207.53,,,363026.62999999936,27120.0,2494.9,2669.809999997611
gavins_point,2017-12-22,1207.55,,,363512.0499999989,26938.0,2051.9,485.41999999951804
gavins_point,2017-12-23,1207.5,,,362298.5,26325.0,1852.3,-1213.5499999988824
gavins_point,2017-12-24,1207.4,,,359871.40000000224,26249.0,1834.3,-2427.099999997765
gavins_point,2017-12-25,1207.32,,,357929.71999999846,24522.0,1717.2,-1941.6800000037765
gavins_point,2017-12-26,1206.86,,,346964.4199999977,23349.0,1506.1,-10965.300000000745
gavins_point,2017-12-27,1206.26,,,333256.2199999998,23823.0,1360.1999999999998,-13708.199999997916
gavins_point,2017-12-28,1205.58,,,318236.43999999843,24003.0,1339.3,-15019.780000001367
gavins_point,2017-12-29,1205.19,,,309805.4200000012,25094.0,1426.0,-8431.019999997225
gavins_point,2017-12-30,1204.98,,,305286.32000000036,24784.0,1522.5,-4519.10000000085
gavins_point,2017-12-31,1204.72,,,299934.48000000056,24755.0,1579.8,-5351.839999999793
gavins_point,2018-01-01,1204.45,,,294376.8000000009,24889.0,1616.2,-5557.679999999644
gavins_point,2018-01-02,1204.35,,,292318.3999999981,25714.6,1613.8000000000002,-2058.4000000028173
gavins_point,2018-01-03,1204.47,,,294788.48000000056,25509.3,1653.1999999999998,2470.080000002461
gavins_point,2018-01-04,1204.79,,,301375.35999999923,24973.3,1753.5,6586.879999998666
gavins_point,2018-01-05,1205.18,,,309589.2400000014,24329.4,1904.5,8213.880000002158
gavins_point,2018-01-06,1205.5,,,316507.0,23587.6,2003.2,6917.759999998612
gavins_point,2018-01-07,1205.76,,,322127.6799999998,23808.8,2102.4,5620.679999999818
gavins_point,2018-01-08,1206.11,,,329829.1699999977,27215.2,2246.7,7701.489999997895
gavins_point,2018-01-09,1206.56,,,340110.3199999987,28992.6,2421.8,10281.150000001013
gavins_point,2018-01-10,1206.93,,,348563.7100000015,27513.2,2567.6,8453.39000000275
gavins_point,2018-01-11,1207.32,,,357929.71999999846,25902.0,2583.9,9366.009999996983
gavins_point,2018-01-12,1207.09,,,352347.38999999803,23782.8,2513.8,-5582.330000000424
gavins_point,2018-01-13,1206.69,,,343080.4300000013,23985.6,2341.9,-9266.959999996761
gavins_point,2018-01-14,1206.6,,,341024.1999999979,24598.5,2170.1,-2056.2300000033574
gavins_point,2018-01-15,1206.6,,,341024.1999999979,24928.3,2068.7999999999997,0.0
gavins_point,2018-01-16,1206.42,,,336911.7400000017,23600.2,2058.9,-4112.4599999962375
gavins_point,2018-01-17,1206.16,,,330971.5200000019,23777.1,2118.9,-5940.219999999797
gavins_point,2018-01-18,1206.22,,,332342.3400000006,24857.2,2139.1,1370.8199999987264
gavins_point,2018-01-19,1206.46,,,337825.6200000008,25959.3,2259.3,5483.280000000203
gavins_point,2018-01-20,1206.68,,,342851.9600000015,25472.4,2431.2,5026.340000000666
gavins_point,2018-01-21,1206.78,,,345136.6599999994,24775.0,2505.4,2284.699999997916
gavins_point,2018-01-22,1206.97,,,349477.5900000006,24485.2,2561.5,4340.930000001215
gavins_point,2018-01-23,1206.98,,,349706.0600000004,22991.5,2575.5,228.46999999979744
gavins_point,2018-01-24,1206.9,,,347878.3000000021,23089.7,2558.5,-1827.7599999983213
gavins_point,2018-01-25,1206.84,,,346507.4799999981,23494.9,2534.6,-1370.820000003965
gavins_point,2018-01-26,1206.9,,,347878.3000000021,23604.0,2524.6,1370.820000003965
gavins_point,2018-01-27,1206.95,,,349020.650000001,23212.2,2535.7,1142.349999998929
gavins_point,2018-01-28,1206.95,,,349020.650000001,22631.5,2557.9,0.0
gavins_point,2018-01-29,1206.84,,,346507.4799999981,21837.9,2539.4,-2513.170000002894
gavins_point,2018-01-30,1206.8,,,345593.599999999,22046.3,2500.7,-913.8799999991315
gavins_point,2018-01-31,1206.85,,,346735.9499999979,22334.5,2514.9,1142.349999998929
gavins_point,2018-02-01,1206.88,,,347421.3600000025,21232.7,2551.0,685.4100000045728
gavins_point,2018-02-02,1206.66,,,342395.0200000019,20226.7,2560.9,-5026.340000000608
gavins_point,2018-02-03,1206.73,,,343994.3100000004,21734.4,2568.9,1599.2899999985239
gavins_point,2018-02-04,1206.76,,,344679.7199999998,21409.4,2566.7,685.4099999993923
gavins_point,2018-02-05,1206.45,,,337597.150000001,19910.7,2525.6,-7082.569999998785
gavins_point,2018-02-06,1206.2,,,331885.400000001,20704.1,2455.5,-5711.75
gavins_point,2018-02-07,1205.98,,,326883.64000000036,20179.6,2312.5,-5001.76000000065
gavins_point,2018-02-08,1205.91,,,325370.38000000175,21377.0,2258.7,-1513.2599999986123
gavins_point,2018-02-09,1205.91,,,325370.38000000175,21383.1,2265.6,0.0
gavins_point,2018-02-10,1205.91,,,325370.38000000175,21570.7,2214.6,0.0
gavins_point,2018-02-11,1205.89,,,324938.0200000022,21154.5,2139.0,-432.3599999995786
gavins_point,2018-02-12,1205.91,,,325370.38000000175,21441.6,2064.5,432.3599999995786
gavins_point,2018-02-13,1205.91,,,325370.38000000175,20936.5,1998.3,0.0
gavins_point,2018-02-14,1205.96,,,326451.2800000008,22052.2,2014.2,1080.8999999990338
gavins_point,2018-02-15,1206.11,,,329829.1699999977,22544.2,2085.4,3377.889999996929
gavins_point,2018-02-16,1206.26,,,333256.2199999998,21113.8,2187.6,3427.050000002084
gavins_point,2018-02-17,1206.34,,,335083.9799999981,21211.6,2278.6,1827.7599999983213
gavins_point,2018-02-18,1206.55,,,339881.849999999,21922.7,2352.9,4797.8700000008685
gavins_point,2018-02-19,1206.74,,,344222.7800000002,21315.2,2345.5,4340.930000001215
gavins_point,2018-02-20,1206.47,,,338054.0900000006,19806.1,2273.8,-6168.689999999595
gavins_point,2018-02-21,1206.07,,,328915.2899999985,20512.4,2181.0,-9138.800000002084
gavins_point,2018-02-22,1205.96,,,326451.2800000008,21221.7,2100.2,-2464.009999997739
gavins_point,2018-02-23,1205.96,,,326451.2800000008,21220.2,2039.3,0.0
gavins_point,2018-02-24,1206.0,,,327316.0,21016.9,2029.7,864.7199999992154
gavins_point,2018-02-25,1206.09,,,329372.2299999981,20915.1,1971.3,2056.2299999981187
gavins_point,2018-02-26,1206.27,,,333484.6899999996,21221.6,2089.0,4112.460000001476
gavins_point,2018-02-27,1206.62,,,341481.1399999975,21531.0,2202.5,7996.449999997916
gavins_point,2018-02-28,1206.75,,,344451.25,21443.9,2336.2,2970.110000002489
gavins_point,2018-03-01,1206.68,,,342851.9600000015,21182.2,2510.1,-1599.2899999985239
gavins_point,2018-03-02,1206.6,,,341024.1999999979,20936.1,2740.8,-1827.76000000356
gavins_point,2018-03-03,1206.62,,,341481.1399999975,22525.1,3343.5,456.9399999995949
gavins_point,2018-03-04,1206.78,,,345136.6599999994,27578.0,4077.0,3655.5200000018813
gavins_point,2018-03-05,1207.21,,,355259.9100000009,32356.0,3980.0,10123.250000001513
gavins_point,2018-03-06,1207.39,,,359628.69000000245,31664.0,3613.0,4368.780000001541
gavins_point,2018-03-07,1207.26,,,356473.4599999998,30101.0,3371.0,-3155.230000002659
gavins_point,2018-03-08,1207.18,,,354531.78000000154,33249.0,3297.0,-1941.6799999982468
gavins_point,2018-03-09,1207.06,,,351619.25999999867,35092.0,3348.0,-2912.520000002871
gavins_point,2018-03-10,1206.98,,,349706.0600000004,33569.0,3420.0,-1913.1999999982654
gavins_point,2018-03-11,1206.98,,,349706.0600000004,31763.0,3495.0,0.0
gavins_point,2018-03-12,1206.95,,,349020.650000001,30676.0,3610.0,-685.4099999993923
gavins_point,2018-03-13,1206.93,,,348563.7100000015,30396.0,3933.0,-456.93999999953667
gavins_point,2018-03-14,1206.96,,,349249.1200000008,30879.0,4782.0,685.4099999993341
gavins_point,2018-03-15,1207.04,,,351133.8399999991,32183.0,5616.0,1884.719999998284
gavins_point,2018-03-16,1207.22,,,355502.62000000064,33693.0,5868.0,4368.780000001541
gavins_point,2018-03-17,1207.29,,,357201.5899999991,36622.0,5836.0,1698.9699999984587
gavins_point,2018-03-18,1207.24,,,355988.0400000002,40136.0,5764.0,-1213.5499999988824
gavins_point,2018-03-19,1207.26,,,356473.4599999998,41438.0,5903.0,485.41999999957625
gavins_point,2018-03-20,1207.31,,,357687.00999999867,42283.0,5912.0,1213.5499999988824
gavins_point,2018-03-21,1207.26,,,356473.4599999998,43610.0,6330.0,-1213.5499999988824
gavins_point,2018-03-22,1207.16,,,354046.36000000197,44373.0,5545.0,-2427.099999997823
gavins_point,2018-03-23,1206.98,,,349706.0600000004,44557.0,5598.0,-4340.30000000156
gavins_point,2018-03-24,1206.98,,,349706.0600000004,45356.0,6310.0,0.0
gavins_point,2018-03-25,1207.05,,,351376.5499999989,49357.0,5452.0,1670.4899999984773
gavins_point,2018-03-26,1207.24,,,355988.0400000002,53171.0,5442.0,4611.4900000013295
gavins_point,2018-03-27,1207.27,,,356716.1699999996,52897.0,4519.0,728.1299999993644
gavins_point,2018-03-28,1207.0,,,350163.0,50310.0,4178.0,-6553.169999999576
gavins_point,2018-03-29,1206.73,,,343994.3100000004,50830.0,3988.0,-6168.689999999595
gavins_point,2018-03-30,1206.54,,,339653.3799999992,51803.0,3732.0,-4340.930000001215
gavins_point,2018-03-31,1206.63,,,341709.6100000025,52224.0,3622.0,2056.230000003299
gavins_point,2018-04-01,1206.62,,,341481.1399999975,54394.0,3138.0,-228.47000000497792
gavins_point,2018-04-02,1206.43,,,337140.2100000015,55848.0,3127.0,-4340.929999996035
gavins_point,2018-04-03,1206.6,,,341024.1999999979,55103.0,3271.0,3883.98999999644
gavins_point,2018-04-04,1206.27,,,333484.6899999996,53544.0,3509.0,-7539.509999998321
gavins_point,2018-04-05,1206.18,,,331428.4600000015,52328.0,3636.0,-2056.2299999981187
gavins_point,2018-04-06,1206.07,,,328915.2899999985,52761.0,3361.0,-2513.1700000029523
gavins_point,2018-04-07,1206.03,,,328001.4099999994,53319.0,3111.0,-913.8799999991315
gavins_point,2018-04-08,1206.0,,,327316.0,52372.0,3220.0,-685.4099999993923
gavins_point,2018-04-09,1206.18,,,331428.4600000015,51623.0,3129.0,4112.460000001476
gavins_point,2018-04-10,1206.19,,,331656.9300000013,50500.0,2985.0,228.46999999979744
gavins_point,2018-04-11,1206.29,,,333941.6299999992,50988.0,2825.0,2284.699999997916
gavins_point,2018-04-12,1206.21,,,332113.8700000008,50712.0,2601.0,-1827.7599999983795
gavins_point,2018-04-13,1206.27,,,333484.6899999996,53371.0,2903.0,1370.8199999987846
gavins_point,2018-04-14,1206.65,,,342166.5500000021,55366.0,3327.0,8681.860000002489
gavins_point,2018-04-15,1206.78,,,345136.6599999994,55557.0,3609.0,2970.1099999973085
gavins_point,2018-04-16,1206.67,,,342623.4900000017,56164.0,2979.0,-2513.1699999977136
gavins_point,2018-04-17,1206.32,,,334627.0399999985,56106.0,3066.0,-7996.450000003155
gavins_point,2018-04-18,1206.47,,,338054.0900000006,58657.0,4030.0,3427.050000002084
gavins_point,2018-04-19,1206.74,,,344222.7800000002,59918.0,5126.0,6168.689999999595
gavins_point,2018-04-20,1206.98,,,349706.0600000004,60092.0,5187.0,5483.280000000203
gavins_point,2018-04-21,1207.26,,,356473.4599999998,62699.0,5383.0,6767.399999999383
gavins_point,2018-04-22,1207.55,,,363512.0499999989,62730.0,5201.0,7038.589999999094
gavins_point,2018-04-23,1207.75,,,368366.25,63586.0,5473.0,4854.200000001118
gavins_point,2018-04-24,1207.93,,,372735.03000000154,66916.0,5287.0,4368.780000001541
gavins_point,2018-04-25,1207.96,,,373463.1600000009,70653.0,4624.0,728.1299999993644
gavins_point,2018-04-26,1207.94,,,372977.74000000133,72613.0,4220.0,-485.41999999957625
gavins_point,2018-04-27,1207.89,,,371764.19000000245,73220.0,3941.0,-1213.5499999988824
gavins_point,2018-04-28,1207.69,,,366909.99000000133,72294.0,3657.0,-4854.200000001118
gavins_point,2018-04-29,1207.36,,,358900.55999999755,69916.0,3209.0,-8009.4300000037765
gavins_point,2018-04-30,1207.23,,,355745.3300000004,69137.0,3423.0,-3155.229999997129
gavins_point,2018-05-01,1206.98,,,349706.0600000004,71061.0,3364.0,-6039.270000000019
gavins_point,2018-05-02,1206.76,,,344679.7199999998,73003.0,3209.0,-5026.340000000608
gavins_point,2018-05-03,1206.69,,,343080.4300000013,72272.0,3362.0,-1599.2899999985239
gavins_point,2018-05-04,1206.64,,,341938.0800000023,70060.0,3232.0,-1142.3499999989872
gavins_point,2018-05-05,1206.5,,,338739.5,67425.0,2839.0,-3198.5800000022864
gavins_point,2018-05-06,1206.35,,,335312.4499999979,66461.0,2591.0,-3427.050000002084
gavins_point,2018-05-07,1206.09,,,329372.2299999981,64112.0,2650.0,-5940.219999999797
gavins_point,2018-05-08,1206.02,,,327772.9399999996,62017.0,2943.0,-1599.2899999985239
gavins_point,2018-05-09,1206.15,,,330743.0500000021,60234.0,2876.0,2970.110000002489
gavins_point,2018-05-10,1206.31,,,334398.5699999987,59467.0,2784.0,3655.5199999966426
gavins_point,2018-05-11,1206.7,,,343308.900000001,54460.0,3208.0,8910.330000002286
gavins_point,2018-05-12,1206.74,,,344222.7800000002,52043.0,3319.0,913.8799999991897
gavins_point,2018-05-13,1206.79,,,345365.1299999992,62929.0,3503.0,1142.3499999989872
gavins_point,2018-05-14,1206.75,,,344451.25,68770.0,3158.0,-913.8799999991897
gavins_point,2018-05-15,1206.72,,,343765.8400000006,71228.0,3175.0,-685.4099999993923
gavins_point,2018-05-16,1206.62,,,341481.1399999975,69054.0,3144.0,-2284.7000000030966
gavins_point,2018-05-17,1206.44,,,337368.6800000013,67211.0,2859.0,-4112.4599999962375
gavins_point,2018-05-18,1206.24,,,332799.2800000002,65740.0,3115.0,-4569.400000001071
gavins_point,2018-05-19,1206.07,,,328915.2899999985,64694.0,3482.0,-3883.9900000016787
gavins_point,2018-05-20,1205.98,,,326883.64000000036,63949.0,4005.0,-2031.6499999981606
gavins_point,2018-05-21,1205.97,,,326667.4600000006,62791.0,4223.0,-216.17999999976018
gavins_point,2018-05-22,1206.06,,,328686.8199999987,60536.0,4125.0,2019.3599999981234
gavins_point,2018-05-23,1206.29,,,333941.6299999992,58075.0,4006.0,5254.810000000463
gavins_point,2018-05-24,1206.7,,,343308.900000001,56378.0,4051.0,9367.270000001823
gavins_point,2018-05-25,1206.66,,,342395.0200000019,53977.0,4277.0,-913.8799999991315
gavins_point,2018-05-26,1206.61,,,341252.6699999977,55720.0,4663.0,-1142.3500000041677
gavins_point,2018-05-27,1206.43,,,337140.2100000015,57699.0,4664.0,-4112.4599999962375
gavins_point,2018-05-28,1206.24,,,332799.2800000002,57514.0,4143.0,-4340.930000001274
gavins_point,2018-05-29,1206.02,,,327772.9399999996,56620.0,3402.0,-5026.340000000608
gavins_point,2018-05-30,1205.91,,,325370.38000000175,55743.0,3049.0,-2402.559999997844
gavins_point,2018-05-31,1205.8,,,322992.39999999903,55236.0,3025.0,-2377.980000002717
gavins_point,2018-06-01,1205.73,,,321479.14000000036,54441.0,2852.0,-1513.2599999986705
gavins_point,2018-06-02,1206.13,,,330286.1100000025,56080.0,3701.0,8806.970000002126
gavins_point,2018-06-03,1206.17,,,331199.9900000017,55959.0,3073.0,913.8799999991897
gavins_point,2018-06-04,1206.31,,,334398.5699999987,55282.0,2587.0,3198.5799999970477
gavins_point,2018-06-05,1206.39,,,336226.3300000023,54779.0,2903.0,1827.76000000356
gavins_point,2018-06-06,1206.39,,,336226.3300000023,54313.0,3395.0,0.0
gavins_point,2018-06-07,1206.39,,,336226.3300000023,54752.0,3649.0,0.0
gavins_point,2018-06-08,1206.37,,,335769.3899999975,56089.0,3292.0,-456.94000000477536
gavins_point,2018-06-09,1206.44,,,337368.6800000013,57838.0,3041.0,1599.2900000037625
gavins_point,2018-06-10,1206.33,,,334855.5099999983,58727.0,2788.0,-2513.1700000029523
gavins_point,2018-06-11,1206.49,,,338511.0300000002,58494.0,2707.0,3655.5200000018813
gavins_point,2018-06-12,1206.49,,,338511.0300000002,58249.0,2655.0,0.0
gavins_point,2018-06-13,1206.35,,,335312.4499999979,56835.0,2568.0,-3198.5800000022864
gavins_point,2018-06-14,1206.61,,,341252.6699999977,55897.0,2843.0,5940.219999999797
gavins_point,2018-06-15,1206.63,,,341709.6100000025,55355.0,2763.0,456.94000000477536
gavins_point,2018-06-16,1206.59,,,340795.7299999981,55767.0,3037.0,-913.8800000043702
gavins_point,2018-06-17,1206.53,,,339424.9099999994,57932.0,3282.0,-1370.8199999987264
gavins_point,2018-06-18,1206.66,,,342395.0200000019,63039.0,3538.0,2970.110000002489
gavins_point,2018-06-19,1206.93,,,348563.7100000015,61263.0,3759.0,6168.689999999595
gavins_point,2018-06-20,1207.34,,,358415.13999999803,57029.0,3745.0,9851.429999996559
gavins_point,2018-06-21,1207.47,,,361570.37000000064,65790.0,4276.0,3155.2300000026007
gavins_point,2018-06-22,1207.61,,,364968.30999999755,76890.0,4472.0,3397.9399999969173
gavins_point,2018-06-23,1207.59,,,364482.88999999803,78278.0,4180.0,-485.41999999951804
gavins_point,2018-06-24,1207.34,,,358415.13999999803,88524.0,3870.0,-6067.75
gavins_point,2018-06-25,1206.77,,,344908.1899999996,115800.0,3930.0,-13506.94999999844
gavins_point,2018-06-26,1207.23,,,355745.3300000004,134350.0,5448.0,10837.140000000829
gavins_point,2018-06-27,1207.47,,,361570.37000000064,120490.0,4981.0,5825.040000000212
gavins_point,2018-06-28,1207.56,,,363754.75999999867,114840.0,4682.0,2184.389999998035
gavins_point,2018-06-29,1207.61,,,364968.30999999755,116359.0,4020.0,1213.5499999988824
gavins_point,2018-06-30,1207.54,,,363269.3399999991,112082.0,3789.0,-1698.9699999984587
gavins_point,2018-07-01,1207.67,,,366424.57000000175,103470.0,4382.0,3155.230000002659
gavins_point,2018-07-02,1207.56,,,363754.75999999867,93159.0,4001.0,-2669.8100000030827
gavins_point,2018-07-03,1207.54,,,363269.3399999991,86008.0,3860.0,-485.41999999957625
gavins_point,2018-07-04,1207.59,,,364482.88999999803,80959.0,3795.0,1213.5499999989406
gavins_point,2018-07-05,1207.45,,,361084.9500000011,81640.0,5621.0,-3397.9399999969173
gavins_point,2018-07-06,1207.15,,,353803.65000000224,80475.0,4989.0,-7281.299999998882
gavins_point,2018-07-07,1206.71,,,343537.3700000008,80590.0,4096.0,-10266.280000001425
gavins_point,2018-07-08,1206.26,,,333256.2199999998,83980.0,3371.0,-10281.150000001013
