DateTime,thf_id,thf_qd,thf_af
2004-01-05,44.34,2.4,5542.45
2004-01-06,53.38,2.4,5645.15
2004-01-07,43.03,2.4,5727.31
2004-01-08,44.41,3.7,5810.34
2004-01-09,49.27,3.7,5903.09
2004-01-10,53.98,2.8,6006.45
2004-01-11,58.95,2.2,6120.57
2004-01-12,46.41,1.9,6210.25
2004-01-13,57.37,1.9,6321.67
2004-01-14,54.17,1.9,6426.74
2004-01-15,51.88,1.9,6527.29
2004-01-16,52.12,1.8,6628.42
2004-01-17,58.85,1.7000000000000002,6742.98
2004-01-18,55.64,1.9,6851.02
2004-01-19,53.34,1.9,6954.41
2004-01-20,58.95,1.9,7068.97
2004-01-21,53.61,1.9,7172.93
2004-01-22,62.85,1.9,7295.22
2004-01-23,59.98,2.0,7411.78
2004-01-24,51.96,2.3,7512.1
2004-01-25,49.49,2.2,7607.64
2004-01-26,68.77,2.0,7741.67
2004-01-27,56.68,2.0,7851.62
2004-01-28,74.79,2.1,7996.25
2004-01-29,75.1,2.2,8140.87
2004-01-30,83.63,2.2,8302.33
2004-01-31,100.82,1.9,8498.46
2004-02-01,92.26,1.8,8677.75
2004-02-02,94.96,2.0,8862.0
2004-02-03,86.86,1.8,9030.46
2004-02-04,89.92,1.8,9205.11
2004-02-05,87.38,1.8,9374.6
2004-02-06,80.65,1.8,9530.66
2004-02-07,75.12,2.0,9675.35
2004-02-08,75.11,2.0,9820.03
2004-02-09,87.1,2.0,9988.49
2004-02-10,70.01,2.0,10123.05
2004-02-11,68.38,2.0,10254.37
2004-02-12,74.89,2.0,10398.61
2004-02-13,77.92,1.7000000000000002,10549.3
2004-02-14,68.76,2.3,10680.62
2004-02-15,80.99,2.0,10836.7
2004-02-16,78.34,2.1,10987.39
2004-02-17,87.78,2.2,11156.39
2004-02-18,94.9,2.4,11339.13
2004-02-19,144.7,2.5,11620.52
2004-02-20,154.92,2.4,11922.16
2004-02-21,154.35,2.4,12222.68
2004-02-22,125.27,2.3,12465.8
2004-02-23,150.18,2.3,12758.31
2004-02-24,152.62,2.4,13055.37
2004-02-25,169.05,3.1,13383.45
2004-02-26,219.79,92.0,13611.6
2004-02-27,262.83,218.0,13660.57
2004-02-28,286.12,262.0,13667.74
2004-02-29,323.66,292.0,13695.21
2004-03-01,339.77,317.0,13709.54
2004-03-02,315.85,310.0,13688.04
2004-03-03,290.19,281.0,13667.74
2004-03-04,265.05,255.0,13647.43
2004-03-05,225.97,221.0,13618.76
2004-03-06,207.77,192.0,13611.6
2004-03-07,225.6,199.0,13625.93
2004-03-08,298.95,244.0,13695.21
2004-03-09,383.42,398.0,13647.43
2004-03-10,427.21,429.0,13633.1
2004-03-11,420.97,426.0,13611.6
2004-03-12,383.46,386.0,13591.29
2004-03-13,425.91,402.0,13625.93
2004-03-14,422.14,420.0,13618.76
2004-03-15,435.08,425.0,13625.93
2004-03-16,416.09,417.0,13611.6
2004-03-17,412.6,406.0,13611.6
2004-03-18,423.43,414.0,13618.76
2004-03-19,452.41,447.0,13618.76
2004-03-20,355.83,382.0,13549.48
2004-03-21,306.19,315.0,13500.51
2004-03-22,322.23,303.0,13500.51
2004-03-23,345.53,320.0,13514.84
2004-03-24,373.32,350.0,13542.32
2004-03-25,358.75,342.0,13542.32
2004-03-26,345.94,332.0,13536.34
2004-03-27,292.28,304.0,13473.03
2004-03-28,274.74,258.0,13459.89
2004-03-29,240.31,238.0,13418.09
2004-03-30,244.89,233.0,13396.59
2004-03-31,253.18,223.0,13410.92
2004-04-01,243.48,228.0,13396.59
2004-04-02,202.4,204.0,13348.81
2004-04-03,209.72,191.0,13341.64
2004-04-04,213.97,193.0,13341.64
2004-04-05,224.99,196.0,13354.78
2004-04-06,254.25,211.0,13396.59
2004-04-07,250.43,227.0,13396.59
2004-04-08,210.29,212.0,13348.81
2004-04-09,184.94,195.0,13286.03
2004-04-10,188.58,187.0,13245.26
2004-04-11,202.49,187.0,13232.44
2004-04-12,193.22,72.0,13452.73
2004-04-13,150.5,103.0,13514.84
2004-04-14,150.49,125.0,13529.18
2004-04-15,135.45,119.0,13527.0
2004-04-16,142.64,124.0,13527.0
2004-04-17,119.05,115.0,13499.0
2004-04-18,103.0,97.0,13479.0
2004-04-19,97.0,83.0,13479.0
2004-04-20,83.27,77.0,13465.0
2004-04-21,120.58,88.0,13499.0
2004-04-22,96.61,91.0,13479.0
2004-04-23,103.09,88.0,13479.0
2004-04-24,78.22,78.0,13451.0
2004-04-25,67.21,62.0,13437.0
2004-04-26,50.1,50.0,13417.0
2004-04-27,39.02,47.0,13382.0
2004-04-28,39.65,41.0,13362.0
2004-04-29,40.78,33.0,13362.0
2004-04-30,52.93,32.0,13389.0
2004-05-01,54.05,42.0,13396.0
2004-05-02,49.14,44.0,13389.0
2004-05-03,44.79,40.0,13389.0
2004-05-04,68.32,52.0,13410.0
2004-05-05,56.82,61.0,13389.0
2004-05-06,94.09,66.0,13430.0
2004-05-07,94.65,76.0,13451.0
2004-05-08,88.87,81.0,13451.0
2004-05-09,74.9,78.0,13430.0
2004-05-10,77.48,73.0,13424.0
2004-05-11,80.38,67.0,13437.0
2004-05-12,84.94,86.0,13417.0
2004-05-13,70.87,74.0,13396.0
2004-05-14,61.29,91.0,13321.0
2004-05-15,81.29,103.0,13259.0
2004-05-16,94.18,102.0,13225.0
2004-05-17,104.26,89.0,13238.0
2004-05-18,136.57,77.0,13341.0
2004-05-19,201.87,116.0,13493.0
2004-05-20,310.43,251.0,13589.0
2004-05-21,313.1,290.0,13617.0
2004-05-22,413.31,383.0,13679.0
2004-05-23,369.75,389.0,13645.0
2004-05-24,313.67,330.0,13603.0
2004-05-25,267.08,274.0,13568.0
2004-05-26,243.2,232.0,13568.0
2004-05-27,452.64,367.0,13735.0
2004-05-28,620.64,577.0,13847.0
2004-05-29,635.24,654.0,13833.0
2004-05-30,550.94,573.0,13777.0
2004-05-31,465.28,480.0,13721.0
2004-06-01,401.19,418.0,13666.0
2004-06-02,357.13,355.0,13631.0
2004-06-03,329.22,315.0,13631.0
2004-06-04,461.39,402.0,13756.0
2004-06-05,573.63,579.0,13777.0
2004-06-06,599.81,603.0,13805.0
2004-06-07,469.43,525.0,13721.0
2004-06-08,372.92,413.0,13652.0
2004-06-09,298.25,318.0,13603.0
2004-06-10,265.59,273.0,13568.0
2004-06-11,208.63,225.0,13513.0
2004-06-12,170.98,180.0,13472.0
2004-06-13,175.27,167.0,13465.0
2004-06-14,156.54,159.0,13437.0
2004-06-15,154.8,153.0,13417.0
2004-06-16,120.63,127.0,13382.0
2004-06-17,100.93,108.0,13348.0
2004-06-18,95.38,99.0,13321.0
2004-06-19,96.43,97.0,13300.0
2004-06-20,86.61,94.0,13266.0
2004-06-21,100.28,91.0,13266.0
2004-06-22,93.99,105.0,13225.0
2004-06-23,90.11,124.0,13136.0
2004-06-24,92.73,126.0,13048.0
2004-06-25,97.63,125.0,12973.0
2004-06-26,87.77,121.0,12885.0
2004-06-27,88.72,122.0,12797.0
2004-06-28,75.12,125.0,12697.0
2004-06-29,92.47,128.0,12643.0
2004-06-30,84.13,130.0,12569.0
2004-07-01,76.64,132.0,12476.0
2004-07-02,71.11,134.0,12369.0
2004-07-03,78.17,134.0,12276.0
2004-07-04,75.97,127.0,12191.0
2004-07-05,72.93,121.0,12112.0
2004-07-06,58.31,120.0,12006.0
2004-07-07,40.67,117.0,11869.0
2004-07-08,33.51,116.0,11720.0
2004-07-09,32.57,95.0,11609.0
2004-07-10,9.67,43.0,11551.0
2004-07-11,10.67,37.0,11506.0
2004-07-12,2.96,40.0,11442.0
2004-07-13,13.91,78.0,11327.0
2004-07-14,15.62,76.0,11218.0
2004-07-15,9.16,79.0,11091.0
2004-07-16,17.73,132.0,10882.0
2004-07-17,25.33,129.0,10693.0
2004-07-18,18.18,127.0,10493.0
2004-07-19,45.92,128.0,10347.5
2004-07-20,42.06,133.0,10202.0
2004-07-21,34.17,123.0,10041.0
2004-07-22,16.02,122.0,9846.0
2004-07-23,24.84,121.0,9675.0
2004-07-24,21.53,121.0,9500.0
2004-07-25,7.99,120.0,9301.0
2004-07-26,2.07,118.0,9093.0
2004-07-27,-1.7000000000000002,117.0,8879.0
2004-07-28,7.11,116.0,8685.0
2004-07-29,5.09,116.0,8487.0
2004-07-30,4.82,116.0,8289.0
2004-07-31,7.48,114.0,8099.0
2004-08-01,-6.26,113.0,7883.0
2004-08-02,7.44,112.0,7696.0
2004-08-03,5.28,112.0,7505.0
2004-08-04,4.63,111.0,7316.0
2004-08-05,3.52,109.0,7128.0
2004-08-06,10.01,109.0,6953.0
2004-08-07,-3.33,108.0,6753.0
2004-08-08,4.41,107.0,6570.0
2004-08-09,9.73,118.0,6378.0
2004-08-10,-8.43,129.0,6130.0
2004-08-11,10.57,116.0,5943.0
2004-08-12,3.23,102.0,5767.0
2004-08-13,6.44,102.0,5598.0
2004-08-14,3.41,100.0,5426.0
2004-08-15,5.72,99.0,5261.0
2004-08-16,2.2,86.0,5112.0
2004-08-17,8.51,50.0,5078.0
2004-08-18,-2.05,30.0,5024.0
2004-08-19,0.43,116.0,4816.0
2004-08-20,-6.08,110.0,4606.0
2004-08-21,-2.01,93.0,4437.0
2004-08-22,2.46,91.0,4280.0
2004-08-23,5.05,90.0,4111.0
2004-08-24,23.69,87.0,3967.0
2004-08-25,25.69,86.0,3830.0
2004-08-26,24.96,85.0,3694.0
2004-08-27,22.98,84.0,3556.0
2004-08-28,13.22,82.0,3402.0
2004-08-29,25.99,81.0,3276.0
2004-08-30,27.55,77.0,3161.0
2004-08-31,29.31,73.0,3059.0
2004-09-01,30.21,72.0,2960.0
2004-09-02,46.96,76.0,2885.0
2004-09-03,35.97,82.0,2777.0
2004-09-04,29.24,81.0,2657.0
2004-09-05,16.85,80.0,2515.0
2004-09-06,17.8,79.0,2377.0
2004-09-07,18.32,74.0,2250.0
2004-09-08,23.82,68.0,2147.0
2004-09-09,20.54,67.0,2040.0
2004-09-10,16.58,66.0,1927.0
2004-09-11,30.29,66.0,1842.0
2004-09-12,23.02,64.0,1745.0
2004-09-13,43.12,61.0,1696.0
2004-09-14,41.62,55.0,1657.0
2004-09-15,52.39,51.0,1657.0
2004-09-16,42.15,49.0,1643.0
2004-09-17,36.43,43.0,1629.0
2004-09-18,31.44,38.0,1615.0
2004-09-19,24.88,38.0,1588.0
2004-09-20,24.38,38.0,1560.0
2004-09-21,48.01,38.0,1579.0
2004-09-22,51.02,38.0,1604.0
2004-09-23,42.53,38.0,1612.0
2004-09-24,34.46,38.0,1604.0
2004-09-25,28.92,38.0,1585.0
2004-09-26,36.98,38.0,1582.0
2004-09-27,34.37,38.0,1574.0
2004-09-28,28.51,38.0,1555.0
2004-09-29,29.71,38.0,1539.0
2004-09-30,33.5,28.0,1550.0
2004-10-02,24.86,14.0,1596.0
2004-10-03,21.76,14.0,1615.0
2004-10-04,22.08,14.0,1634.0
2004-10-05,25.96,15.0,1660.0
2004-10-06,30.73,15.0,1694.0
2004-10-07,24.05,16.0,1714.0
2004-10-08,26.52,16.0,1739.0
2004-10-09,30.12,16.0,1771.0
2004-10-10,30.62,16.0,1804.0
2004-10-11,30.15,16.0,1836.0
2004-10-12,34.32,16.0,1872.0
2004-10-13,35.75,16.0,1909.0
2004-10-14,34.25,16.0,1943.0
2004-10-15,41.41,16.0,1989.0
2004-10-16,46.0,17.0,2043.0
2004-10-17,54.79,17.0,2114.0
2004-10-18,45.48,17.0,2166.0
2004-10-19,54.66,17.0,2236.0
2004-10-20,67.76,17.0,2332.0
2004-10-21,73.6,17.0,2440.0
2004-10-22,80.77,17.0,2562.0
2004-10-23,76.77,17.0,2676.0
2004-10-24,74.25,17.0,2785.0
2004-10-25,67.82,17.0,2881.0
2004-10-26,75.66,18.0,2991.0
2004-10-27,87.54,18.0,3124.0
2004-10-28,107.72,18.0,3297.0
2004-10-29,95.58,18.0,3445.0
2004-10-30,87.9,18.0,3577.0
2004-10-31,91.8,19.0,3716.0
2004-11-01,81.32,19.0,3834.0
2004-11-02,75.74,19.0,3941.0
2004-11-03,87.71,20.0,4070.0
2004-11-04,94.1,20.0,4211.0
2004-11-05,83.45,20.0,4331.0
2004-11-06,83.49,20.0,4451.0
2004-11-07,81.94,20.0,4568.0
2004-11-08,78.17,20.0,4682.0
2004-11-09,76.83,14.0,4811.0
2004-11-10,73.57,8.5,4946.0
2004-11-11,72.05,8.5,5078.0
2004-11-12,77.6,8.5,5221.0
2004-11-13,73.57,8.5,5356.0
2004-11-14,79.15,8.6,5502.0
2004-11-15,69.66,8.6,5629.0
2004-11-16,77.87,8.8,5772.0
2004-11-17,76.36,8.8,5912.0
2004-11-18,78.9,8.8,6057.0
2004-11-19,69.3,8.8,6183.0
2004-11-20,74.85,8.8,6320.0
2004-11-21,56.7,8.8,6421.0
2004-11-22,67.29,8.8,6543.0
2004-11-23,70.95,9.0,6672.0
2004-11-24,87.73,9.2,6834.0
2004-11-25,93.91,9.3,7008.0
2004-11-26,83.2,9.2,7161.0
2004-11-27,81.77,9.2,7311.0
2004-11-28,56.06,9.2,7410.0
2004-11-29,40.07,9.4,7477.0
2004-11-30,60.29,9.5,7584.0
2004-12-01,76.64,9.1,7724.0
2004-12-02,79.9,8.8,7871.0
2004-12-03,86.44,8.8,8031.0
2004-12-04,69.31,8.8,8157.0
2004-12-05,55.32,9.0,8255.0
2004-12-06,81.31,8.7,8405.0
2004-12-07,90.94,8.8,8574.0
2004-12-08,112.25,8.9,8785.0
2004-12-09,118.68,8.8,9009.0
2004-12-10,168.06,8.8,9331.0
2004-12-11,176.17,8.8,9669.0
2004-12-12,181.23,8.8,10017.0
2004-12-13,167.67,8.9,10338.0
2004-12-14,153.03,8.9,10630.0
2004-12-15,132.87,8.9,10882.0
2004-12-16,126.98,9.0,11122.0
2004-12-17,115.45,9.1,11339.0
2004-12-18,119.49,9.2,11564.0
2004-12-19,103.91,9.2,11758.0
2004-12-20,98.32,9.2,11941.0
2004-12-21,92.32,9.2,12112.0
2004-12-22,103.76,9.0,12303.0
2004-12-23,78.04,8.8,12422.0
2004-12-24,69.81,8.8,12549.0
2004-12-25,86.96,8.8,12710.0
2004-12-26,94.01,8.8,12885.0
2004-12-27,74.4,8.9,13021.0
2004-12-28,77.51,9.0,13163.0
2004-12-29,115.04,11.0,13376.0
2004-12-30,94.31,67.0,13458.0
2004-12-31,82.48,99.0,13465.0
2005-01-01,76.36,100.0,13458.0
2005-01-02,79.44,96.0,13465.0
2005-01-03,70.68,94.0,13458.0
2005-01-04,54.72,87.0,13430.0
2005-01-05,57.54,82.0,13417.0
2005-01-06,77.57,82.0,13430.0
2005-01-07,72.83,82.0,13424.0
2005-01-08,56.78,66.0,13417.0
2005-01-09,83.87,72.0,13451.0
2005-01-10,83.95,90.0,13451.0
2005-01-11,91.41,94.0,13458.0
2005-01-12,69.94,87.0,13437.0
2005-01-13,78.77,85.0,13437.0
2005-01-14,73.33,79.0,13437.0
2005-01-15,69.29,79.0,13430.0
2005-01-16,77.44,80.0,13437.0
2005-01-17,90.89,90.0,13451.0
2005-01-18,99.78,96.0,13472.0
2005-01-19,105.6,109.0,13479.0
2005-01-20,114.49,122.0,13479.0
2005-01-21,104.93,116.0,13472.0
2005-01-22,105.85,113.0,13472.0
2005-01-23,101.03,108.0,13472.0
2005-01-24,98.62,101.0,13472.0
2005-01-25,102.04,101.0,13472.0
2005-01-26,99.21,101.0,13465.0
2005-01-27,112.4,104.0,13479.0
2005-01-28,106.15,108.0,13472.0
2005-01-29,129.91,118.0,13493.0
2005-01-30,129.54,125.0,13499.0
2005-01-31,123.02,125.0,13493.0
2005-02-01,109.14,115.0,13479.0
2005-02-02,108.98,108.0,13479.0
2005-02-03,109.45,108.0,13479.0
2005-02-04,109.06,108.0,13479.0
2005-02-05,103.13,105.0,13472.0
2005-02-06,100.85,100.0,13472.0
2005-02-07,94.18,96.0,13465.0
2005-02-08,102.23,98.0,13472.0
2005-02-09,92.97,95.0,13465.0
2005-02-10,90.39,89.0,13465.0
2005-02-11,85.72,88.0,13458.0
2005-02-12,99.95,92.0,13472.0
2005-02-13,112.19,107.0,13479.0
2005-02-14,109.64,108.0,13479.0
2005-02-15,91.84,98.0,13465.0
2005-02-16,86.77,89.0,13458.0
2005-02-17,85.87,85.0,13458.0
2005-02-18,84.76,85.0,13458.0
2005-02-19,97.6,91.0,13472.0
2005-02-20,96.96,97.0,13472.0
2005-02-21,97.86,98.0,13472.0
2005-02-22,98.99,99.0,13472.0
2005-02-23,102.26,99.0,13479.0
2005-02-24,94.19,98.0,13472.0
2005-02-25,101.32,98.0,13479.0
2005-02-26,99.54,100.0,13479.0
2005-02-27,101.47,102.0,13479.0
2005-02-28,110.2,104.0,13493.0
2005-03-01,97.93,105.0,13479.0
2005-03-02,105.37,106.0,13479.0
2005-03-03,105.11,105.0,13479.0
2005-03-04,105.47,131.0,13430.0
2005-03-05,111.95,119.0,13417.0
2005-03-06,95.18,106.0,13396.0
2005-03-07,98.78,103.0,13389.0
2005-03-08,103.47,100.0,13396.0
2005-03-09,94.43,102.0,13382.0
2005-03-10,98.66,99.0,13382.0
2005-03-11,97.11,98.0,13382.0
2005-03-12,92.58,110.0,13348.0
2005-03-13,85.35,93.0,13334.0
2005-03-14,87.26,84.0,13341.0
2005-03-15,67.76,82.0,13314.0
2005-03-16,75.71,80.0,13307.0
2005-03-17,59.43,79.0,13266.0
2005-03-18,57.97,76.0,13225.0
2005-03-19,65.15,76.0,13198.0
2005-03-20,61.0,76.0,13163.0
2005-03-21,65.04,76.0,13136.0
2005-03-22,71.58,76.0,13122.0
2005-03-23,72.4,76.0,13109.0
2005-03-24,78.7,76.0,13109.0
2005-03-25,78.76,76.0,13109.0
2005-03-26,82.74,77.0,13116.0
2005-03-27,82.8,77.0,13122.0
2005-03-28,138.86,78.0,13238.0
2005-03-29,173.09,94.0,13389.0
2005-03-30,139.35,125.0,13410.0
2005-03-31,111.23,119.0,13389.0
2005-04-01,124.29,118.0,13396.0
2005-04-02,108.27,112.0,13382.0
2005-04-03,115.22,109.0,13389.0
2005-04-04,115.34,116.0,13382.0
2005-04-05,109.04,106.0,13382.0
2005-04-06,88.88,96.0,13362.0
2005-04-07,83.82,92.0,13341.0
2005-04-08,82.17,83.0,13334.0
2005-04-09,75.47,86.0,13307.0
2005-04-10,68.88,77.0,13286.0
2005-04-11,66.39,78.0,13259.0
2005-04-12,74.36,79.0,13245.0
2005-04-13,78.52,80.0,13238.0
2005-04-14,76.44,77.0,13232.0
2005-04-15,69.47,78.0,13211.0
2005-04-16,74.14,78.0,13198.0
2005-04-17,75.82,80.0,13184.0
2005-04-18,76.88,81.0,13170.0
2005-04-19,64.02,86.0,13122.0
2005-04-20,53.62,82.0,13061.0
2005-04-21,74.32,82.0,13041.0
2005-04-22,60.73,82.0,12993.0
2005-04-23,55.35,84.0,12932.0
2005-04-24,56.98,85.0,12872.0
2005-04-25,63.93,86.0,12824.0
2005-04-26,66.12,87.0,12777.0
2005-04-27,60.61,64.0,12750.0
2005-04-28,38.07,31.0,12723.0
2005-04-29,42.04,32.0,12737.0
2005-04-30,57.31,33.0,12784.0
2005-05-01,48.12,34.0,12811.0
2005-05-02,28.83,50.0,12777.0
2005-05-03,32.34,89.0,12697.0
2005-05-04,22.2,90.0,12596.0
2005-05-05,35.5,89.0,12522.0
2005-05-06,321.16,90.0,13014.0
2005-05-07,492.23,214.0,13631.0
2005-05-08,373.42,430.0,13645.0
2005-05-09,320.1,376.0,13645.0
2005-05-10,300.55,364.0,13624.0
2005-05-11,260.03,316.0,13603.0
2005-05-12,225.77,280.0,13575.0
2005-05-13,211.73,252.0,13568.0
2005-05-14,255.04,270.0,13617.0
2005-05-15,401.24,388.0,13756.0
2005-05-16,740.32,744.0,13938.0
2005-05-17,589.03,730.0,13847.0
2005-05-18,469.13,584.0,13784.0
2005-05-19,451.92,537.0,13770.0
2005-05-20,375.86,470.0,13721.0
2005-05-21,337.1,417.0,13686.0
2005-05-22,312.11,379.0,13666.0
2005-05-23,345.83,395.0,13686.0
2005-05-24,315.48,391.0,13652.0
2005-05-25,268.65,344.0,13645.0
2005-05-26,242.0,303.0,13610.0
2005-05-27,192.1,250.0,13568.0
2005-05-28,174.75,221.0,13541.0
2005-05-29,176.2,211.0,13534.0
2005-05-30,179.35,211.0,13534.0
2005-05-31,166.11,199.0,13527.0
2005-06-01,153.84,181.0,13527.0
2005-06-02,123.64,166.0,13493.0
2005-06-03,92.04,131.0,13458.0
2005-06-04,68.11,100.0,13430.0
2005-06-05,46.69,79.0,13396.0
2005-06-06,69.37,73.0,13417.0
2005-06-07,63.14,78.0,13417.0
2005-06-08,70.77,80.0,13430.0
2005-06-09,63.73,79.0,13430.0
2005-06-10,71.71,84.0,13437.0
2005-06-11,79.49,101.0,13430.0
2005-06-12,119.14,114.0,13479.0
2005-06-13,97.27,125.0,13465.0
2005-06-14,75.7,113.0,13430.0
2005-06-15,71.21,91.0,13424.0
2005-06-16,42.22,75.0,13389.0
2005-06-17,53.01,61.0,13382.0
2005-06-18,72.87,63.0,13396.0
2005-06-19,80.72,71.0,13410.0
2005-06-20,67.78,72.0,13396.0
2005-06-21,44.56,63.0,13355.0
2005-06-22,32.4,58.0,13300.0
2005-06-23,24.76,94.0,13157.0
2005-06-24,31.78,121.0,12973.0
2005-06-25,22.65,101.0,12811.0
2005-06-26,23.11,85.0,12683.0
2005-06-27,38.12,96.0,12562.0
2005-06-28,27.8,106.0,12402.0
2005-06-29,36.18,107.0,12257.0
2005-06-30,33.44,107.0,12105.0
2005-07-01,27.37,108.0,11941.0
2005-07-02,15.32,108.0,11752.0
2005-07-03,23.38,109.0,11577.0
2005-07-04,28.66,111.0,11410.0
2005-07-05,32.95,112.0,11250.0
2005-07-06,24.54,112.0,11072.0
2005-07-07,16.41,113.0,10876.0
2005-07-08,30.25,114.0,10706.0
2005-07-09,34.8,115.0,10543.0
2005-07-10,48.11,116.0,10406.0
2005-07-11,36.33,116.0,10245.0
2005-07-12,34.17,108.0,10097.0
2005-07-13,13.43,81.0,9962.0
2005-07-14,23.19,81.0,9846.0
2005-07-15,23.69,82.0,9730.0
2005-07-16,14.91,90.0,9566.0
2005-07-17,32.56,103.0,9391.0
2005-07-18,27.52,103.0,9206.0
2005-07-19,24.53,104.0,9015.0
2005-07-20,31.55,104.0,8838.0
2005-07-21,34.48,103.0,8668.0
2005-07-22,21.16,102.0,8475.0
2005-07-23,26.98,101.0,8295.0
2005-07-24,21.37,101.0,8105.0
2005-07-25,22.36,101.0,7917.0
2005-07-26,32.64,105.0,7741.0
2005-07-27,29.19,112.0,7544.0
2005-07-28,32.56,111.0,7355.0
2005-07-29,28.79,110.0,7156.0
2005-07-30,39.08,108.0,6975.0
2005-07-31,36.84,108.0,6791.0
2005-08-01,32.07,120.0,6570.0
2005-08-02,20.56,115.0,6373.0
2005-08-03,-5.69,121.0,6146.0
2005-08-04,9.05,141.0,5912.0
2005-08-05,2.52,130.0,5685.0
2005-08-06,-8.63,108.0,5476.0
2005-08-07,-7.78,107.0,5271.0
2005-08-08,-6.13,113.0,5058.0
2005-08-09,-6.77,121.0,4830.0
2005-08-10,-10.53,117.0,4601.0
2005-08-11,-12.73,115.0,4372.0
2005-08-12,-8.62,112.0,4157.0
2005-08-13,-13.44,110.0,3936.0
2005-08-14,-1.11,108.0,3742.0
2005-08-15,-5.45,106.0,3543.0
2005-08-16,-13.79,104.0,3331.0
2005-08-17,1.27,110.0,3124.0
2005-08-18,4.37,113.0,2905.0
2005-08-19,6.38,111.0,2694.0
2005-08-20,6.67,108.0,2489.0
2005-08-21,11.03,106.0,2297.0
2005-08-22,4.26,103.0,2098.0
2005-08-23,7.98,100.0,1912.0
2005-08-24,3.06,97.0,1722.0
2005-08-25,10.61,94.0,1552.0
2005-08-26,6.61,91.0,1380.0
2005-08-27,3.17,88.0,1207.0
2005-08-28,1.8599999999999999,84.0,1038.0
2005-08-29,0.45,81.0,873.0
2005-08-30,-4.73,77.0,705.0
2005-08-31,-0.75,73.0,553.0
2005-09-01,2.64,78.0,397.0
2005-09-02,5.15,79.0,245.0
2005-09-03,-2.49,68.0,98.0
2005-09-04,-0.85,42.0,8.0
2005-09-05,1.53,1.5,8.0
2005-09-06,0.86,0.85,8.0
2005-09-07,1.08,1.2,8.0
2005-09-08,6.03,6.7,8.0
2005-09-09,5.67,6.6,8.0
2005-09-10,4.36,5.4,8.0
2005-09-11,2.37,3.1,8.0
2005-09-12,1.5899999999999999,2.2,8.0
2005-09-13,1.69,2.4,8.0
2005-09-14,1.29,2.0,8.0
2005-09-15,3.95,5.8,8.0
2005-09-16,8.26,11.0,8.0
2005-09-17,6.54,9.2,8.0
2005-09-18,9.6,13.0,8.0
2005-09-19,15.92,20.0,8.0
2005-09-20,11.29,16.0,8.0
2005-09-21,8.92,13.0,8.0
2005-09-24,11.96,18.0,8.0
2005-09-25,13.93,20.0,8.0
2005-09-26,13.53,20.0,8.0
2005-09-27,15.3,23.0,8.0
2005-09-28,17.06,18.0,18.0
2005-09-29,12.29,12.0,27.0
2005-09-30,11.8,13.0,34.0
2005-10-02,12.85,14.0,54.0
2005-10-03,14.23,15.0,63.0
2005-10-04,12.1,15.0,67.0
2005-10-05,13.13,15.0,73.0
2005-10-06,14.08,16.0,80.0
2005-10-07,15.76,16.0,90.0
2005-10-08,15.66,15.0,101.0
2005-10-09,17.08,16.0,114.0
2005-10-10,17.44,16.0,127.0
2005-10-11,18.71,16.0,142.0
2005-10-12,18.96,17.0,157.0
2005-10-13,22.31,17.0,178.0
2005-10-14,19.79,17.0,194.0
2005-10-15,21.3,17.0,213.0
2005-10-16,18.45,17.0,226.0
2005-10-17,17.7,18.0,237.0
2005-10-18,20.0,17.0,253.0
2005-10-19,20.68,4.5,288.0
2005-10-20,21.04,3.3,324.0
2005-10-21,21.5,3.3,361.0
2005-10-22,20.98,3.3,397.0
2005-10-23,25.55,3.3,442.0
2005-10-24,23.65,3.4,483.0
2005-10-25,23.68,3.5,524.0
2005-10-26,23.64,3.4,565.0
2005-10-27,29.1,3.3,617.0
2005-10-28,28.89,3.1,669.0
2005-10-29,29.86,3.0,723.0
2005-10-30,25.87,3.1,769.0
2005-10-31,31.91,3.1,827.0
2005-11-01,26.66,2.8,875.0
2005-11-02,35.59,2.7,941.0
2005-11-03,42.7,2.7,1021.0
2005-11-04,39.57,2.6,1095.0
2005-11-05,47.21,2.7,1184.0
2005-11-06,51.18,2.6,1281.0
2005-11-07,74.42,2.7,1424.0
2005-11-08,68.25,2.5,1555.0
2005-11-09,64.81,2.6,1679.0
2005-11-10,63.83,2.7,1801.0
2005-11-11,55.31,2.7,1906.0
2005-11-12,60.25,2.6,2021.0
2005-11-13,52.29,2.7,2120.0
2005-11-14,62.76,2.6,2240.0
2005-11-15,51.71,2.6,2338.0
2005-11-16,51.89,2.8,2436.0
2005-11-17,55.13,3.1,2540.0
2005-11-18,58.17,3.1,2650.0
2005-11-19,59.44,3.4,2762.0
2005-11-20,57.43,3.4,2870.0
2005-11-21,55.93,3.5,2975.0
2005-11-22,57.54,3.6,3083.0
2005-11-23,56.66,3.7,3189.0
2005-11-24,51.68,3.8,3285.0
2005-11-25,68.82,3.8,3415.0
2005-11-26,60.85,3.3,3530.0
2005-11-27,52.76,3.3,3629.0
2005-11-28,37.61,3.3,3698.0
2005-11-29,51.78,3.3,3795.0
2005-11-30,53.75,3.3,3896.0
2005-12-01,70.64,3.5,4030.0
2005-12-02,52.92,3.4,4129.0
2005-12-03,67.61,3.5,4257.0
2005-12-04,42.29,3.5,4335.0
2005-12-07,59.75,3.4,4583.0
2005-12-08,41.56,3.4,4658.0
2005-12-09,45.02,3.6,4739.0
