DateTime,isl_id,isl_qd,isl_af
2002-11-05,383.39,131.34,30283.36
2002-11-06,396.82,131.6,30741.18
2002-11-07,399.74,131.85,31204.79
2002-11-08,441.55,132.12,31747.36
2002-11-09,396.08,132.41,32203.71
2002-11-10,434.61,132.67,32738.48
2002-11-11,354.48,132.93,33108.35
2002-11-12,431.76,133.16,33633.5
2002-11-13,397.55,133.41,34090.79
2002-11-14,401.67,133.65,34554.27
2002-11-15,392.57,133.86,34997.72
2002-11-16,393.93,134.08,35447.83
2002-11-17,384.55,134.29,35877.36
2002-11-18,375.08,134.5,36284.13
2002-11-19,389.67,134.71,36723.8
2002-11-20,388.67,134.92,37167.45
2002-11-21,391.06,135.12,37617.82
2002-11-22,361.95,135.32,38016.39
2002-11-23,493.39,135.57,38679.64
2002-11-24,384.08,135.79,39118.14
2002-11-25,342.97,135.96,39473.13
2002-11-26,358.33,136.14,39860.57
2002-11-27,358.28,136.31,40251.86
2002-11-28,374.37,136.49,40679.04
2002-11-29,360.08,136.66,41079.85
2002-11-30,327.49,136.82,41421.98
2002-12-01,347.24,136.98,41799.31
2002-12-02,364.66,137.14,42211.2
2002-12-03,365.49,137.31,42628.7
2002-12-04,365.76,137.47,43048.72
2002-12-05,351.7,137.63,43440.86
2002-12-06,352.71,137.79,43834.99
2002-12-07,372.59,137.94,44268.55
2002-12-08,323.47,138.09,44602.7
2002-12-09,361.41,138.24,45043.85
2002-12-10,372.46,129.3,45556.49
2002-12-11,331.33,120.37,46005.41
2002-12-12,366.97,119.58,46528.99
2002-12-13,336.02,119.78,46989.2
2002-12-14,392.12,120.54,47560.68
2002-12-15,376.88,122.21,48103.91
2002-12-16,419.15,121.39,48729.0
2002-12-17,365.3,121.23,49247.29
2002-12-18,317.43,122.48,49660.71
2002-12-19,356.59,121.77,50151.79
2002-12-20,362.06,127.16,50647.77
2002-12-21,361.5,124.54,51148.59
2002-12-22,360.97,121.16,51656.3
2002-12-23,344.12,122.3,52126.63
2002-12-24,348.24,123.58,52603.14
2002-12-25,349.43,123.18,53084.0
2002-12-26,392.67,121.79,53650.61
2002-12-27,392.7,121.84,54221.25
2002-12-28,352.92,122.33,54716.96
2002-12-29,374.44,122.14,55255.36
2002-12-30,359.21,122.24,55757.59
2002-12-31,424.22,122.37,56390.75
2003-01-01,363.41,122.47,56903.3
2003-01-02,299.82,122.57,57289.71
2003-01-03,366.5,122.66,57810.38
2003-01-04,321.58,123.33,58247.9
2003-01-05,299.02,123.22,58643.45
2003-01-06,393.69,122.97,59220.02
2003-01-07,353.22,123.09,59714.35
2003-01-08,332.85,121.12,60166.28
2003-01-09,310.99,118.82,60574.85
2003-01-10,313.36,118.91,60986.14
2003-01-11,360.53,119.0,61492.98
2003-01-12,338.63,119.08,61958.37
2003-01-13,361.75,119.18,62475.55
2003-01-14,409.65,119.28,63089.73
2003-01-15,364.05,119.38,63614.06
2003-01-16,318.27,119.47,64043.02
2003-01-17,346.19,119.56,64523.39
2003-01-18,300.1,119.63,64910.36
2003-01-19,325.25,119.7,65347.21
2003-01-20,327.93,119.78,65789.38
2003-01-21,377.2,119.86,66331.26
2003-01-22,381.41,119.95,66877.52
2003-01-23,355.95,120.06,67379.23
2003-01-24,407.98,120.15,67986.13
2003-01-25,305.53,120.23,68393.8
2003-01-26,357.42,120.32,68904.38
2003-01-27,436.48,120.41,69578.33
2003-01-28,304.36,120.51,69993.0
2003-01-29,307.0,120.57,70412.7
2003-01-30,387.96,120.66,70995.16
2003-01-31,333.63,120.74,71473.03
2003-02-01,443.49,120.83,72169.41
2003-02-02,312.01,120.93,72602.23
2003-02-03,343.64,120.99,73090.84
2003-02-04,318.57,121.06,73529.12
2003-02-05,264.9,121.12,73859.57
2003-02-06,317.93,121.19,74294.21
2003-02-07,264.02,121.25,74619.74
2003-02-08,373.29,121.32,75165.58
2003-02-09,291.94,121.4,75548.66
2003-02-10,347.38,121.47,76044.49
2003-02-11,350.68,121.54,76546.27
2003-02-12,294.08,121.61,76936.38
2003-02-13,380.64,121.68,77499.16
2003-02-14,437.91,121.78,78177.13
2003-02-15,297.71,121.86,78578.41
2003-02-16,443.88,121.93,79268.61
2003-02-17,300.28,122.02,79672.6
2003-02-18,301.52,122.09,80078.66
2003-02-19,363.7,122.17,80607.05
2003-02-20,276.91,122.24,80960.33
2003-02-21,245.8,122.31,81254.47
2003-02-22,426.48,122.39,81907.0
2003-02-23,280.19,122.46,82265.98
2003-02-24,346.51,122.53,82747.0
2003-02-25,348.94,122.61,83230.84
2003-02-26,286.91,122.67,83595.62
2003-02-27,315.8,122.74,84021.66
2003-02-28,316.89,122.81,84449.88
2003-03-01,317.04,122.87,84883.35
2003-03-02,317.71,122.93,85315.96
2003-03-03,343.9,123.01,85803.7
2003-03-04,218.11,123.07,86043.13
2003-03-05,374.01,123.13,86582.65
2003-03-06,282.1,123.21,86945.22
2003-03-07,220.87,123.26,87187.74
2003-03-08,404.8,123.33,87797.07
2003-03-09,313.68,123.4,88224.66
2003-03-10,314.33,123.47,88654.34
2003-03-11,222.68,123.53,88901.64
2003-03-12,380.18,123.6,89462.12
2003-03-13,349.23,123.67,89962.01
2003-03-14,413.22,123.76,90587.63
2003-03-15,322.7,123.84,91031.92
2003-03-16,419.55,123.93,91668.11
2003-03-17,326.03,124.01,92114.46
2003-03-18,294.38,124.07,92500.2
2003-03-19,360.58,124.14,93017.06
2003-03-20,295.78,124.21,93403.4
2003-03-21,331.9,124.26,93861.39
2003-03-22,298.16,124.34,94254.44
2003-03-23,464.03,124.43,94977.68
2003-03-24,302.52,124.51,95375.41
2003-03-25,368.69,124.57,95908.34
2003-03-26,470.33,124.66,96644.27
2003-03-27,236.91,124.73,96913.84
2003-03-28,306.61,124.78,97319.68
2003-03-29,307.46,124.84,97727.21
2003-03-30,339.11,124.9,98203.06
2003-03-31,397.11,124.98,98794.95
2003-04-01,330.74,125.05,99255.19
2003-04-02,431.84,125.14,99914.18
2003-04-03,569.13,125.24,100840.71
2003-04-04,304.25,125.34,101241.86
2003-04-05,340.15,125.42,101710.26
2003-04-06,409.14,125.5,102319.47
2003-04-07,273.09,125.56,102656.83
2003-04-08,389.89,111.13,103065.2
2003-04-09,302.0,32.57,103065.2
2003-04-10,336.27,32.58,103135.16
2003-04-11,402.47,32.58,103338.4
2003-04-12,438.04,32.59,103612.2
2003-04-13,552.68,32.6,104091.56
2003-04-14,603.58,32.62,104644.12
2003-04-15,538.88,32.64,105060.41
2003-04-16,505.64,32.65,105406.8
2003-04-17,682.83,32.67,106106.63
2003-04-18,605.92,32.7,106669.77
2003-04-19,467.49,32.71,106952.4
2003-04-20,535.51,32.72,107377.87
2003-04-21,676.43,32.74,108090.79
2003-04-22,715.18,32.77,108878.59
2003-04-23,762.61,32.8,109746.57
2003-04-24,735.33,32.83,110546.56
2003-04-25,745.21,32.86,111352.27
2003-04-26,720.73,54.17,112091.57
2003-04-27,561.34,42.98,112522.66
2003-04-28,918.62,42.33,113660.41
2003-04-29,554.83,42.35,114086.51
2003-04-30,344.0,42.38,114086.51
2003-05-01,783.63,42.4,114950.56
2003-05-02,749.1,42.41,115750.1
2003-05-03,601.54,42.43,116258.94
2003-05-04,757.94,42.47,117064.1
2003-05-05,911.36,42.5,118171.59
2003-05-06,621.75,42.53,118694.73
2003-05-07,617.0,38.89,119216.38
2003-05-08,386.75,35.47,119293.23
2003-05-09,537.43,95.44,119666.98
2003-05-10,348.0,37.84,119666.98
2003-05-11,341.0,37.84,119666.98
2003-05-12,501.95,37.85,119968.37
2003-05-13,1774.68,37.91,122790.22
2003-05-14,610.14,37.95,123330.0
2003-05-15,602.34,37.97,123872.16
2003-05-16,325.0,37.98,123872.16
2003-05-17,606.46,37.99,124420.52
2003-05-18,617.69,38.0,124967.34
2003-05-19,472.93,38.01,125205.21
2003-05-20,499.04,38.02,125516.69
2003-05-21,537.21,38.03,125913.8
2003-05-22,529.96,38.04,126308.43
2003-05-23,475.39,38.06,126626.55
2003-05-24,627.91,38.07,127265.05
2003-05-25,586.73,38.09,127804.02
2003-05-26,780.12,38.13,128736.48
2003-05-27,709.35,38.16,129518.66
2003-05-28,753.07,38.19,130224.92
2003-05-29,787.93,38.21,130780.16
2003-05-30,623.98,38.23,131016.15
2003-05-31,1003.93,38.26,131972.05
2003-06-01,644.06,38.28,132210.19
2003-06-02,646.19,38.29,132452.55
2003-06-03,607.99,38.29,132613.19
2003-06-04,443.01,38.29,132452.55
2003-06-05,368.37,38.29,132131.97
2003-06-06,652.21,38.29,132370.41
2003-06-07,493.58,38.28,132292.23
2003-06-08,368.58,38.28,131972.05
2003-06-09,523.0,38.27,131972.05
2003-06-12,470.89,38.25,131411.61
2003-06-13,625.52,38.25,131652.64
2003-06-14,470.84,37.22,131571.0
2003-06-15,334.45,36.81,131252.56
2003-06-16,480.0,36.4,131252.56
2003-06-17,468.8,35.85,131097.45
2003-06-18,196.26,35.83,130147.88
2003-06-19,374.27,35.81,129438.34
2003-06-20,321.52,35.78,128580.53
2003-06-21,380.51,37.64,127804.02
2003-06-22,396.34,38.09,127027.17
2003-06-23,506.74,38.06,126467.31
2003-06-24,383.34,38.04,125674.59
2003-06-25,565.43,38.02,124967.34
2003-06-26,341.12,37.99,123640.63
2003-06-27,367.01,36.85,122402.96
2003-06-28,401.64,35.84,121255.81
2003-06-29,411.0,35.51,120119.28
2003-06-30,437.07,125.12,118844.04
2003-07-01,288.4,283.7,116916.9
2003-07-02,333.08,344.41,114880.04
2003-07-03,385.9,343.72,112947.95
2003-07-04,529.28,343.07,111280.4
2003-07-05,387.46,342.43,109311.72
2003-07-06,323.44,341.73,107235.9
2003-07-07,528.18,341.07,105546.35
2003-07-08,537.86,340.39,103816.49
2003-07-09,338.11,339.72,101710.26
2003-07-10,539.56,339.03,100043.27
2003-07-11,571.26,404.3,98339.98
2003-07-12,436.53,444.16,96309.95
2003-07-13,455.99,443.24,94318.52
2003-07-14,553.26,442.21,92500.2
2003-07-15,495.75,441.27,90587.63
2003-07-16,465.3,440.29,88654.34
2003-07-17,456.34,439.31,86703.27
2003-07-18,595.36,438.36,85067.62
2003-07-19,401.59,437.35,83047.63
2003-07-20,604.88,436.38,81430.86
2003-07-21,493.57,435.38,79613.14
2003-07-22,486.16,434.34,77780.73
2003-07-23,478.79,433.19,75933.7
2003-07-24,446.52,432.11,74022.67
2003-07-25,567.99,430.89,72332.74
2003-07-26,525.07,429.82,70518.0
2003-07-27,636.47,428.77,68904.38
2003-07-28,605.59,427.58,67229.51
2003-07-29,575.53,426.39,65495.03
2003-07-30,573.49,425.19,63756.49
2003-07-31,543.45,423.95,61958.37
2003-08-01,614.61,422.67,60301.39
2003-08-02,515.08,421.42,58466.84
2003-08-03,662.83,420.13,56945.18
2003-08-04,756.6,418.86,55589.68
2003-08-05,647.14,417.64,54017.07
2003-08-06,697.52,416.3,52564.22
2003-08-07,619.16,414.86,50955.94
2003-08-08,691.15,413.45,49510.29
2003-08-09,674.18,412.02,48030.98
2003-08-10,670.91,410.56,46565.02
2003-08-11,649.84,409.02,45077.1
2003-08-12,608.2,407.43,43506.59
2003-08-13,711.21,405.83,42180.07
