DateTime,Inflow_cfs,Release_cfs,Storage_acft,Gain_cfs
1995-11-13,837.99,,585245.81,649.99
1995-11-14,604.4,,586040.0,402.4
1995-11-15,441.62,,586511.31,222.62
1995-11-16,475.13,,587050.0,247.13
1995-11-17,202.33,,587050.0,-28.67
1995-11-18,1084.97,,588800.69,851.97
1995-11-19,575.73,,589541.31,339.73
1995-11-20,609.7,,590349.31,373.7
1995-11-21,439.99,,590820.69,207.99
1995-11-22,610.77,,591630.81,384.77
1995-11-23,441.17,,592104.0,221.17
1995-11-24,851.54,,593388.38,631.54
1995-11-25,985.38,,594943.19,741.38
1995-11-26,575.57,,595686.81,289.57
1995-11-27,575.03,,596427.88,274.03
1995-11-28,1621.52,,599240.81,1294.52
1995-11-29,1082.12,,600982.13,743.12
1995-11-30,3537.03,,607110.94,3085.03
1995-12-01,3023.15,,611480.0,2281.15
1995-12-02,1841.46,,613238.44,781.46
1995-12-03,1060.59,,613238.44,20.59
1995-12-04,2934.0,,616826.38,1984.0
1995-12-05,1699.79,,618133.63,860.79
1995-12-06,1239.98,,618684.0,496.98
1995-12-07,1482.79,,619716.0,819.79
1995-12-08,957.94,,619716.0,364.94
1995-12-09,1200.48,,620197.63,664.48
1995-12-10,443.01,,619165.63,-54.99
1995-12-11,1526.73,,619716.0,1049.73
1995-12-12,3730.16,,623575.75,3167.16
1995-12-13,3883.1,,627233.69,3074.1
1995-12-14,1126.25,,625440.56,262.25
1995-12-15,3210.25,,627781.06,2373.25
1995-12-16,1224.26,,626200.25,453.26
1995-12-17,978.79,,624128.25,285.79
1995-12-18,1054.49,,622056.25,436.49
1995-12-19,1113.16,,619991.19,554.16
1995-12-20,1220.26,,618133.63,710.26
1995-12-21,845.38,,615537.88,370.38
1995-12-22,993.92,,613238.44,553.92
1995-12-23,743.68,,610456.0,337.68
1995-12-24,833.83,,607861.88,462.83
1995-12-25,606.07,,604813.56,260.07
1995-12-26,621.28,,601787.88,298.28
1995-12-27,862.93,,599240.81,558.93
1995-12-28,593.74,,596160.0,304.74
1995-12-29,1025.3,,593929.19,742.3
1995-12-30,1232.33,,592104.0,944.33
1995-12-31,986.02,,589810.69,696.02
1996-01-01,613.34,,586780.69,334.34
1996-01-02,633.0,,583789.75,364.0
1996-01-03,1008.95,,581539.5,746.95
1996-01-04,456.47,,578204.0,203.47
1996-01-05,765.52,,575476.81,522.52
1996-01-06,524.2,,572272.5,286.2
1996-01-07,1007.13,,570040.0,775.13
1996-01-08,635.39,,567070.0,401.39
1996-01-09,1511.36,,565820.5,1276.36
1996-01-10,668.87,,562901.44,431.87
1996-01-11,626.73,,559906.13,397.73
1996-01-12,849.57,,557942.13,629.57
1996-01-13,438.36,,555467.88,226.36
1996-01-14,453.59,,553022.88,247.59
1996-01-15,1963.67,,553538.0,1754.67
1996-01-16,473.81,,551094.0,264.81
1996-01-17,468.85,,548659.0,263.85
1996-01-18,730.44,,546736.31,530.44
1996-01-19,863.96,,545057.31,664.96
1996-01-20,960.01,,543570.0,763.01
1996-01-21,1087.68,,542341.31,884.68
1996-01-22,447.51,,540422.5,250.51
1996-01-23,898.68,,539723.44,705.68
1996-01-24,993.6,,539215.0,797.6
1996-01-25,643.83,,538007.5,451.83
1996-01-26,418.49,,536351.06,230.49
1996-01-27,1384.74,,536607.63,1196.74
1996-01-28,990.46,,536094.56,799.46
1996-01-29,764.07,,535132.56,578.07
1996-01-30,376.44,,533400.94,195.44
1996-01-31,535.43,,531990.0,360.43
1996-02-01,299.38,,530107.13,128.38
1996-02-02,649.07,,528914.63,484.07
1996-02-03,174.32,,526776.69,14.32
1996-02-04,779.06,,525826.69,622.06
1996-02-05,1265.89,,525826.69,1109.89
1996-02-06,2355.67,,527973.19,2188.67
1996-02-07,3055.1,,531487.88,2865.1
1996-02-08,2058.13,,532438.94,1834.13
1996-02-09,2740.81,,533914.0,2486.81
1996-02-10,1441.82,,532438.94,1161.82
1996-02-11,1487.61,,531048.56,1196.61
1996-02-12,1113.8,,528914.63,820.8
1996-02-13,1239.31,,527030.0,949.31
1996-02-14,847.75,,524370.0,563.75
1996-02-15,980.53,,521973.16,702.53
1996-02-16,905.78,,519426.84,633.78
1996-02-17,1122.24,,517312.28,854.24
1996-02-18,1943.47,,516812.0,1664.47
1996-02-19,2196.53,,516812.0,1907.53
1996-02-20,1596.33,,515623.88,1300.33
1996-02-21,1599.42,,514435.72,1302.42
1996-02-22,1382.92,,512814.75,1090.92
1996-02-23,1957.24,,512324.22,1670.24
1996-02-24,807.04,,509565.0,523.04
1996-02-25,800.94,,506791.47,525.94
1996-02-26,827.87,,504440.53,565.87
1996-02-27,885.44,,503273.69,634.44
1996-02-28,768.78,,502118.69,527.78
1996-02-29,768.78,,500963.69,534.78
1996-03-01,674.0,,499626.31,448.0
1996-03-02,516.51,,497974.66,299.51
1996-03-03,1223.79,,497729.34,1009.79
1996-03-04,1350.78,,497729.34,1131.78
1996-03-05,1133.78,,497300.0,907.78
1996-03-06,639.85,,495889.34,417.85
1996-03-07,778.43,,494298.94,564.43
1996-03-08,924.62,,492250.0,715.62
1996-03-09,710.78,,489480.0,507.78
1996-03-10,995.12,,487260.0,795.12
1996-03-11,1307.13,,485640.0,1103.13
1996-03-12,1660.64,,484734.13,1452.64
1996-03-13,1317.01,,483160.28,1104.01
1996-03-14,1179.53,,481283.72,964.53
1996-03-15,1464.06,,479967.91,1247.06
1996-03-16,1107.68,,477945.78,889.68
1996-03-17,1200.44,,476100.0,980.44
1996-03-18,1227.5,,474300.0,1008.5
1996-03-19,1476.25,,472980.0,1257.25
1996-03-20,1445.55,,471604.75,1225.55
1996-03-21,1345.47,,470016.72,1122.47
1996-03-22,1695.88,,469134.47,1462.88
1996-03-23,1566.8,,468016.97,1327.8
1996-03-24,1233.14,,466242.66,994.14
1996-03-25,997.35,,463988.0,758.35
1996-03-26,1128.71,,461989.47,893.71
1996-03-27,1135.96,,460012.09,904.96
1996-03-28,1246.97,,458268.03,1018.97
1996-03-29,811.42,,455658.53,588.42
1996-03-30,907.39,,453222.97,689.39
1996-03-31,828.65,,450613.44,615.65
1996-04-01,2143.9,,450613.44,1926.9
1996-04-02,1910.63,,450149.53,1674.63
1996-04-03,1585.66,,449047.72,1345.66
1996-04-04,1384.55,,447540.0,1141.55
1996-04-05,1311.31,,445819.38,1065.31
1996-04-06,1421.71,,444270.78,1169.71
1996-04-07,1570.54,,443009.0,1300.54
1996-04-08,1742.11,,442091.31,1431.11
1996-04-09,1839.89,,441919.25,1439.89
1996-04-10,2950.8,,444729.63,2400.8
1996-04-11,2430.27,,447081.16,1753.27
1996-04-12,2610.83,,449279.69,1895.83
1996-04-13,2215.4,,452817.03,1509.4
1996-04-14,1851.83,,455890.47,1174.83
1996-04-15,1911.11,,457166.25,1266.11
1996-04-16,2917.77,,459139.75,2251.77
1996-04-17,3063.81,,460884.47,2310.81
1996-04-18,2533.2,,461582.38,1780.2
1996-04-19,2306.47,,461815.0,1591.47
1996-04-20,2068.38,,461582.38,1380.38
1996-04-21,1954.69,,461117.09,1313.69
1996-04-22,1750.76,,460244.75,1157.76
1996-04-23,4776.06,,465352.66,4172.06
1996-04-24,5583.73,,473400.0,4676.73
1996-04-25,3757.33,,478837.91,2557.33
1996-04-26,3328.43,,482010.13,2108.43
1996-04-27,2637.3,,482918.13,1467.3
1996-04-28,2855.77,,484249.88,1785.77
1996-04-29,2432.25,,484734.13,1444.25
1996-04-30,2524.8,,484976.28,1602.8
1996-05-01,1976.59,,483584.0,1100.59
1996-05-02,2792.27,,483826.13,1923.27
1996-05-03,1839.13,,482191.72,987.13
1996-05-04,1996.07,,480860.0,1190.07
1996-05-05,2210.2,,479967.91,1457.2
1996-05-06,1525.3,,477707.91,817.3
1996-05-07,1765.1,,475920.0,1071.1
1996-05-08,1757.02,,474120.0,1047.02
1996-05-09,1604.32,,472020.0,864.32
1996-05-10,2010.04,,470722.5,1210.04
1996-05-11,2432.79,,470251.97,1572.79
1996-05-12,2109.0,,469134.47,1009.0
1996-05-13,2783.97,,469369.75,1383.97
1996-05-14,4246.28,,472980.0,2326.28
1996-05-15,6906.39,,484734.13,4356.39
1996-05-16,7507.37,,499140.0,4137.37
1996-05-17,10944.67,,520358.41,7104.67
1996-05-18,9758.29,,539215.0,5328.29
1996-05-19,10053.11,,558662.25,5803.11
1996-05-20,8018.23,,573253.44,4428.23
1996-05-21,6415.7,,582730.81,3465.7
1996-05-22,6184.31,,589541.31,3614.31
1996-05-23,5771.22,,592644.81,3411.22
1996-05-24,3999.35,,591090.0,1919.35
1996-05-25,4135.63,,589810.69,2275.63
1996-05-26,3879.83,,588060.0,1999.83
1996-05-27,3975.91,,586511.31,1905.91
1996-05-28,4806.24,,587521.31,2546.24
1996-05-29,4693.44,,589070.0,2343.44
1996-05-30,4679.9,,590080.0,2399.9
1996-05-31,4189.94,,589810.69,2089.94
1996-06-01,4237.23,,589541.31,2237.23
1996-06-02,4008.71,,588800.69,1948.71
1996-06-03,4456.65,,589339.31,2186.65
1996-06-04,5394.42,,593929.19,2864.42
1996-06-05,5857.2,,600714.19,3077.2
1996-06-06,5894.23,,607588.81,3034.23
1996-06-07,5818.01,,613779.5,2948.01
1996-06-08,6500.48,,622056.25,3500.48
1996-06-09,6821.14,,632160.0,3621.14
1996-06-10,6440.91,,640005.0,3180.91
1996-06-11,6088.5,,644246.13,2918.5
1996-06-12,5602.39,,646564.94,2582.39
1996-06-13,5545.24,,648456.81,2725.24
1996-06-14,4647.12,,648178.44,1947.12
1996-06-15,5051.52,,648735.25,2391.52
1996-06-16,5436.86,,649988.19,2816.86
1996-06-17,4672.06,,649779.31,2082.06
1996-06-18,4757.01,,649779.31,2347.01
1996-06-19,3725.86,,648735.25,1615.86
1996-06-20,3355.79,,648944.06,1815.79
1996-06-21,2479.31,,649779.31,1339.31
1996-06-22,1720.19,,650266.56,982.19
1996-06-23,1616.7,,650545.0,1069.7
1996-06-24,1930.43,,651867.5,1449.43
1996-06-25,1582.48,,652911.56,1092.48
1996-06-26,1871.37,,654537.75,1466.37
1996-06-27,1157.77,,654750.56,833.77
1996-06-28,1207.86,,654537.75,889.86
1996-06-29,1349.13,,654254.0,1028.13
1996-06-30,1207.19,,653686.56,880.19
1996-07-01,1467.25,,653970.25,1133.25
1996-07-02,1158.31,,653970.25,756.31
1996-07-03,1336.26,,653970.25,796.26
1996-07-04,2321.11,,655601.75,1629.11
1996-07-05,1235.76,,655034.25,381.76
1996-07-06,1314.63,,654537.75,380.63
1996-07-07,1310.21,,653970.25,482.21
1996-07-08,1036.32,,653402.81,293.32
1996-07-09,1248.03,,653686.56,621.03
1996-07-10,715.23,,652911.56,267.23
1996-07-11,439.4,,651589.06,264.4
1996-07-12,441.3,,650266.56,298.3
1996-07-13,443.04,,648944.06,303.04
1996-07-14,334.51,,647408.13,194.51
1996-07-15,282.52,,645792.0,167.52
1996-07-16,707.6,,645019.06,605.6
1996-07-17,288.61,,643402.94,188.61
1996-07-18,-81.98,,640764.88,-180.98
1996-07-19,71.02,,638208.94,-39.98
1996-07-20,311.77,,636127.19,151.77
1996-07-21,284.72,,633969.63,98.72
1996-07-22,185.81,,631612.63,-6.19
1996-07-23,338.0,,629560.0,78.0
1996-07-24,457.52,,627507.38,177.52
1996-07-25,304.83,,625440.56,9.83
1996-07-26,411.53,,623575.75,115.53
1996-07-27,444.12,,621780.0,141.12
1996-07-28,171.05,,619440.81,-130.95
1996-07-29,817.43,,618408.81,517.43
1996-07-30,250.26,,616243.0,-17.74
1996-07-31,616.3,,614793.94,419.3
1996-08-01,64.28,,612223.94,-68.72
1996-08-02,128.47,,609705.06,34.47
1996-08-03,44.09,,607110.94,-14.91
1996-08-04,318.9,,605054.56,281.9
1996-08-05,-34.59,,602273.0,-71.59
1996-08-06,-32.38,,599492.0,-67.38
1996-08-07,-226.4,,596427.88,-261.4
1996-08-08,63.26,,593929.19,27.26
1996-08-09,30.09,,591360.38,-6.91
1996-08-10,35.94,,588800.69,-1.06
1996-08-11,309.18,,586780.69,271.18
1996-08-12,-79.46,,583988.31,-117.46
1996-08-13,-42.55,,581274.75,-79.55
1996-08-14,318.1,,579273.19,281.1
1996-08-15,287.63,,577202.38,250.63
1996-08-16,211.45,,574953.69,173.45
1996-08-17,235.7,,572730.25,197.7
1996-08-18,119.01,,570304.0,84.01
1996-08-19,-192.28,,567281.75,-225.28
1996-08-20,-195.11,,564259.5,-229.11
1996-08-21,-194.19,,561237.25,-228.19
1996-08-22,-161.61,,558215.0,-195.61
1996-08-23,513.43,,556436.38,478.43
1996-08-24,75.1,,553795.0,39.1
1996-08-25,45.0,,551093.69,9.0
1996-08-26,-46.48,,548210.13,-82.48
1996-08-27,179.06,,545768.69,142.06
1996-08-28,196.72,,543311.31,158.72
1996-08-29,-23.17,,540422.5,-61.17
1996-08-30,285.94,,538261.69,246.94
1996-08-31,-178.95,,535132.56,-219.95
1996-09-01,-31.43,,532246.56,-72.43
1996-09-02,174.14,,529856.06,133.14
1996-09-03,-87.98,,527030.0,-128.98
1996-09-04,558.69,,525573.31,516.69
1996-09-05,38.6,,523166.66,-3.4
1996-09-06,134.5,,521041.59,92.5
1996-09-07,202.49,,519178.41,159.49
1996-09-08,-2.67,,516812.0,-45.67
1996-09-09,466.88,,515186.13,423.88
1996-09-10,258.81,,513310.13,215.81
1996-09-11,75.25,,511404.47,-59.75
1996-09-12,695.14,,510730.0,471.14
1996-09-13,455.47,,509565.0,173.47
1996-09-14,119.44,,507719.47,-184.56
1996-09-15,1512.02,,508645.25,1203.02
1996-09-16,702.22,,507966.94,373.22
1996-09-17,479.4,,507038.94,82.4
1996-09-18,300.98,,505863.47,-116.02
1996-09-19,652.31,,505368.53,199.31
1996-09-20,680.5,,505121.06,223.5
1996-09-21,778.91,,505368.53,291.91
1996-09-22,776.14,,505616.0,248.14
1996-09-23,748.54,,505863.47,96.54
1996-09-24,821.92,,506296.53,157.92
1996-09-25,857.16,,506791.47,265.16
1996-09-26,610.01,,506791.47,56.01
1996-09-27,739.04,,507038.94,215.04
1996-09-28,707.18,,507224.53,218.18
1996-09-29,865.01,,507719.47,413.01
1996-09-30,771.27,,507966.94,392.27
1996-10-01,200.58,,507719.47,-121.42
1996-10-02,714.17,,507719.47,429.17
1996-10-03,490.21,,507224.53,236.21
1996-10-04,472.13,,506688.34,243.13
1996-10-05,471.61,,506152.19,263.61
1996-10-06,469.24,,505616.0,277.24
1996-10-07,491.25,,505121.06,316.25
1996-10-08,379.6,,504440.53,217.6
1996-10-09,469.08,,503945.59,318.08
1996-10-10,516.05,,503516.84,377.05
1996-10-11,365.54,,502787.0,237.54
1996-10-12,521.1,,502362.0,401.1
1996-10-13,488.82,,501875.53,371.82
1996-10-14,508.17,,501429.75,391.17
1996-10-15,312.95,,500983.94,201.95
1996-10-16,-0.9400000000000001,,500538.16,-104.94
1996-10-17,377.83,,500842.09,281.83
1996-10-18,378.81,,501146.06,283.81
1996-10-19,378.29,,501450.0,280.29
1996-10-20,224.55,,501450.0,130.55
1996-10-21,101.45,,501206.84,11.45
1996-10-22,412.58,,500781.31,326.58
1996-10-23,1001.51,,500963.69,917.51
1996-10-24,478.59,,501450.0,387.59
1996-10-25,565.73,,502118.69,473.73
1996-10-26,11.64,,501693.16,-77.36
1996-10-27,225.81,,501693.16,142.81
1996-10-28,440.92,,502118.69,362.92
1996-10-29,471.93,,502605.0,395.93
1996-10-30,330.23,,502118.69,256.23
1996-10-31,286.9,,500781.31,216.9
1996-11-01,52.88,,499808.69,-14.12
1996-11-02,360.42,,500051.84,296.42
1996-11-03,113.58,,499808.69,51.58
1996-11-04,482.05,,500295.0,420.05
1996-11-05,-8.54,,499808.69,-70.54
1996-11-06,236.23,,499808.69,177.23
1996-11-07,236.07,,499808.69,178.07
1996-11-08,482.51,,500295.0,426.51
1996-11-09,234.31,,500295.0,179.31
1996-11-10,233.64,,500295.0,181.64
1996-11-11,-11.55,,499808.69,-62.55
1996-11-12,233.64,,499808.69,183.64
1996-11-13,356.23,,500051.84,307.23
1996-11-14,597.59,,500781.31,548.59
1996-11-15,223.03,,500781.31,173.03
1996-11-16,-264.49,,499808.69,-313.49
1996-11-17,349.45,,500051.84,299.45
1996-11-18,2659.48,,504873.59,2601.48
1996-11-19,5441.46,,515186.13,5270.46
1996-11-20,3064.74,,520793.16,2315.74
1996-11-21,2171.9,,524623.31,1191.9
1996-11-22,1930.9,,527973.19,981.9
1996-11-23,1414.03,,530295.38,553.03
1996-11-24,1714.16,,533208.56,944.16
1996-11-25,1473.09,,535645.63,781.09
1996-11-26,1081.35,,537308.44,467.35
1996-11-27,1075.94,,538960.81,532.94
1996-11-28,1720.7,,541888.69,1218.7
1996-11-29,729.6,,542858.69,269.6
1996-11-30,241.37,,542858.69,-170.63
1996-12-01,1040.5,,544443.0,645.5
1996-12-02,1037.49,,546027.31,673.49
1996-12-03,1699.74,,548915.0,1357.74
1996-12-04,909.12,,549427.63,593.12
1996-12-05,1011.99,,549427.63,700.99
1996-12-06,689.44,,548658.69,395.44
1996-12-07,1243.29,,548915.0,959.29
1996-12-08,1243.03,,549171.31,961.03
1996-12-09,2082.4,,551093.69,1799.4
1996-12-10,2799.58,,553988.0,2494.58
1996-12-11,406.42,,551864.75,88.42
1996-12-12,1908.46,,552572.5,1596.46
1996-12-13,1879.39,,553022.88,1572.39
1996-12-14,683.19,,551093.69,387.19
1996-12-15,1036.27,,549876.19,754.27
1996-12-16,681.29,,547953.81,409.29
1996-12-17,676.29,,546027.31,419.29
1996-12-18,407.51,,543570.0,166.51
1996-12-19,928.04,,542147.31,698.04
1996-12-20,1035.48,,540930.94,806.48
1996-12-21,910.06,,539469.19,682.06
1996-12-22,688.33,,537562.63,466.33
1996-12-23,1394.5,,537054.19,1175.5
1996-12-24,1280.98,,536351.06,1061.98
1996-12-25,743.56,,534619.44,514.56
1996-12-26,2495.31,,536351.06,2258.31
1996-12-27,1485.89,,536094.56,1242.89
1996-12-28,1132.12,,535132.56,891.12
1996-12-29,2123.17,,536094.56,1868.17
1996-12-30,3689.9,,539469.19,3425.9
1996-12-31,6044.85,,547953.81,5746.85
1997-01-01,9724.65,,566806.0,9265.65
1997-01-02,5461.51,,577202.38,4712.51
1997-01-03,4777.48,,586242.0,3866.48
1997-01-04,2937.61,,591630.81,2015.61
1997-01-05,2398.6,,595957.19,1529.6
1997-01-06,1676.2,,597968.31,881.2
1997-01-07,2136.19,,598236.19,1406.19
1997-01-08,1780.61,,595686.81,1112.61
1997-01-09,1525.95,,591833.63,909.95
1997-01-10,1397.69,,587252.0,829.69
1997-01-11,1339.59,,582267.5,806.59
1997-01-12,1053.24,,576734.81,564.24
1997-01-13,1089.31,,571291.56,647.31
1997-01-14,716.26,,565107.88,310.26
1997-01-15,699.26,,558924.13,320.26
1997-01-16,829.4,,553022.88,476.4
1997-01-17,976.07,,547441.19,640.07
1997-01-18,1204.14,,542341.31,876.14
1997-01-19,736.34,,536351.06,424.34
1997-01-20,1315.5,,531487.88,1012.5
1997-01-21,908.67,,525826.69,606.67
1997-01-22,875.42,,520110.0,582.42
1997-01-23,877.77,,514435.72,595.77
1997-01-24,782.34,,508645.25,511.34
1997-01-25,484.04,,503030.53,224.04
1997-01-26,2384.53,,503030.53,2123.53
1997-01-27,531.23,,499140.0,280.23
1997-01-28,1416.85,,496134.66,1168.85
1997-01-29,715.81,,491105.0,475.81
1997-01-30,691.91,,486540.0,459.91
1997-01-31,2665.86,,490201.06,2417.86
1997-02-01,1815.34,,493395.0,1554.34
1997-02-02,1337.25,,495644.0,1085.25
1997-02-03,915.44,,496564.0,672.44
1997-02-04,887.96,,494724.0,654.96
1997-02-05,704.17,,489300.0,481.17
1997-02-06,544.0,,482918.13,330.0
1997-02-07,786.64,,477053.69,580.64
1997-02-08,532.84,,470722.5,333.84
1997-02-09,549.72,,464462.66,356.72
1997-02-10,675.24,,458500.0,487.24
1997-02-11,562.04,,452353.13,378.04
1997-02-12,891.61,,446909.09,705.61
1997-02-13,667.14,,441058.94,484.14
1997-02-14,316.16,,434320.0,133.16
1997-02-15,850.1,,428540.0,667.1
1997-02-16,304.88,,421731.59,125.88
1997-02-17,772.33,,416016.34,596.33
1997-02-18,526.8,,409347.09,353.8
1997-02-19,836.36,,403540.0,662.36
1997-02-20,424.88,,396997.03,252.88
1997-02-21,624.89,,390924.75,457.89
1997-02-22,383.28,,384448.16,221.28
1997-02-23,385.21,,378039.63,228.21
1997-02-24,363.77,,371658.25,210.77
1997-02-25,403.94,,365517.31,253.94
1997-02-26,416.4,,359401.09,269.4
1997-02-27,347.32,,353147.84,202.32
1997-02-28,310.11,,347118.31,169.11
1997-03-01,855.43,,342467.94,712.43
1997-03-02,792.81,,337693.34,638.81
1997-03-03,586.03,,332706.97,428.03
1997-03-04,326.04,,327601.59,171.04
1997-03-05,408.59,,322545.72,257.59
1997-03-06,304.06,,317313.03,156.06
1997-03-07,891.67,,313295.06,745.67
1997-03-08,310.1,,308179.16,165.1
1997-03-09,379.26,,303261.84,238.26
1997-03-10,526.76,,299114.41,388.76
1997-03-11,528.56,,295572.84,393.56
1997-03-12,503.56,,291990.0,371.56
1997-03-13,512.07,,288426.63,382.07
1997-03-14,457.97,,284759.38,330.97
1997-03-15,881.77,,281927.69,754.77
1997-03-16,535.74,,278411.91,407.74
1997-03-17,1193.06,,276148.56,1064.06
1997-03-18,855.03,,273192.38,726.03
1997-03-19,1555.71,,271627.72,1426.71
1997-03-20,2005.58,,270942.81,1865.58
1997-03-21,1493.53,,269207.69,1333.53
1997-03-22,1657.18,,267792.16,1481.18
1997-03-23,1870.16,,266787.63,1680.16
1997-03-24,1661.26,,265372.13,1459.26
1997-03-25,1630.39,,263886.0,1421.39
1997-03-26,1639.96,,262411.0,1421.96
1997-03-27,1452.54,,260936.0,1212.54
1997-03-28,1582.08,,259957.0,1321.08
1997-03-29,1716.58,,259227.0,1446.58
1997-03-30,1720.65,,258496.0,1449.65
1997-03-31,1712.87,,257766.0,1437.87
1997-04-01,1747.17,,257112.0,1471.17
1997-04-02,1770.79,,256498.0,1498.79
1997-04-03,1591.7,,255884.0,1323.7
1997-04-04,1426.89,,255196.0,1159.89
1997-04-05,1412.83,,254471.0,1151.83
1997-04-06,1424.26,,253746.0,1168.26
1997-04-07,1424.44,,253022.0,1173.44
1997-04-08,1632.06,,253156.0,1379.06
1997-04-09,1723.28,,253719.0,1467.28
1997-04-10,1724.51,,254283.0,1474.51
1997-04-11,1569.46,,254530.0,1324.46
1997-04-12,1495.3,,254619.0,1253.3
1997-04-13,1504.93,,254708.0,1263.93
1997-04-14,1502.63,,254797.0,1257.63
1997-04-15,1680.63,,255236.0,1430.63
1997-04-16,1775.87,,255850.0,1521.87
1997-04-17,1778.58,,256463.0,1502.58
1997-04-18,3582.29,,260646.0,3257.29
1997-04-19,4492.27,,266613.0,4035.27
1997-04-20,4031.87,,272581.0,3145.87
1997-04-21,3213.36,,278548.0,1753.36
1997-04-22,3636.36,,285354.0,2026.36
1997-04-23,3847.7,,292579.0,2217.7
1997-04-24,4230.72,,299806.0,2680.72
1997-04-25,3812.19,,304820.0,2402.19
1997-04-26,3500.87,,308731.0,2180.87
1997-04-27,3459.14,,312642.0,2079.14
1997-04-28,3464.83,,316552.0,1994.83
1997-04-29,3385.26,,320322.0,1945.26
1997-04-30,3375.57,,324021.0,2005.57
1997-05-01,3360.99,,327720.0,2080.99
1997-05-02,3105.05,,330918.0,1945.05
1997-05-03,2977.79,,333865.0,1927.79
1997-05-04,2973.0,,336812.0,1953.0
1997-05-05,2972.42,,339759.0,1872.42
1997-05-06,3165.76,,343109.0,1915.76
1997-05-07,3266.24,,346660.0,1856.24
1997-05-08,3269.69,,350212.0,1739.69
1997-05-09,4452.31,,356102.0,2772.31
1997-05-10,5042.0,,363160.0,3122.0
1997-05-11,4862.1,,370218.0,2592.1
1997-05-12,4226.41,,377276.0,1636.41
1997-05-13,5779.49,,388325.0,2869.49
1997-05-14,6786.75,,401370.0,3526.75
1997-05-15,6788.93,,414414.0,3238.93
1997-05-16,7739.3,,429334.0,3809.3
1997-05-17,8210.54,,445191.0,4040.54
1997-05-18,8210.52,,461049.0,3960.52
1997-05-19,8331.92,,476906.0,4321.92
1997-05-20,7181.6,,489788.0,3381.6
1997-05-21,6955.48,,501182.0,3275.48
1997-05-22,7441.98,,512576.0,3911.98
1997-05-23,6714.66,,521723.0,3354.66
1997-05-24,6257.3,,529746.0,3057.3
1997-05-25,6256.65,,537769.0,3256.65
1997-05-26,6265.93,,545792.0,3545.93
1997-05-27,5263.31,,551400.0,2773.31
1997-05-28,4987.82,,555801.0,2597.82
1997-05-29,4986.1,,560202.0,2486.1
1997-05-30,5733.95,,566068.0,3083.95
1997-05-31,6102.29,,572665.0,3282.29
1997-06-01,5962.85,,579263.0,2852.85
1997-06-02,5801.28,,585861.0,2741.28
1997-06-03,5982.08,,592354.0,3062.08
1997-06-04,5954.42,,598796.0,3114.42
1997-06-05,6094.75,,605237.0,3244.75
1997-06-06,5207.89,,609176.0,2437.89
1997-06-07,5061.88,,611863.0,2501.88
1997-06-08,5242.39,,614551.0,2802.39
1997-06-09,5177.03,,617238.0,2777.03
1997-06-10,5411.62,,620477.0,3061.62
1997-06-11,5595.5,,623992.0,3175.5
1997-06-12,5899.4,,628095.0,3379.4
1997-06-13,5063.49,,630540.0,2583.49
1997-06-14,4577.32,,632010.0,2397.32
1997-06-15,4599.9,,633480.0,2579.9
1997-06-16,4199.08,,634155.0,2249.08
1997-06-17,3730.62,,634248.0,2350.62
1997-06-18,2850.82,,634248.0,1996.82
1997-06-19,2156.29,,634874.0,1394.29
1997-06-20,1980.81,,636325.0,1217.81
1997-06-21,1572.89,,637458.0,1085.89
1997-06-22,1901.14,,639245.0,1687.14
1997-06-23,1115.83,,640281.31,983.83
1997-06-24,965.39,,641801.06,834.39
1997-06-25,761.29,,642911.06,630.29
1997-06-26,1122.81,,644738.0,993.81
1997-06-27,487.4,,645300.13,383.4
1997-06-28,737.19,,646354.13,562.19
1997-06-29,877.98,,647689.19,502.98
1997-06-30,1503.63,,650266.56,992.63
1997-07-01,1787.4,,653402.81,1062.4
1997-07-02,1739.34,,655601.75,859.34
1997-07-03,1291.21,,656098.25,651.21
1997-07-04,1185.75,,656382.0,853.75
1997-07-05,902.73,,656098.25,691.73
1997-07-06,507.46,,655034.25,296.46
1997-07-07,796.83,,654537.75,539.83
1997-07-08,616.75,,653686.56,326.75
1997-07-09,1474.17,,654537.75,1168.17
1997-07-10,1041.97,,654537.75,455.97
1997-07-11,917.59,,653686.56,593.59
1997-07-12,330.61,,651310.69,80.61
1997-07-13,340.59,,648944.06,171.59
1997-07-14,620.4,,647127.06,517.4
1997-07-15,170.6,,644456.94,82.6
1997-07-16,135.24,,641801.06,57.24
1997-07-17,428.22,,639728.69,350.22
1997-07-18,414.63,,637656.31,336.63
1997-07-19,127.63,,635013.63,-99.37
1997-07-20,553.67,,633204.0,97.67
1997-07-21,425.7,,631133.69,160.7
1997-07-22,431.43,,629081.06,140.43
1997-07-23,295.41,,626752.81,-42.59
1997-07-24,144.07,,624128.25,-191.93
1997-07-25,420.94,,622056.25,155.94
1997-07-26,146.07,,619440.81,-72.93
1997-07-27,282.97,,617101.63,65.97
1997-07-28,-211.69,,613779.5,-428.69
1997-07-29,673.85,,612223.94,467.85
1997-07-30,426.52,,610182.94,246.52
1997-07-31,-91.11,,607110.94,-270.11
1997-08-01,428.13,,605082.5,249.13
1997-08-02,173.65,,602527.5,14.65
1997-08-03,-44.47,,599508.69,-168.47
1997-08-04,58.71,,596695.81,-45.29
1997-08-05,168.17,,594132.0,78.17
1997-08-06,-95.0,,591090.0,-184.0
